Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
WzDnjwCM,MEXICO 1,CLAUSURA ,2025-02-20,00:05,Santos Laguna,Cruz Azul,6.5,2.5,1.91,1.29,3.5,2.25,1.57,5.5,1.14,7.0,4.75,1.39,1.02,17.0,1.13,5.0,1.57,2.35,2.37,1.5,4.33,1.17,1.75,2.0,2.75,1.18,1.1,15.0,8.5,7.5,10.0,21.0,9.0,8.5,11.0,41.0,21.0,17.0,21.0,81.0,41.0,41.0,51.0,201.0,0,1,0,1,[],[12],0.47,1.68
IBuxJATg,COPA LIBERTADORES,QUALIFICATION ,2025-02-20,00:30,EL Nacional (Ecu),Barcelona SC (Ecu),3.25,2.05,3.4,1.44,2.63,3.25,1.33,10.0,1.06,2.63,3.2,2.7,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,1.44,1.36,1.44,8.5,8.5,13.0,26.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0,0,0,0,1,[],[78],1.09,1.09
KASqA7hA,COPA LIBERTADORES,QUALIFICATION ,2025-02-20,00:30,Universidad Central (Ven),Corinthians (Bra),8.5,2.38,1.83,1.36,3.0,2.75,1.4,7.0,1.1,9.0,4.5,1.36,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,2.25,1.57,3.0,1.18,1.07,10.0,6.0,6.0,8.0,19.0,9.0,9.0,13.0,41.0,26.0,23.0,34.0,101.0,67.0,67.0,81.0,351.0,0,1,1,1,[75],[36],1.08,1.14
0Im1hynA,COLOMBIA 1,APERTURA ,2025-02-20,01:10,Once Caldas,Pereira,2.88,1.95,4.75,1.57,2.25,3.75,1.25,13.0,1.04,1.91,3.2,4.1,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.2,1.62,1.25,1.36,1.73,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.0,9.5,21.0,51.0,17.0,19.0,41.0,81.0,1000.0,1,1,3,1,"[40, 64, 82]",[18],1.44,1.35
WlQXzZYa,EGYPT 2,ROUND 23,2025-02-20,10:00,Al-Sekka,Wadi Degla,4.85,1.65,3.1,1.7,1.85,0.0,0.0,0.0,0.0,4.0,2.32,2.32,0.0,0.0,1.75,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55,1.47,1.22,4.2,4.2,7.8,20.0,6.0,4.45,8.5,22.0,16.0,12.0,16.0,40.0,55.0,45.0,60.0,110.0,0.0,0,0,1,1,[54],[82],0,0
SCPWFavK,SAUDI ARABIA 1,ROUND 21,2025-02-20,12:15,Al Fateh,Al Orubah,2.3,2.25,4.33,1.33,3.25,2.63,1.44,6.0,1.11,1.75,3.7,4.0,1.04,9.0,1.22,4.0,1.7,2.1,2.63,1.44,4.5,1.17,1.73,2.0,1.22,1.29,2.0,12.0,13.0,23.0,41.0,8.0,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0,1,0,1,0,[31],[],2.31,0.36
nTK6SxOP,SAUDI ARABIA 1,ROUND 21,2025-02-20,12:30,Al Feiha,Al Khaleej,3.25,1.95,3.5,1.5,2.5,3.5,1.29,8.5,1.05,2.5,3.0,2.75,1.08,7.0,1.4,2.75,2.35,1.57,4.33,1.2,8.0,1.06,2.0,1.73,1.36,1.3,1.44,7.5,8.0,13.0,29.0,7.5,6.0,11.0,26.0,12.0,11.0,17.0,41.0,23.0,23.0,41.0,51.0,800.0,0,0,0,0,[],[],0.13,1.19
zJxohdnD,SAUDI ARABIA 1,ROUND 21,2025-02-20,14:00,Al Riyadh,Al Raed,2.5,2.2,4.0,1.36,3.0,2.75,1.4,6.5,1.1,1.85,3.6,3.6,1.05,8.5,1.29,3.5,1.88,1.93,3.25,1.33,5.5,1.13,1.73,2.0,1.22,1.22,1.8,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,9.0,15.0,34.0,15.0,15.0,26.0,51.0,400.0,0,2,1,3,[53],"[18, 31, 85]",1.16,1.81
UmAXn4i4,EUROPA LEAGUE,PLAY OFFS ,2025-02-20,14:45,AS Roma,FC Porto,2.6,2.05,4.75,1.44,2.63,3.25,1.33,10.0,1.06,1.85,3.4,4.33,1.07,9.0,1.36,3.2,2.2,1.67,4.0,1.25,8.0,1.08,1.95,1.8,1.2,1.3,1.91,8.5,10.0,21.0,41.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,29.0,51.0,351.0,2,1,3,2,"[35, 39, 83]","[27, 90]",2.86,0.59
Uo9T4xDk,EUROPA LEAGUE,PLAY OFFS ,2025-02-20,14:45,Bodo/Glimt,Twente,2.5,2.38,4.0,1.3,3.4,2.38,1.53,6.0,1.13,1.95,3.75,3.6,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.53,2.38,1.29,1.25,1.8,15.0,15.0,21.0,41.0,9.5,7.5,13.0,26.0,12.0,8.0,12.0,29.0,19.0,15.0,19.0,34.0,126.0,0,1,5,2,"[56, 90, 90, 111, 114]","[26, 90]",2.05,1.18
lSmfjwbd,EUROPA LEAGUE,PLAY OFFS ,2025-02-20,14:45,FCSB,PAOK,3.5,2.0,3.4,1.5,2.5,3.4,1.3,10.0,1.06,2.8,3.25,2.55,1.08,8.0,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.95,1.8,1.5,1.33,1.4,8.0,7.0,13.0,29.0,8.0,6.0,9.5,23.0,13.0,11.0,17.0,34.0,29.0,23.0,34.0,51.0,351.0,1,0,2,0,"[30, 81]",[],1.36,0.91
8fca136c,EUROPA LEAGUE,PLAY OFFS ,2025-02-20,14:45,Galatasaray,AZ Alkmaar,2.25,2.5,4.33,1.25,3.75,2.2,1.62,5.0,1.17,1.7,4.2,4.33,1.02,19.0,1.14,5.5,1.44,2.75,2.1,1.73,3.5,1.3,1.5,2.5,1.2,1.22,2.1,21.0,19.0,26.0,41.0,12.0,8.5,15.0,29.0,11.0,9.0,12.0,29.0,13.0,12.0,19.0,34.0,101.0,0,1,2,2,"[56, 70]","[42, 55]",0.99,3.30
Y5taeZjf,EUROPA CONFERENCE LEAGUE,PLAY OFFS ,2025-02-20,14:45,Betis,Gent,1.91,2.5,6.0,1.29,3.5,2.25,1.57,5.5,1.14,1.44,4.5,6.5,1.03,17.0,1.17,5.0,1.53,2.4,2.38,1.53,4.0,1.22,1.73,2.0,1.11,1.18,2.63,17.0,21.0,34.0,67.0,9.0,9.0,19.0,41.0,8.0,8.5,17.0,41.0,10.0,11.0,21.0,41.0,201.0,0,0,0,1,[],[87],1.16,0.60
Ozk40LYj,EUROPA CONFERENCE LEAGUE,PLAY OFFS ,2025-02-20,14:45,Heidenheim,FC Copenhagen,3.25,2.2,3.2,1.4,2.75,2.75,1.4,8.0,1.08,2.8,3.5,2.4,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.67,2.1,1.53,1.29,1.4,11.0,8.5,13.0,26.0,9.5,6.5,9.0,21.0,15.0,10.0,13.0,26.0,29.0,21.0,29.0,41.0,201.0,0,1,1,3,[73],"[37, 53, 114]",1.85,2.34
ATUbM2eA,EUROPA CONFERENCE LEAGUE,PLAY OFFS ,2025-02-20,14:45,O. Ljubljana,Borac Banja Luka,2.6,1.91,6.0,1.62,2.2,4.0,1.22,13.0,1.04,1.73,3.2,6.0,1.11,6.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.5,1.5,1.13,1.36,2.05,6.0,11.0,26.0,67.0,4.5,6.5,21.0,51.0,7.0,9.0,23.0,67.0,15.0,21.0,41.0,101.0,501.0,0,0,0,0,0,0,1.95,1.25
n96Y9Y5m,EUROPA CONFERENCE LEAGUE,PLAY OFFS ,2025-02-20,14:45,Pafos,Omonia,2.63,2.1,4.0,1.4,2.75,3.0,1.36,8.0,1.08,2.05,3.4,3.7,1.06,10.0,1.3,3.4,2.03,1.83,3.4,1.3,7.0,1.1,1.8,1.91,1.29,1.3,1.73,10.0,11.0,19.0,41.0,7.5,6.5,13.0,29.0,9.5,9.0,15.0,34.0,17.0,17.0,26.0,51.0,251.0,1,0,2,1,"[28, 65]",[60],1.80,0.77
