Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
YRPPkcSF,FINLAND 1,-,2025-07-04,12:00,AC Oulu,KuPS,4.0,2.25,2.5,1.3,3.15,2.48,1.48,5.8,1.1,3.1,3.2,2.1,1.03,12.0,1.19,4.1,1.7,2.02,2.95,1.35,5.6,1.11,1.67,2.1,1.67,1.33,1.33,12.0,9.0,11.0,21.0,12.0,6.5,9.0,17.0,17.0,12.0,12.0,23.0,34.0,23.0,29.0,41.0,151.0
rVdI9hMt,FINLAND 2,-,2025-07-04,12:30,JaPS,SalPa,2.15,2.4,4.2,1.23,3.7,2.2,1.58,4.7,1.15,1.7,4.0,4.05,1.01,17.0,1.14,4.8,1.49,2.4,2.2,1.57,3.7,1.22,1.53,2.18,1.21,1.21,2.12,16.0,16.0,26.0,65.0,9.75,8.25,13.5,32.0,9.75,8.25,13.5,32.0,14.0,12.0,19.5,45.0,250.0
4lgzkcHG,ESTONIA 1,ROUND 19,2025-07-04,13:00,Paide,Levadia,3.75,2.25,2.37,1.26,3.4,2.23,1.56,4.8,1.14,3.45,3.6,1.85,1.03,12.0,1.13,4.35,1.52,2.2,2.32,1.47,4.0,1.16,1.63,2.15,1.9,1.24,1.25,14.0,8.0,8.75,13.5,12.0,6.5,7.2,11.0,18.5,10.0,10.25,16.0,40.0,22.0,22.0,32.0,175.0
EXRpKxyh,PERU 1,APERTURA,2025-07-04,15:00,Sport Huancayo,Cajamarca,1.95,2.4,6.5,1.3,3.15,2.55,1.47,5.8,1.1,1.5,4.0,6.5,1.01,13.0,1.21,4.2,1.73,2.04,3.0,1.36,6.0,1.11,1.91,1.8,1.11,1.22,2.5,11.0,17.0,34.0,67.0,6.5,8.0,21.0,51.0,7.0,8.5,19.0,51.0,10.0,13.0,29.0,51.0,351.0
6qWJZgRa,IRELAND 1,ROUND 23,2025-07-04,15:45,St. Patricks,Bohemians,3.0,2.2,3.5,1.42,2.65,2.95,1.34,7.0,1.06,2.35,3.3,2.9,1.02,9.5,1.29,3.2,2.0,1.7,3.75,1.22,8.0,1.04,1.75,2.0,1.4,1.33,1.57,10.0,9.5,15.0,29.0,8.0,6.5,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,51.0,201.0
bJSByGdm,IRELAND 1,ROUND 23,2025-07-04,15:45,Shelbourne,Cork City,2.0,2.3,7.0,1.4,2.7,2.9,1.35,7.0,1.06,1.48,4.2,7.0,1.01,10.0,1.28,3.3,1.98,1.72,3.75,1.22,8.0,1.04,2.1,1.67,1.1,1.22,2.63,9.5,15.0,34.0,81.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,9.5,13.0,29.0,67.0,501.0
EoiusxZP,IRELAND 1,ROUND 23,2025-07-04,15:45,Drogheda,Galway,3.2,2.0,3.75,1.52,2.35,3.55,1.25,9.5,1.03,2.4,3.1,3.0,1.05,7.5,1.42,2.6,2.48,1.46,5.1,1.12,10.0,1.01,2.0,1.75,1.36,1.36,1.53,7.5,8.0,13.0,34.0,7.0,6.0,12.0,29.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,67.0,401.0
tG7964Gd,IRELAND 1,ROUND 23,2025-07-04,15:45,Derry City,Waterford,2.05,2.25,6.5,1.4,2.75,2.9,1.36,7.0,1.06,1.5,4.0,6.5,1.05,9.0,1.26,3.4,1.95,1.75,3.6,1.24,7.5,1.05,2.1,1.67,1.11,1.22,2.5,9.5,13.0,34.0,67.0,6.0,8.0,21.0,51.0,6.5,8.5,21.0,51.0,10.0,13.0,29.0,67.0,501.0
WQD4WasH,WORLD - FIFA CLUB WORLD CUP,PLAY OFFS,2025-07-04,16:00,Fluminense,Al Hilal,3.6,2.1,3.1,1.4,2.65,2.95,1.34,7.0,1.06,3.0,3.3,2.4,1.04,9.5,1.33,3.2,2.12,1.7,4.0,1.23,9.0,1.05,1.91,1.91,1.53,1.33,1.36,8.5,7.5,11.0,23.0,8.5,6.0,10.0,21.0,15.0,11.0,15.0,34.0,29.0,26.0,34.0,51.0,301.0
Ug3GWzKk,ICELAND 2,ROUND 11,2025-07-04,16:15,Fylkir,IR Reykjavik,3.0,2.27,2.87,1.27,3.4,2.38,1.5,5.3,1.12,2.55,3.65,2.37,1.01,15.0,1.18,4.1,1.62,2.14,2.5,1.45,4.4,1.16,1.47,2.32,1.55,1.25,1.5,15.0,11.5,14.5,26.0,11.75,7.5,9.5,17.0,15.5,9.75,11.75,21.0,29.0,18.5,22.0,40.0,200.0
