Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
4h5r8O7F,SOUTH KOREA 2,ROUND 25,2025-08-15,07:00,Jeonnam,Bucheon FC 1995,3.0,2.2,3.4,1.4,2.75,2.75,1.4,8.0,1.08,2.3,3.4,2.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.4,1.29,1.53,11.0,9.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,15.0,29.0,23.0,19.0,29.0,51.0,201.0
CI8j62xS,SOUTH KOREA 2,ROUND 25,2025-08-15,07:00,Ansan Greeners,Asan,4.75,2.2,2.38,1.36,3.0,2.75,1.4,8.0,1.08,4.33,3.5,1.75,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.83,1.83,2.0,1.29,1.2,10.0,7.0,8.5,15.0,12.0,7.0,8.5,15.0,23.0,15.0,15.0,26.0,51.0,34.0,41.0,51.0,251.0
vaTHxXs3,SOUTH KOREA 1,ROUND 26,2025-08-15,07:00,Jeju SK,Gangwon,3.0,2.2,3.5,1.36,3.0,2.75,1.4,7.0,1.1,2.3,3.4,3.0,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.36,1.3,1.57,11.0,10.0,15.0,29.0,8.5,6.5,11.0,23.0,12.0,9.5,13.0,29.0,21.0,19.0,26.0,41.0,201.0
QFRPzBCF,SOUTH KOREA 1,ROUND 26,2025-08-15,07:00,Anyang,Pohang,3.6,2.1,3.0,1.44,2.63,3.0,1.36,9.0,1.07,3.1,3.2,2.35,1.06,10.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.8,1.91,1.57,1.36,1.36,9.0,7.5,11.0,21.0,9.0,6.0,9.5,19.0,15.0,12.0,15.0,29.0,34.0,26.0,34.0,51.0,251.0
6iCcGKmp,CHINA 1,ROUND 21,2025-08-15,08:35,Shanghai Port,Henan Songshan Longmen,1.62,3.1,7.5,1.18,4.5,1.85,1.95,3.75,1.25,1.27,6.25,9.0,1.01,26.0,1.08,8.0,1.3,3.5,1.73,2.0,2.63,1.44,1.62,2.2,1.07,1.13,3.75,29.0,34.0,51.0,101.0,13.0,13.0,23.0,51.0,9.0,9.5,19.0,41.0,9.5,10.0,19.0,41.0,151.0
ClF5EbId,CHINA 1,ROUND 21,2025-08-15,09:00,Yunnan Yukun,Wuhan Three Towns,2.1,2.5,5.0,1.29,3.5,2.25,1.57,5.5,1.14,1.6,3.9,5.0,1.03,15.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.62,2.2,1.17,1.25,2.3,15.0,19.0,29.0,51.0,9.0,8.0,17.0,34.0,9.0,8.5,13.0,34.0,13.0,12.0,21.0,41.0,151.0
p4pmTSne,PORTUGAL 1,ROUND 2,2025-08-15,11:30,AFS,Casa Pia,3.5,1.95,3.6,1.53,2.38,3.5,1.29,11.0,1.05,2.75,2.9,2.88,1.1,7.0,1.44,2.63,2.5,1.5,5.0,1.17,11.0,1.05,2.0,1.75,1.4,1.4,1.4,6.5,7.0,13.0,29.0,7.0,5.5,11.0,26.0,12.0,11.0,17.0,41.0,29.0,26.0,41.0,67.0,451.0
O0n1WTYR,EGYPT 1,ROUND 2,2025-08-15,12:00,Petrojet,Kahrabaa Ismailia,2.62,1.87,5.2,1.57,2.22,3.5,1.24,8.0,1.04,1.95,2.8,4.75,1.13,5.1,1.62,2.15,2.9,1.36,5.7,1.1,9.25,1.03,2.37,1.52,1.2,1.38,1.83,5.1,8.75,25.0,100.0,4.65,5.9,17.0,65.0,7.5,9.5,22.0,90.0,17.5,22.0,50.0,175.0,900.0
4h1ZAGH7,FINLAND 1,-,2025-08-15,12:00,Gnistan,VPS,2.5,2.3,4.0,1.3,3.4,2.5,1.5,6.0,1.13,1.95,3.7,3.6,1.04,13.0,1.22,4.0,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.29,1.29,1.8,13.0,13.0,21.0,41.0,9.0,7.0,12.0,26.0,10.0,8.5,13.0,29.0,17.0,15.0,21.0,41.0,151.0
EkNayZJ7,UKRAINE 1,ROUND 3,2025-08-15,12:00,Rukh Lviv,Obolon,3.3,1.78,3.95,1.6,2.07,3.5,1.2,9.4,1.03,2.5,2.62,3.25,1.14,4.3,1.57,2.1,2.65,1.37,4.5,1.13,9.4,1.03,2.1,1.57,1.29,1.4,1.52,4.6,6.7,14.5,45.0,5.3,5.1,11.25,32.0,9.75,9.75,16.5,50.0,26.0,26.0,45.0,110.0,81.0
zV4MH2Fq,FINLAND 2,-,2025-08-15,12:30,TPS,PK-35,2.27,2.35,3.9,1.2,3.7,2.02,1.62,3.8,1.18,1.78,3.8,3.8,1.01,18.0,1.12,5.4,1.39,2.55,1.93,1.7,2.95,1.3,1.39,2.55,1.23,1.23,2.0,19.5,19.0,28.0,60.0,11.25,8.0,12.5,26.0,11.25,8.0,10.5,22.0,16.0,11.5,15.0,28.0,120.0
4nEjNOiM,FINLAND 2,-,2025-08-15,12:30,JaPS,SalPa,1.83,2.67,5.1,1.16,4.1,1.83,1.78,3.45,1.21,1.44,4.6,5.7,1.01,22.0,1.09,6.0,1.34,2.75,1.82,1.78,2.72,1.35,1.47,2.35,1.13,1.17,2.72,22.0,25.0,45.0,110.0,11.25,9.75,17.5,45.0,9.5,8.0,13.0,32.0,11.25,9.75,15.5,35.0,175.0
ryId5TIr,DENMARK 1,ROUND 5,2025-08-15,13:00,Nordsjaelland,FC Copenhagen,4.33,2.4,2.3,1.29,3.5,2.38,1.53,5.5,1.14,4.33,3.8,1.75,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,2.0,1.25,1.2,15.0,9.0,9.5,15.0,15.0,7.5,8.5,13.0,23.0,15.0,13.0,21.0,41.0,29.0,34.0,41.0,151.0
2acXD7YQ,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Stripfing,A. Klagenfurt,2.77,2.27,3.25,1.32,3.1,2.37,1.52,5.0,1.14,2.25,3.65,2.8,1.04,8.75,1.2,4.05,1.6,2.18,2.42,1.5,4.05,1.2,1.53,2.35,1.44,1.26,1.65,8.75,11.75,16.5,32.0,10.5,7.3,10.25,21.0,13.0,9.0,12.0,24.0,23.0,16.0,21.0,40.0,250.0
tjlZvDFa,POLAND 1,ROUND 5,2025-08-15,13:00,Zaglebie,Lechia Gdansk,2.75,2.4,3.25,1.29,3.5,2.25,1.57,5.5,1.14,2.25,3.6,2.75,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.5,2.5,1.4,1.29,1.62,17.0,13.0,17.0,29.0,11.0,7.5,11.0,21.0,13.0,9.5,12.0,23.0,23.0,17.0,21.0,34.0,101.0
00rUe8Cr,AUSTRIA 2,ROUND 3,2025-08-15,13:00,St. Polten,First Vienna,2.62,2.18,3.7,1.36,2.9,2.52,1.47,5.4,1.12,2.07,3.5,3.25,1.05,8.0,1.24,3.65,1.72,2.0,2.72,1.4,4.6,1.16,1.62,2.15,1.34,1.27,1.75,8.0,11.0,18.0,40.0,9.0,6.8,11.25,26.0,11.0,8.5,12.5,30.0,19.5,15.0,23.0,50.0,350.0
823k3jK8,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Liefering,Sturm Graz II,2.47,2.37,3.5,1.27,3.4,2.18,1.6,4.45,1.17,1.98,3.85,3.15,1.03,9.25,1.16,4.6,1.5,2.42,2.18,1.6,3.55,1.25,1.47,2.5,1.36,1.24,1.82,9.25,15.0,21.0,40.0,11.25,8.0,11.25,23.0,12.5,8.75,11.75,24.0,19.5,13.5,18.5,37.0,200.0
fZgPFT3E,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Kapfenberg,A. Lustenau,4.85,2.25,2.18,1.36,2.92,2.55,1.45,5.4,1.12,4.7,3.95,1.62,1.04,8.25,1.23,3.7,1.7,2.02,2.67,1.42,4.5,1.16,1.75,1.98,2.27,1.22,1.2,8.25,7.8,8.25,12.5,14.0,7.7,8.0,12.5,28.0,15.0,15.5,23.0,80.0,45.0,45.0,65.0,450.0
4Udb1UlL,AUSTRIA 2,ROUND 3,2025-08-15,13:00,Hertha Wels,Amstetten,3.9,2.22,2.47,1.33,3.05,2.37,1.52,5.0,1.13,3.6,3.55,1.93,1.04,8.5,1.2,4.0,1.62,2.15,2.5,1.47,4.1,1.19,1.55,2.3,1.87,1.27,1.29,8.5,9.25,10.75,18.0,14.0,7.1,8.25,14.0,23.0,12.0,12.0,20.0,55.0,28.0,28.0,40.0,250.0
