Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
fJavSd5c,MEXICO 1,CLAUSURA ,2025-01-11,00:00,Mazatlan FC,Juarez,2.4,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.8,3.75,4.0,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.22,1.25,1.95,13.0,13.0,21.0,41.0,8.5,7.5,13.0,29.0,9.5,8.5,15.0,34.0,15.0,13.0,23.0,41.0,151.0,0,1,1,1,[87],[18],0.43,1.55
dEQYO2G7,MEXICO 2,CLAUSURA ,2025-01-11,00:00,Atletico La Paz,Tlaxcala,2.72,2.07,3.7,1.39,2.57,2.55,1.4,0.0,0.0,2.15,3.3,3.1,0.0,0.0,1.26,3.15,1.78,1.83,2.77,1.33,0.0,0.0,1.62,2.02,1.31,1.29,1.65,10.25,10.0,17.0,40.0,8.5,6.4,11.0,27.0,11.5,8.75,13.0,32.0,22.0,16.5,24.0,55.0,400.0,2,1,4,4,"[12, 16, 60, 76]","[37, 47, 66, 87]",0,0
jogmQzzA,MEXICO 1,CLAUSURA ,2025-01-11,00:05,Club Tijuana,Toluca,3.0,2.38,3.1,1.3,3.4,2.38,1.53,6.0,1.13,2.55,3.4,2.63,1.03,15.0,1.17,5.0,1.6,2.3,2.38,1.53,4.33,1.2,1.5,2.5,1.41,1.27,1.47,15.0,13.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,23.0,26.0,19.0,21.0,34.0,101.0,1,1,2,4,"[45, 80]","[39, 58, 72, 85]",2.72,1.66
hQXC5ViA,AUSTRALIA 1,ROUND 13,2025-01-11,01:00,Wellington Phoenix,Adelaide United,4.0,2.4,2.4,1.29,3.5,2.38,1.53,5.5,1.14,4.0,3.75,1.83,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,1.53,2.38,1.91,1.25,1.22,15.0,10.0,11.0,17.0,15.0,7.5,8.5,13.0,23.0,13.0,12.0,21.0,41.0,29.0,29.0,34.0,126.0,0,1,1,2,[50],"[7, 75]",0.64,1.60
SUAugqkL,AUSTRALIA 1,ROUND 13,2025-01-11,03:00,Melbourne City,Brisbane Roar,2.0,2.4,5.5,1.3,3.4,2.5,1.5,6.0,1.13,1.5,4.2,6.5,1.04,13.0,1.2,4.5,1.67,2.2,2.63,1.5,4.5,1.2,1.75,2.0,1.11,1.22,2.5,15.0,19.0,34.0,67.0,8.5,8.0,19.0,41.0,8.0,8.5,15.0,41.0,11.0,12.0,21.0,41.0,201.0,0,0,1,0,[65],[],0.73,0.35
O0dBmNCr,AUSTRALIA 1,ROUND 13,2025-01-11,05:35,Sydney FC,Central Coast Mariners,2.2,2.4,5.0,1.3,3.4,2.38,1.53,6.0,1.13,1.62,4.2,5.0,1.03,15.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.67,2.1,1.17,1.22,2.25,15.0,17.0,29.0,51.0,9.0,8.0,15.0,34.0,9.0,8.5,15.0,34.0,13.0,12.0,21.0,41.0,151.0,1,1,4,1,"[11, 72, 83, 90]",[40],1.92,0.43
6NntS3nl,TURKEY 1,ROUND 19,2025-01-11,07:30,Kayserispor,Samsunspor,4.0,2.2,2.75,1.36,3.0,2.75,1.4,7.0,1.1,3.3,3.4,2.0,1.05,11.0,1.25,3.75,1.88,1.98,3.25,1.33,6.0,1.13,1.67,2.1,1.67,1.29,1.3,11.0,8.5,10.0,19.0,11.0,6.5,9.0,17.0,19.0,12.0,13.0,23.0,41.0,26.0,34.0,41.0,201.0,0,1,0,1,[],[1],0.77,0.64
6DslWr3F,TURKEY 2,ROUND 19,2025-01-11,07:30,Igdir FK,Karagumruk,3.0,2.1,3.5,1.4,2.75,3.0,1.36,8.0,1.08,2.35,3.3,2.9,1.05,11.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.73,2.0,1.4,1.33,1.57,10.0,9.5,15.0,29.0,8.0,6.5,11.0,23.0,12.0,9.5,13.0,34.0,23.0,19.0,29.0,51.0,201.0,0,0,0,1,[],[53],0.59,0.51
lhRL39MM,AUSTRALIA 1,ROUND 13,2025-01-11,07:45,Perth Glory,Auckland FC,6.5,2.4,1.95,1.3,3.4,2.5,1.5,6.0,1.13,6.5,4.5,1.45,1.03,15.0,1.2,4.5,1.62,2.3,2.63,1.5,4.5,1.2,1.8,1.95,2.63,1.18,1.11,15.0,8.0,7.5,10.0,19.0,8.5,8.5,11.0,34.0,19.0,17.0,23.0,67.0,41.0,41.0,51.0,251.0,1,0,1,0,[29],[],0.77,1.93
hWnGlrEk,PORTUGAL 3,ROUND 16,2025-01-11,08:00,Sao Joao Ver,AD Fafe,3.95,2.02,2.67,1.42,2.47,0.0,0.0,0.0,0.0,3.5,3.1,2.07,0.0,0.0,1.35,2.7,2.02,1.62,3.35,1.23,0.0,0.0,1.8,1.8,1.72,1.31,1.26,8.0,6.5,9.25,19.5,9.5,6.0,8.75,18.0,18.5,12.0,15.0,32.0,50.0,35.0,40.0,75.0,700.0,1,1,4,1,"[20, 46, 52, 67]",[14],0,0
