Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
lIlXKZUi,EGYPT 1,ROUND 4,2025-08-26,12:00,Kahrabaa Ismailia,Smouha,3.75,1.85,3.35,1.62,2.18,3.65,1.24,8.0,1.05,3.0,2.95,2.47,1.12,5.3,1.55,2.3,2.6,1.44,4.75,1.15,8.0,1.05,2.15,1.62,1.52,1.36,1.42,5.3,6.1,11.0,28.0,6.5,5.8,10.5,26.0,12.5,11.5,19.0,50.0,35.0,32.0,55.0,120.0,101.0
ptf6909e,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-26,13:45,Kairat Almaty (Kaz),Celtic (Sco),5.0,2.4,2.0,1.3,3.4,2.38,1.53,5.0,1.14,5.0,4.33,1.57,1.03,10.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.17,1.73,2.0,2.25,1.2,1.14,15.0,8.5,8.5,12.0,15.0,8.5,8.5,12.0,29.0,17.0,17.0,23.0,51.0,41.0,41.0,51.0,151.0
zLLEpsgd,SWEDEN 2,ROUND 20,2025-08-26,14:00,Kalmar,Helsingborg,2.25,2.25,5.0,1.36,3.0,2.63,1.44,7.0,1.1,1.67,3.7,4.33,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.8,1.95,1.2,1.25,2.0,11.0,13.0,23.0,51.0,7.0,7.5,15.0,41.0,8.0,8.5,17.0,41.0,13.0,13.0,26.0,51.0,251.0
dCgRqcyQ,SWITZERLAND 2,ROUND 5,2025-08-26,14:30,Wil,Rapperswil-Jona,2.82,2.12,3.5,1.39,2.77,2.65,1.42,5.7,1.11,2.22,3.35,3.0,1.05,7.6,1.27,3.4,1.8,1.91,2.9,1.36,5.0,1.14,1.65,2.1,1.39,1.29,1.65,7.6,10.25,16.5,37.0,8.5,6.5,10.5,24.0,11.5,8.75,12.5,30.0,22.0,17.0,25.0,55.0,350.0
IctlHiUG,EGYPT 1,ROUND 4,2025-08-26,15:00,Haras El Hodood,Al Masry,6.1,2.07,2.15,1.47,2.52,2.95,1.35,6.6,1.08,6.3,3.5,1.57,1.09,6.1,1.42,2.67,2.22,1.6,3.9,1.21,6.8,1.07,2.25,1.57,2.37,1.26,1.13,6.1,5.1,6.1,10.75,13.0,7.0,8.5,15.0,37.0,20.0,22.0,40.0,150.0,80.0,90.0,150.0,101.0
AXxtJDa4,EGYPT 1,ROUND 4,2025-08-26,15:00,Zamalek,Pharco,1.87,2.18,8.75,1.44,2.6,2.82,1.38,6.1,1.09,1.39,3.85,9.75,1.09,6.2,1.39,2.75,2.15,1.62,3.7,1.24,6.4,1.08,2.42,1.5,1.07,1.22,2.95,6.2,17.0,65.0,350.0,4.85,8.0,32.0,175.0,5.4,8.75,28.0,175.0,8.5,13.5,45.0,200.0,101.0
vq56Faw0,ICELAND 1,ROUND 20,2025-08-26,15:00,Vikingur Reykjavik,Vestri,1.7,2.57,7.6,1.28,3.35,2.2,1.6,4.45,1.17,1.28,5.2,9.25,1.03,9.25,1.16,4.55,1.5,2.42,2.2,1.6,3.55,1.26,1.87,1.83,1.07,1.14,3.65,9.25,26.0,70.0,250.0,8.5,10.5,28.0,110.0,6.9,8.75,21.0,80.0,8.25,10.25,25.0,90.0,600.0
Sfpcvyam,SWITZERLAND 2,ROUND 5,2025-08-26,15:15,Bellinzona,Yverdon,4.25,2.22,2.35,1.35,2.95,2.42,1.5,5.2,1.13,4.0,3.6,1.82,1.04,8.25,1.23,3.8,1.7,2.05,2.62,1.44,4.4,1.17,1.62,2.15,1.98,1.26,1.25,8.25,8.5,9.75,16.0,13.5,7.1,8.0,13.5,24.0,13.0,13.0,21.0,60.0,35.0,35.0,50.0,350.0
Mgw6xFTa,SWITZERLAND 2,ROUND 5,2025-08-26,15:15,Etoile-Carouge,Stade Nyonnais,2.18,2.42,4.2,1.27,3.4,2.18,1.62,4.4,1.17,1.7,4.05,4.05,1.03,9.25,1.16,4.6,1.5,2.42,2.18,1.62,3.5,1.26,1.52,2.37,1.24,1.22,2.12,9.25,17.0,27.0,65.0,10.5,8.25,13.5,32.0,10.5,8.25,12.5,30.0,15.0,12.0,18.0,40.0,200.0
MP1spptp,EUROPA CHAMPIONS LEAGUE,QUALIFICATION,2025-08-26,16:00,Pafos (Cyp),Crvena zvezda (Srb),3.4,2.3,2.6,1.3,3.4,2.38,1.53,5.5,1.13,3.3,3.75,2.05,1.03,10.0,1.2,4.33,1.65,2.2,2.63,1.44,4.33,1.2,1.57,2.25,1.73,1.25,1.33,15.0,9.0,12.0,21.0,13.0,7.5,8.5,17.0,19.0,12.0,13.0,21.0,34.0,23.0,29.0,41.0,126.0
