Id,Date,Time,League,Round,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT
hEX5MuR6,2025-12-12,09:00,SERBIA 2,Round 22,Usce,Dinamo Jug,3.1,1.95,3.4,2.4,3.1,2.7,1.45,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,1.57,0.0,0.0,0.0,0.0,1.87,1.83,1.38,1.31,1.45
8lzxtdA6,2025-12-12,09:00,SEYCHELLES 1,Round 7,Lightstars,Cote d'Or,3.95,2.25,2.32,3.6,3.7,1.78,0.0,0.0,2.35,1.42,0.0,0.0,0.0,0.0,0.0,0.0,1.65,1.98,0.0,0.0,0.0,0.0,3.6,3.7,1.83,1.23,1.24
E5T8UDEa,2025-12-12,09:15,LEBANON 1,Round 9,Bourj FC,Racing,2.12,2.1,5.5,1.55,3.6,5.3,1.39,2.45,2.71,1.4,0.0,0.0,0.0,0.0,1.26,3.15,1.85,1.75,3.2,1.3,0.0,0.0,1.95,1.75,1.14,1.23,2.15
zLHHSiqC,2025-12-12,09:15,LEBANON 1,Round 9,Tadamon,Nejmeh SC,6.5,2.35,1.82,7.4,4.3,1.35,0.0,0.0,2.22,1.47,0.0,0.0,0.0,0.0,1.15,4.1,1.57,2.12,2.54,1.45,0.0,0.0,1.9,1.8,2.72,1.17,1.08
f7LI5r75,2025-12-12,09:25,SAUDI ARABIA 2,Round 11,Al Jandal,Al Jubail,2.88,2.0,3.75,2.1,3.1,3.25,1.4,2.75,3.0,1.33,7.5,1.06,1.06,9.0,1.36,3.1,2.1,1.65,4.1,1.22,8.0,1.07,1.87,1.87,1.29,1.3,1.62
GM9R3MyI,2025-12-12,09:30,SAUDI ARABIA 2,Round 11,Abha,Al-Ula,3.1,2.1,3.1,2.45,3.1,2.63,1.33,3.0,2.75,1.4,6.5,1.08,1.04,11.0,1.29,3.5,1.85,1.85,3.25,1.33,6.5,1.1,1.73,2.05,1.4,1.3,1.44
Sbb88AdM,2025-12-12,10:00,ISRAEL 2,Round 15,Maccabi Petah Tikva,H. Ironi Rishon,1.83,2.4,6.0,1.36,4.33,6.5,1.29,3.25,2.5,1.5,6.0,1.11,1.02,13.0,1.2,4.33,1.65,2.1,2.88,1.4,5.5,1.14,1.87,1.87,1.06,1.17,2.8
67jgRvAc,2025-12-12,10:00,ITALY U19,Round 15,Bologna U20,AC Milan U20,3.2,2.1,3.1,2.5,3.25,2.55,1.36,2.88,2.88,1.36,7.0,1.07,1.05,9.0,1.33,3.25,2.0,1.73,3.8,1.25,8.0,1.07,1.75,2.0,1.44,1.29,1.44
KYf0AWR9,2025-12-12,10:00,ISRAEL 2,Round 15,Maccabi Jaffa,Hapoel Kfar Shalem,2.88,2.3,2.88,2.45,3.4,2.5,1.25,3.5,2.25,1.57,5.0,1.14,1.01,15.0,1.17,5.0,1.57,2.25,2.55,1.5,4.33,1.2,1.44,2.63,1.44,1.25,1.44
burSOVt3,2025-12-12,10:00,ISRAEL 2,Round 15,H. Raanana,Nof Hagalil,3.2,2.0,3.5,2.4,3.0,2.8,1.44,2.63,3.2,1.3,8.5,1.05,1.07,8.0,1.4,2.88,2.25,1.57,4.33,1.2,9.0,1.06,1.91,1.83,1.36,1.33,1.5
hUsY6cLH,2025-12-12,10:00,ISRAEL 2,Round 15,MS Kafr Qasim,Ironi Modiin,2.88,2.2,3.3,2.2,3.25,3.0,1.3,3.2,2.63,1.44,6.0,1.1,1.04,11.0,1.25,3.8,1.75,1.95,3.1,1.36,6.0,1.13,1.62,2.2,1.33,1.29,1.57
nVa6lk5j,2025-12-12,10:00,ISRAEL 2,Round 15,Hapoel Hadera,Hap. Ramat Gan,3.65,2.0,2.92,3.1,3.1,2.25,1.4,2.75,3.0,1.33,7.5,1.06,1.06,9.0,1.33,3.25,2.0,1.73,3.8,1.25,8.0,1.07,1.83,1.91,1.62,1.31,1.31
CKsedyBT,2025-12-12,10:00,UGANDA 1,Round 10,Kitara,Maroons,2.3,2.0,5.5,1.65,3.4,5.0,1.44,2.6,3.3,1.29,9.0,1.03,1.05,8.0,1.36,2.88,2.25,1.57,4.5,1.17,9.0,1.03,2.2,1.6,1.14,1.25,2.1
S8qcSrCr,2025-12-12,10:00,RWANDA 1,-,Police,Gasogi United,2.2,2.0,6.0,1.55,3.3,6.0,1.5,2.4,3.8,1.22,10.0,1.02,1.06,7.5,1.45,2.55,2.55,1.45,5.5,1.11,11.0,1.01,2.55,1.45,1.1,1.29,2.25
4rMuHv8t,2025-12-12,10:30,UKRAINE 1,Round 16,Oleksandriya,Kudrivka,2.6,2.1,4.2,1.91,3.25,3.6,1.4,2.75,3.0,1.33,8.0,1.05,1.03,9.0,1.33,3.0,2.1,1.65,4.0,1.2,8.0,1.05,1.85,1.85,1.25,1.3,1.8
dxDro6zg,2025-12-12,10:30,ALGERIA CUP,1/16-finals,Bechar Djedid,ES Setif,5.0,2.0,2.4,4.6,3.1,1.75,1.45,2.55,3.3,1.29,9.0,1.03,1.05,7.5,1.4,2.75,2.25,1.57,4.8,1.14,9.0,1.03,2.2,1.6,1.91,1.3,1.14
I5tQcqKb,2025-12-12,10:30,ALGERIA CUP,1/16-finals,Frenda,ASO Chlef,6.2,2.15,2.0,6.5,3.7,1.45,1.37,2.5,2.71,1.4,6.6,1.08,1.04,8.8,1.24,3.2,1.8,1.8,2.85,1.3,4.8,1.1,2.0,1.69,2.37,1.21,1.1
t2YqvzuJ,2025-12-12,11:30,SEYCHELLES 1,Round 7,Bel Air,Saint Louis,3.33,2.25,2.45,2.9,3.75,2.0,0.0,0.0,2.3,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,2.1,0.0,0.0,0.0,0.0,2.9,3.75,1.6,1.22,1.32
SMQlxEjg,2025-12-12,11:30,WORLD FIFA ARAB CUP,Play Offs,Jordan,Iraq,3.25,1.9,3.65,2.52,2.95,2.9,1.55,2.3,3.3,1.28,7.3,1.06,1.1,5.8,1.45,2.57,2.3,1.55,4.05,1.2,7.1,1.06,1.93,1.78,1.42,1.35,1.52
OnDZ106U,2025-12-12,11:50,SAUDI ARABIA 2,Round 11,Al Bukiryah,Al Taee,3.6,2.0,3.0,3.0,3.0,2.3,1.44,2.63,3.2,1.3,8.5,1.05,1.07,8.0,1.4,2.88,2.3,1.6,4.33,1.2,9.0,1.06,2.0,1.73,1.53,1.33,1.33
OALHJm8l,2025-12-12,12:00,ITALY U19,Round 15,Torino U20,Genoa U20,2.88,2.2,3.3,2.25,3.4,2.8,1.33,3.0,2.75,1.4,6.5,1.08,1.04,11.0,1.25,3.8,1.87,1.9,3.25,1.33,6.5,1.1,1.67,2.1,1.36,1.25,1.57
fRN2ysck,2025-12-12,12:00,GHANA 2,Round 11,KAC Soccer,Legon Cities,2.0,2.2,5.8,1.47,3.8,5.9,0.0,0.0,2.42,1.39,0.0,0.0,0.0,0.0,0.0,0.0,1.72,1.9,0.0,0.0,0.0,0.0,1.47,3.8,1.12,1.21,2.32
2eX9PfwR,2025-12-12,12:00,GHANA 2,Round 11,ADVSA,Port City,3.5,1.83,3.14,2.8,2.83,2.5,1.5,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.3,2.6,1.43,0.0,0.0,0.0,0.0,2.8,2.83,1.41,1.33,1.35
r5qMLDth,2025-12-12,12:30,BURKINA FASO 1,Round 13,USFA,ASF Dioulasso,2.61,1.72,5.2,1.9,2.84,4.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,2.03,3.09,1.28,0.0,0.0,0.0,0.0,1.9,2.84,1.12,1.32,1.75
6RC7u24U,2025-12-12,12:30,ALGERIA CUP,1/16-finals,Harrach,Kabylie,3.75,1.91,2.88,3.0,2.88,2.3,1.45,2.55,3.6,1.25,9.0,1.03,1.06,7.5,1.44,2.6,2.4,1.5,4.8,1.14,10.0,1.02,2.0,1.73,1.53,1.36,1.33
l2nUJiB4,2025-12-12,12:30,BURKINA FASO 1,Round 13,Salitas,AJEB,2.83,1.84,4.25,2.12,2.9,3.4,1.6,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.55,2.28,2.71,1.36,0.0,0.0,0.0,0.0,2.12,2.9,1.25,1.32,1.55
8rm4hArh,2025-12-12,12:30,BULGARIA CUP,1/8-finals,Cherno More,Arda,2.8,2.0,4.0,2.05,3.0,3.5,1.45,2.55,3.3,1.29,9.0,1.03,1.05,8.0,1.4,2.75,2.25,1.57,4.5,1.17,9.0,1.03,2.0,1.73,1.29,1.33,1.67
r17O3U9t,2025-12-12,12:30,GHANA 1,Round 14,Heart of Lions,Aduana,2.5,1.83,5.5,1.75,3.0,5.0,1.57,2.25,4.0,1.2,11.0,1.01,1.08,6.5,1.57,2.25,2.88,1.36,6.5,1.08,13.0,1.01,2.55,1.45,1.13,1.33,1.91
f3kds0As,2025-12-12,12:30,ROMANIA 2,Round 17,Sepsi Sf. Gheorghe,Concordia,2.5,2.1,4.0,1.9,3.3,3.6,1.36,2.88,2.88,1.36,7.5,1.06,1.03,9.0,1.29,3.3,1.95,1.75,3.6,1.25,7.0,1.07,1.8,1.91,1.22,1.29,1.8
8t25BzxI,2025-12-12,13:00,UKRAINE 1,Round 16,Obolon,Metalist 1925,3.75,1.91,3.0,3.1,2.9,2.25,1.45,2.55,3.6,1.25,9.0,1.03,1.06,7.5,1.44,2.6,2.4,1.5,4.8,1.14,10.0,1.02,2.0,1.73,1.57,1.36,1.3
juQSJK7K,2025-12-12,13:00,NIGER 1,Round 9,Douanes Niamey,Olympic Niamey,2.4,1.83,5.8,1.68,2.94,4.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,2.94,1.68,2.94,4.86
2BkINGxe,2025-12-12,13:15,SIERRA LEONE 1,Round 6,Bhantal,Bai Bureh Warriors,3.1,1.83,3.8,2.35,2.85,3.0,1.55,2.05,0.0,0.0,0.0,0.0,0.0,0.0,1.52,2.22,2.58,1.42,0.0,0.0,0.0,0.0,2.35,2.85,1.32,1.34,1.47
WCtwRVFE,2025-12-12,14:00,ITALY U19,Round 15,AS Roma U20,Lazio U20,2.0,2.3,6.0,1.47,4.0,6.0,1.33,3.0,2.75,1.4,6.5,1.08,1.04,11.0,1.29,3.5,1.87,1.9,3.25,1.33,6.5,1.1,2.0,1.73,1.08,1.2,2.5
8hh38MFa,2025-12-12,14:00,UGANDA 1,Round 10,Kampala City,NEC FC,2.4,1.91,5.0,1.7,3.25,4.75,1.5,2.4,3.6,1.25,10.0,1.02,1.06,7.5,1.45,2.55,2.4,1.5,4.8,1.14,10.0,1.02,2.25,1.57,1.14,1.3,2.0
bi6hejKG,2025-12-12,14:00,TURKEY 1,Round 16,Kasimpasa,Genclerbirligi,2.88,2.1,4.0,2.1,3.3,3.3,1.4,2.75,3.0,1.36,8.0,1.08,1.06,9.5,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.8,1.91,1.33,1.33,1.67
rZQwq5vh,2025-12-12,14:00,AUSTRIA 2,Round 17,Austria Vienna (Am),A. Klagenfurt,3.3,2.1,3.0,2.8,3.2,2.4,1.36,2.88,2.88,1.36,7.0,1.07,1.05,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.5,1.08,1.67,2.1,1.5,1.3,1.36
GnPosq94,2025-12-12,14:00,AUSTRIA 2,Round 17,Bregenz,St. Polten,4.5,2.4,2.0,4.6,4.0,1.62,1.25,3.5,2.25,1.57,5.5,1.13,1.01,15.0,1.17,5.0,1.57,2.38,2.55,1.5,4.5,1.2,1.62,2.2,2.2,1.2,1.14
SQriL1no,2025-12-12,14:00,AUSTRIA 2,Round 17,Hertha Wels,A. Lustenau,3.75,2.1,2.7,3.3,3.2,2.1,1.4,2.75,3.0,1.33,7.5,1.06,1.06,9.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.07,1.8,1.91,1.62,1.3,1.29
tCD0aIgt,2025-12-12,14:00,CROATIA 1,Round 17,Vukovar 1991,Varazdin,4.0,2.1,2.88,3.1,3.2,2.15,1.44,2.63,3.25,1.33,9.0,1.07,1.07,9.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.62,1.33,1.33
zkumuNwH,2025-12-12,14:00,AUSTRIA 2,Round 17,Kapfenberg,Floridsdorfer AC,4.5,2.2,2.3,4.1,3.5,1.75,1.3,3.2,2.63,1.44,6.0,1.1,1.04,11.0,1.25,3.8,1.8,2.0,3.1,1.36,6.0,1.13,1.67,2.1,1.91,1.25,1.17
Sr04jMQH,2025-12-12,14:00,CYPRUS 2,Round 12,Nea Salamis,Karmiotissa,2.33,2.08,4.5,1.76,3.4,4.2,1.4,2.71,0.0,0.0,0.0,0.0,1.07,6.5,1.38,2.54,2.1,1.66,3.73,1.17,0.0,0.0,2.02,1.65,1.2,1.25,1.77
drhLQNON,2025-12-12,14:00,AUSTRIA 2,Round 17,Liefering,SK Rapid II,2.1,2.4,4.5,1.62,4.0,4.6,1.25,3.5,2.25,1.57,5.5,1.13,1.01,15.0,1.17,5.0,1.57,2.38,2.55,1.5,4.5,1.2,1.57,2.25,1.14,1.2,2.2
GpKii4Za,2025-12-12,14:30,MALTA 1,First stage,Mosta,Zabbar,4.0,2.1,2.6,3.4,3.3,2.0,1.36,2.88,2.88,1.36,7.5,1.06,1.05,9.0,1.33,3.25,2.05,1.75,3.8,1.25,8.0,1.07,1.8,1.91,1.67,1.29,1.25
6ceremJa,2025-12-12,14:30,GERMANY 2,Round 16,SG Dynamo Dresden,Braunschweig,2.63,2.3,3.75,2.1,3.25,3.5,1.33,3.25,2.5,1.5,6.0,1.13,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.57,2.25,1.29,1.33,1.7
lMOHvSYI,2025-12-12,14:30,GERMANY 2,Round 16,Greuther Furth,Hertha Berlin,4.0,2.4,2.4,3.7,3.8,1.9,1.29,3.5,2.25,1.57,5.5,1.14,1.03,15.0,1.18,4.5,1.6,2.3,2.5,1.5,4.33,1.2,1.53,2.38,1.91,1.25,1.29
zmUdzhL5,2025-12-12,14:30,WORLD FIFA ARAB CUP,Play Offs,Algeria,United Arab Emirates,2.6,2.0,4.5,1.93,3.25,3.95,1.5,2.42,3.1,1.32,6.8,1.07,1.08,6.4,1.38,2.8,2.12,1.65,3.65,1.24,6.4,1.08,1.93,1.78,1.26,1.3,1.85
2RFXYkLa,2025-12-12,14:30,GERMANY 1 WOM,Round 13,Werder Bremen W,Bayer Leverkusen W,3.5,2.25,2.7,3.0,3.3,2.2,1.3,3.2,2.63,1.44,6.0,1.1,1.03,12.0,1.22,4.2,1.75,2.05,2.88,1.4,6.0,1.13,1.57,2.25,1.57,1.25,1.33
46fv94HE,2025-12-12,15:00,SPAIN 3,Group 2,Betis B,Alcorcon,3.6,1.91,3.25,2.75,2.88,2.5,1.57,2.25,3.75,1.25,8.5,1.05,1.11,6.0,1.53,2.38,2.63,1.44,5.0,1.14,9.0,1.04,2.2,1.62,1.44,1.33,1.36
vaP7S9yA,2025-12-12,15:00,PORTUGAL 2,Round 14,Oliveirense,Chaves,4.75,2.2,2.5,4.0,3.25,1.8,1.4,2.75,3.0,1.36,8.0,1.08,1.06,10.0,1.3,3.4,2.05,1.75,3.5,1.29,7.0,1.1,1.83,1.83,1.83,1.3,1.2
YastA1Lr,2025-12-12,15:00,PORTUGAL 2,Round 14,FC Porto B,Penafiel,2.63,2.2,4.0,1.95,3.2,3.3,1.4,2.75,2.75,1.4,8.0,1.08,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.91,1.3,1.33,1.73
v3qamjyB,2025-12-12,15:00,GERMANY 3,Round 18,Ulm,VfL Osnabruck,3.75,2.3,2.63,3.0,3.4,2.05,1.33,3.25,2.5,1.5,6.5,1.11,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.62,2.2,1.67,1.29,1.33
K60pkyZP,2025-12-12,15:00,EGYPT LEAGUE CUP,Round 1,Al Ahly,Enppi,2.75,1.91,4.5,2.0,3.0,4.0,1.5,2.5,3.5,1.25,9.5,1.04,1.08,7.5,1.47,2.63,2.63,1.47,5.5,1.14,11.0,1.04,2.2,1.62,1.22,1.3,1.67
xth4FO0b,2025-12-12,15:30,SWITZERLAND 2,Round 17,Rapperswil-Jona,Vaduz,3.6,2.3,2.5,3.25,3.5,1.95,1.25,3.6,2.4,1.5,5.5,1.11,1.01,13.0,1.14,4.8,1.57,2.25,2.55,1.45,4.8,1.14,1.5,2.4,1.73,1.25,1.3
zFUlluMr,2025-12-12,15:30,NETHERLANDS CUP WOM,1/8-finals,Feyenoord W,PEC Zwolle W,2.26,2.32,3.91,1.76,3.47,3.49,0.0,0.0,0.0,0.0,1.62,2.16,0.0,0.0,0.0,0.0,1.62,2.16,0.0,0.0,0.0,0.0,1.76,3.47,1.2,1.2,1.8
8htV5KuT,2025-12-12,15:30,FRANCE 3,Round 16,Orleans,Versailles,2.75,2.0,3.75,2.05,3.2,3.4,1.4,2.75,3.0,1.33,8.0,1.06,1.06,8.5,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,1.83,1.83,1.25,1.3,1.67
Agt60KG5,2025-12-12,15:30,ROMANIA 1,Round 20,CFR Cluj,Csikszereda M. Ciuc,1.73,2.63,8.0,1.3,5.5,8.0,1.29,3.5,2.38,1.53,5.5,1.14,1.02,17.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,2.0,1.73,1.08,1.14,3.4
hQH10b3j,2025-12-12,15:30,FRANCE 3,Round 16,Paris 13 Atl.,Concarneau,3.1,2.0,3.4,2.4,3.1,2.8,1.4,2.75,3.2,1.3,8.0,1.06,1.06,8.5,1.4,2.88,2.2,1.65,4.2,1.22,8.5,1.06,1.83,1.83,1.36,1.3,1.44
KW9mO1ec,2025-12-12,15:30,FRANCE 3,Round 16,Stade Briochin,Aubagne,3.3,2.0,3.1,2.7,3.1,2.5,1.4,2.75,3.0,1.33,8.0,1.06,1.06,9.0,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,1.8,1.91,1.44,1.3,1.4
EV2dMuQ9,2025-12-12,15:30,FRANCE 3,Round 16,Valenciennes,Sochaux,3.2,2.0,3.4,2.5,3.0,2.8,1.44,2.63,3.2,1.3,8.5,1.05,1.07,8.0,1.4,2.88,2.3,1.6,4.33,1.2,9.0,1.06,1.91,1.8,1.36,1.3,1.44
nq14KJfM,2025-12-12,15:30,FRANCE 3,Round 16,Villefranche,Bourg en Bresse,3.25,2.0,3.4,2.5,3.0,2.75,1.44,2.63,3.25,1.29,8.5,1.05,1.07,8.0,1.44,2.7,2.38,1.57,4.5,1.2,9.0,1.05,2.0,1.73,1.36,1.33,1.44
0SxN7tBG,2025-12-12,15:30,FRANCE 3,Round 16,Le Puy-en-Velay,Fleury-Merogis,2.7,2.0,4.0,2.0,3.1,3.7,1.4,2.75,3.2,1.3,8.0,1.06,1.06,8.5,1.4,2.88,2.2,1.65,4.2,1.22,8.0,1.07,2.0,1.73,1.22,1.3,1.67
8CODBOBi,2025-12-12,15:30,FRANCE 3,Round 16,Chateauroux,Dijon,4.5,2.1,2.3,4.33,3.3,1.75,1.4,2.75,3.0,1.33,8.0,1.06,1.06,8.5,1.36,3.1,2.15,1.67,4.1,1.22,8.0,1.07,2.0,1.73,1.91,1.25,1.17
GU9r99ET,2025-12-12,16:00,BELGIUM 2,Round 17,Lommel SK,Gent U23,2.3,2.4,4.33,1.73,3.75,4.0,1.29,3.5,2.38,1.53,5.5,1.14,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.57,2.25,1.2,1.22,1.91
tQML92t4,2025-12-12,16:00,FRANCE 3,Round 16,Rouen,Quevilly Rouen,2.2,2.1,5.5,1.6,3.5,5.5,1.4,2.75,3.2,1.3,8.5,1.05,1.06,8.5,1.36,2.88,2.2,1.65,4.2,1.22,8.5,1.06,2.1,1.67,1.14,1.24,2.3
dzWAptRq,2025-12-12,16:00,FRANCE 2,Round 17,Rodez,Guingamp,3.0,2.2,3.4,2.3,3.2,2.7,1.36,3.0,2.75,1.4,7.0,1.1,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.73,2.0,1.4,1.33,1.53
UmUIrKed,2025-12-12,16:00,FRANCE 2,Round 17,Pau FC,Amiens,2.0,2.5,6.0,1.48,3.9,5.25,1.3,3.4,2.38,1.53,6.0,1.13,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.8,1.91,1.14,1.22,2.5
pdC56Nm3,2025-12-12,16:00,FRANCE 2,Round 17,Nancy,Clermont,2.6,2.1,4.5,1.85,3.1,3.7,1.4,2.75,3.0,1.36,8.0,1.08,1.07,9.0,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,1.83,1.83,1.25,1.33,1.8
UJ2Ngp4c,2025-12-12,16:00,FRANCE 2,Round 17,Laval,Dunkerque,4.0,2.05,2.88,3.1,3.1,2.1,1.44,2.63,3.25,1.33,9.0,1.07,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.91,1.8,1.62,1.33,1.33
xjkvj23M,2025-12-12,16:00,FRANCE 2,Round 17,Annecy,Le Mans,3.4,2.0,3.6,2.5,2.9,2.75,1.5,2.5,3.5,1.29,11.0,1.05,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,1.36,1.36,1.44
GGWaAFEb,2025-12-12,16:00,ENGLAND U21,-,Norwich U21,Sunderland U21,3.0,2.75,2.5,2.55,4.5,2.0,1.14,4.8,1.95,1.85,4.0,1.2,0.0,0.0,1.06,7.5,1.33,3.25,1.9,1.9,2.88,1.36,1.29,3.3,1.67,1.13,1.44
GAe87SG7,2025-12-12,16:00,ENGLAND U21,-,Nottingham U21,Millwall U21,1.83,2.75,5.0,1.42,5.25,4.75,1.14,4.8,2.0,1.8,4.0,1.2,0.0,0.0,1.07,7.0,1.36,3.0,1.95,1.85,3.0,1.33,1.5,2.4,1.13,1.11,2.6
46xYVt0U,2025-12-12,16:00,NETHERLANDS 2,Round 20,Dordrecht,Eindhoven FC,2.38,2.4,4.33,1.76,3.9,3.9,1.3,3.4,2.38,1.53,6.0,1.13,1.03,15.0,1.18,4.5,1.62,2.25,2.5,1.5,4.5,1.18,1.62,2.2,1.25,1.25,1.95
jgiiq16r,2025-12-12,16:00,BELGIUM 2,Round 17,Beveren,Anderlecht U23,1.73,2.75,8.0,1.27,4.75,8.5,1.25,3.75,2.2,1.62,5.0,1.17,1.02,17.0,1.17,5.0,1.53,2.4,2.25,1.57,4.0,1.22,1.83,1.83,1.07,1.17,3.5
Obcow5l2,2025-12-12,16:00,ENGLAND U21,-,Cardiff U21,QPR U21,2.5,2.75,3.0,2.0,4.5,2.55,1.14,4.8,1.95,1.85,4.0,1.2,0.0,0.0,1.06,7.5,1.33,3.25,1.83,1.98,2.88,1.36,1.29,3.3,1.44,1.13,1.67
IyaiJ3GO,2025-12-12,16:00,NETHERLANDS 2,Round 20,Oss,Den Haag,6.5,2.75,1.73,7.5,5.0,1.33,1.22,4.0,2.0,1.73,4.33,1.2,1.02,19.0,1.13,6.0,1.44,2.7,2.0,1.73,3.4,1.3,1.67,2.1,3.0,1.17,1.1
