Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
ATv0GBU0,CHINA 1,ROUND 11,2025-05-05,04:30,Dalian Yingbo,Beijing Guoan,4.33,2.5,2.25,1.33,3.05,2.37,1.52,5.0,1.14,4.1,4.1,1.75,1.04,8.25,1.21,3.9,1.65,2.12,2.52,1.47,4.25,1.19,1.57,2.25,2.0,1.22,1.22,17.0,10.0,10.0,15.0,15.0,8.0,8.5,13.0,23.0,13.0,13.0,21.0,41.0,29.0,29.0,41.0,126.0,0,2,0,2,[],"[19, 22]",0.39,1.88
tftKNTcm,SOUTH KOREA 1,ROUND 12,2025-05-05,04:30,Gwangju FC,Gimcheon Sangmu,3.25,2.05,3.6,1.53,2.4,3.2,1.32,7.3,1.07,2.55,3.1,2.9,1.09,6.5,1.4,2.82,2.15,1.65,3.75,1.24,6.8,1.08,1.83,1.83,1.4,1.36,1.5,8.0,8.0,13.0,29.0,7.5,6.0,11.0,26.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,351.0,1,0,1,0,[16],[],0,0
lKqSL7Sa,SOUTH KOREA 1,ROUND 12,2025-05-05,04:30,Ulsan HD,Pohang,2.38,2.2,4.75,1.42,2.72,2.8,1.4,6.3,1.1,1.8,3.6,4.33,1.06,7.7,1.31,3.3,1.91,1.83,3.2,1.32,5.6,1.12,1.83,1.83,1.2,1.29,1.95,10.0,12.0,21.0,51.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0,1,1,1,1,[45],[8],0,0
rsw8EkaD,CHINA 1,ROUND 11,2025-05-05,08:00,Henan Songshan Longmen,Tianjin Jinmen Tiger,2.75,2.3,3.5,1.38,2.82,2.55,1.45,5.5,1.11,2.2,3.5,3.0,1.05,8.0,1.23,3.7,1.7,2.02,2.65,1.42,4.5,1.17,1.62,2.2,1.36,1.29,1.67,13.0,12.0,17.0,34.0,9.5,7.0,11.0,23.0,12.0,9.0,12.0,26.0,21.0,17.0,23.0,41.0,151.0,2,2,3,4,"[8, 45, 75]","[28, 38, 87, 90]",3.04,1.08
bkLfxgiK,CHINA 1,ROUND 11,2025-05-05,08:00,Wuhan Three Towns,Shanghai Port,3.4,2.5,2.5,1.27,3.45,2.15,1.62,4.3,1.18,3.1,4.1,2.05,1.03,9.5,1.15,4.7,1.47,2.5,2.15,1.62,3.4,1.27,1.44,2.63,1.73,1.22,1.36,21.0,13.0,13.0,21.0,17.0,8.5,9.0,15.0,21.0,12.0,11.0,19.0,34.0,21.0,21.0,29.0,81.0,0,2,0,2,[],"[12, 45]",1.03,1.89
jm0ZUAqf,CHINA 1,ROUND 11,2025-05-05,08:35,Chengdu Rongcheng,Zhejiang Professional,1.67,2.88,7.5,1.22,3.85,1.93,1.78,3.7,1.23,1.29,6.0,8.0,1.02,10.0,1.12,5.3,1.39,2.8,1.93,1.78,2.95,1.35,1.75,2.0,1.08,1.13,3.5,23.0,26.0,41.0,101.0,11.0,12.0,23.0,51.0,8.0,9.0,21.0,41.0,9.0,10.0,21.0,51.0,201.0,1,0,2,1,"[32, 55]",[90],1.85,0.88
UXBQWWEs,CHINA 1,ROUND 11,2025-05-05,08:35,Qingdao Hainiu,Changchun Yatai,2.4,2.3,4.33,1.39,2.77,2.65,1.42,5.7,1.11,1.85,3.75,4.0,1.05,7.8,1.25,3.6,1.75,1.98,2.75,1.4,4.7,1.15,1.75,2.0,1.22,1.25,1.91,12.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.0,8.5,15.0,34.0,15.0,15.0,23.0,41.0,201.0,0,0,3,0,"[53, 60, 78]",[],2.90,1.12
x4bsTlE6,CHINA 1,ROUND 11,2025-05-05,09:00,Yunnan Yukun,Shandong Taishan,3.0,2.4,3.0,1.29,3.25,2.22,1.6,4.55,1.16,2.6,3.7,2.5,1.03,9.0,1.17,4.4,1.53,2.32,2.27,1.57,3.7,1.24,1.5,2.5,1.5,1.29,1.5,17.0,13.0,15.0,26.0,13.0,7.5,10.0,17.0,15.0,10.0,11.0,21.0,26.0,19.0,21.0,34.0,101.0,0,2,3,2,"[57, 68, 74]","[11, 45]",1.97,1.18
tbIeCrWH,ROMANIA 2,CHAMPIONSHIP GROUP,2025-05-05,09:30,Csikszereda M. Ciuc,Metaloglobus Bucharest,2.22,2.15,5.2,1.44,2.67,2.87,1.38,6.5,1.09,1.65,3.8,5.1,1.06,7.7,1.32,3.2,1.95,1.8,3.3,1.31,5.9,1.11,1.93,1.78,1.19,1.25,2.3,7.7,12.0,30.0,100.0,6.1,7.7,17.5,60.0,7.6,8.75,19.5,65.0,12.5,15.0,32.0,110.0,1000.0,0,2,2,3,"[58, 83]","[42, 45, 61]",0,0
84KWeiJi,ENGLAND U21,PLAY OFFS,2025-05-05,11:00,Manchester Utd U21,West Ham U21,2.42,2.62,3.05,0.0,0.0,1.8,1.8,0.0,0.0,2.05,4.1,2.8,0.0,0.0,0.0,0.0,1.33,2.8,1.8,1.8,2.67,1.36,1.34,2.75,1.36,1.21,1.75,26.0,18.5,22.0,37.0,15.5,9.75,11.25,19.5,15.5,9.5,11.25,19.5,22.0,14.0,16.5,28.0,120.0,0,1,4,1,"[51, 60, 78, 90]",[30],0,0
lG7TLCMP,EGYPT 2,ROUND 34,2025-05-05,11:00,Abu Qir Semad,Baladiyat El Mahalla,2.4,1.91,5.3,1.5,2.15,0.0,0.0,0.0,0.0,1.75,3.0,4.8,0.0,0.0,1.5,2.27,2.22,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.16,1.31,1.98,6.2,8.25,20.0,70.0,4.3,5.4,13.5,45.0,5.9,7.4,16.5,55.0,11.25,14.5,32.0,100.0,0.0,0,0,1,0,[90],[],0,0
M9Fsb9UI,EGYPT 2,ROUND 34,2025-05-05,11:00,Kahrabaa Ismailia,WE SC,2.05,2.18,5.5,1.37,2.5,2.5,1.37,0.0,0.0,1.53,3.7,5.4,0.0,0.0,0.0,0.0,1.93,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.13,1.22,2.4,9.0,10.5,24.0,80.0,5.1,6.4,15.0,50.0,5.6,7.1,16.0,55.0,8.75,11.0,25.0,80.0,500.0,0,0,3,0,"[53, 75, 76]",[],0,0
2sjGC8qC,EGYPT 2,ROUND 34,2025-05-05,11:00,La Viena,Arab Contractors,4.4,1.87,2.72,1.53,2.1,0.0,0.0,0.0,0.0,3.7,2.95,2.0,0.0,0.0,1.53,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.32,1.23,6.0,4.5,6.7,14.0,6.5,5.3,7.9,16.5,14.0,11.5,16.5,35.0,40.0,35.0,50.0,100.0,0.0,2,0,2,3,"[34, 43]","[49, 52, 72]",0,0
ELJYUkat,EGYPT 2,ROUND 34,2025-05-05,11:00,Raya,Aswan SC,3.9,1.7,3.55,1.65,1.9,0.0,0.0,0.0,0.0,3.1,2.42,2.67,0.0,0.0,1.7,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,1.45,1.3,4.6,4.7,9.25,26.0,5.4,4.55,9.25,25.0,11.5,9.75,15.0,45.0,35.0,29.0,45.0,100.0,0.0,0,1,1,1,[56],[36],0,0
tWcJodXj,ENGLAND 5,ROUND 46,2025-05-05,11:00,AFC Fylde,Barnet,6.0,2.75,1.8,1.21,4.1,1.93,1.8,3.75,1.24,6.0,5.0,1.38,1.02,11.25,1.12,5.6,1.39,2.85,1.95,1.8,3.05,1.35,1.67,2.1,3.0,1.17,1.13,21.0,10.0,8.5,10.0,21.0,11.0,8.5,11.0,41.0,19.0,17.0,19.0,67.0,41.0,41.0,41.0,151.0,0,2,0,3,[],"[12, 39, 60]",0,0
YPp59aPc,ENGLAND 5,ROUND 46,2025-05-05,11:00,Aldershot,Yeovil,2.88,2.2,3.75,1.44,2.67,2.8,1.4,6.3,1.1,2.2,3.1,3.2,1.07,7.5,1.31,3.3,1.91,1.83,3.15,1.33,5.6,1.12,1.75,2.0,1.36,1.36,1.67,9.5,10.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,19.0,29.0,41.0,201.0,1,0,2,1,"[39, 49]",[60],0,0
hS067wfA,ENGLAND 5,ROUND 46,2025-05-05,11:00,Altrincham,Tamworth,2.75,2.4,3.25,1.3,3.35,2.3,1.57,4.85,1.16,2.2,3.8,2.7,1.03,10.0,1.18,4.5,1.55,2.35,2.32,1.57,3.85,1.24,1.5,2.5,1.44,1.25,1.67,17.0,13.0,17.0,29.0,11.0,8.0,11.0,21.0,13.0,9.5,12.0,23.0,21.0,15.0,21.0,34.0,101.0,0,1,1,1,[48],[14],0,0
0h4E5HOM,ENGLAND 5,ROUND 46,2025-05-05,11:00,Braintree,Rochdale,3.1,2.25,3.2,1.39,2.85,2.67,1.44,5.9,1.11,2.45,3.4,2.55,1.05,8.25,1.27,3.55,1.8,1.95,2.9,1.38,5.1,1.15,1.67,2.1,1.5,1.3,1.53,12.0,10.0,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,19.0,26.0,41.0,151.0,1,0,2,0,"[45, 56]",[],0,0
pQuo0enp,ENGLAND 5,ROUND 46,2025-05-05,11:00,Eastleigh,York City,4.33,2.3,2.4,1.35,3.05,2.5,1.5,5.5,1.13,3.4,3.9,1.85,1.05,8.75,1.24,3.85,1.7,2.07,2.7,1.42,4.65,1.17,1.7,2.05,1.91,1.25,1.3,13.0,8.5,9.5,17.0,12.0,7.5,8.5,15.0,19.0,12.0,15.0,23.0,41.0,26.0,29.0,41.0,201.0,0,2,0,2,[],"[16, 21]",0,0
