Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
2uuDeIcl,FINLAND 2,-,2025-09-05,12:30,TPS,Ekenas,2.4,2.27,3.8,1.25,3.2,2.2,1.53,4.5,1.13,1.88,3.6,3.55,1.02,14.0,1.17,4.4,1.55,2.15,2.32,1.47,3.65,1.2,1.5,2.25,1.25,1.25,1.87,14.0,13.0,21.0,45.0,9.25,7.0,11.25,26.0,10.25,7.9,11.25,26.0,16.5,12.5,18.0,37.0,200.0
b7YLgdS0,FINLAND 2,-,2025-09-05,12:30,KaPa,JaPS,2.35,2.52,3.35,1.16,4.05,1.8,1.8,3.45,1.22,2.05,3.85,2.9,1.01,21.0,1.09,6.02,1.32,2.85,1.82,1.8,2.77,1.33,1.31,2.9,1.31,1.23,1.8,23.0,18.5,24.0,45.0,15.0,9.0,11.75,22.0,15.5,9.25,10.75,20.0,22.0,13.5,15.5,27.0,110.0
fD8BDg8k,FRANCE 3,ROUND 5,2025-09-05,13:30,Villefranche,Fleury-Merogis,3.55,1.93,3.15,1.47,2.32,3.0,1.33,7.0,1.05,2.9,3.0,2.42,1.07,7.2,1.37,2.62,2.07,1.6,3.45,1.22,7.2,1.06,1.8,1.8,1.53,1.33,1.35,7.8,6.7,10.5,24.0,7.6,5.6,9.0,20.0,13.0,9.75,13.5,32.0,32.0,24.0,35.0,70.0,600.0
zTRvJFpS,FRANCE 3,ROUND 5,2025-09-05,13:30,Stade Briochin,Valenciennes,3.7,1.95,2.95,1.47,2.32,3.0,1.33,7.0,1.05,3.0,3.15,2.27,1.07,7.4,1.38,2.6,2.1,1.57,3.5,1.21,7.2,1.06,1.85,1.75,1.6,1.31,1.33,7.9,6.4,9.5,21.0,7.7,5.8,8.75,19.0,13.5,10.25,14.5,32.0,35.0,26.0,37.0,75.0,700.0
M5LOMco3,FRANCE 3,ROUND 5,2025-09-05,13:30,Paris 13 Atl.,Sochaux,3.85,1.9,3.0,1.52,2.2,3.33,1.28,7.8,1.04,3.15,3.05,2.25,1.08,6.0,1.44,2.4,2.27,1.5,3.9,1.17,8.0,1.05,1.98,1.65,1.6,1.32,1.35,7.0,5.8,9.0,20.0,7.2,5.7,9.0,20.0,13.5,11.0,16.0,37.0,37.0,29.0,45.0,90.0,151.0
faTxafgd,FRANCE 3,ROUND 5,2025-09-05,13:30,Orleans,Le Puy-en-Velay,2.92,1.98,3.7,1.47,2.35,3.0,1.33,6.8,1.05,2.25,3.1,3.1,1.07,7.4,1.36,2.67,2.05,1.6,3.4,1.23,7.0,1.07,1.8,1.8,1.31,1.31,1.62,8.0,7.9,14.0,37.0,6.6,5.7,10.5,27.0,9.75,8.5,14.0,37.0,20.0,18.0,30.0,70.0,600.0
8rceLpAb,FRANCE 3,ROUND 5,2025-09-05,13:30,Concarneau,Quevilly Rouen,2.6,1.95,4.5,1.5,2.27,3.0,1.33,7.0,1.06,1.91,3.15,4.05,1.07,7.0,1.39,2.57,2.12,1.57,3.55,1.21,7.2,1.06,1.91,1.7,1.21,1.3,1.83,7.6,9.25,20.0,60.0,5.5,5.8,12.5,37.0,7.6,8.0,15.5,45.0,15.0,16.0,32.0,80.0,700.0
2FTWKyGF,FRANCE 3,ROUND 5,2025-09-05,13:30,Caen,Dijon,3.15,1.98,3.4,1.45,2.37,3.0,1.33,6.8,1.05,2.45,3.1,2.77,1.07,7.8,1.35,2.7,2.02,1.62,3.35,1.23,6.8,1.07,1.78,1.82,1.37,1.31,1.52,8.25,7.7,12.5,30.0,6.9,5.7,9.5,22.0,10.75,9.0,13.5,32.0,24.0,20.0,32.0,65.0,500.0
SpDdJOvB,FRANCE 3,ROUND 5,2025-09-05,13:30,Bourg en Bresse,Aubagne,2.95,1.9,3.9,1.5,2.25,3.2,1.3,7.0,1.06,2.27,3.0,3.15,1.06,7.0,1.42,2.47,2.18,1.53,3.65,1.19,7.8,1.05,1.88,1.72,1.3,1.33,1.6,7.2,7.3,14.0,37.0,6.3,5.6,10.75,30.0,9.75,8.75,14.5,40.0,21.0,19.0,32.0,80.0,700.0
hdbUi2mg,SPAIN 3,GROUP 2,2025-09-05,14:15,Betis B,Gimnastic,3.4,2.0,3.1,1.5,2.5,3.4,1.3,8.0,1.06,2.75,3.0,2.45,1.08,7.0,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,1.91,1.8,1.44,1.3,1.36,7.5,7.5,11.0,23.0,8.0,6.0,11.0,23.0,13.0,12.0,17.0,34.0,29.0,26.0,41.0,51.0,700.0
