Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
ljM80ft0,ARGENTINA 1,APERTURA ,2025-02-03,00:30,Independiente,Gimnasia L.P.,2.4,1.95,6.5,1.57,2.25,3.75,1.25,11.0,1.05,1.7,3.5,5.75,1.1,7.0,1.5,2.5,2.5,1.5,5.0,1.17,13.0,1.04,2.38,1.53,1.14,1.29,2.1,6.5,10.0,26.0,67.0,5.0,7.0,19.0,51.0,6.5,9.5,23.0,67.0,12.0,17.0,41.0,101.0,101.0,1,0,2,0,"[10, 81]",[],2.02,1.23
b5Fy8xlQ,ARGENTINA 1,APERTURA ,2025-02-03,00:30,Instituto,Velez Sarsfield,3.6,1.83,3.75,1.62,2.2,4.0,1.22,13.0,1.04,2.63,3.0,2.9,1.11,6.5,1.57,2.25,2.7,1.44,6.0,1.13,15.0,1.03,2.2,1.62,1.4,1.36,1.44,6.0,6.5,12.0,29.0,6.0,6.0,12.0,29.0,11.0,11.0,21.0,41.0,26.0,29.0,41.0,81.0,501.0,1,0,2,0,"[43, 51]",[],0.92,0.17
fX2B3Yfe,URUGUAY 1,APERTURA ,2025-02-03,00:45,Wanderers,Racing Montevideo,4.0,2.0,3.0,1.53,2.38,3.5,1.29,11.0,1.05,3.3,3.0,2.2,1.08,8.0,1.4,2.75,2.3,1.6,4.33,1.2,10.0,1.06,2.0,1.73,1.67,1.36,1.33,7.5,6.5,9.5,21.0,8.5,6.0,9.5,21.0,15.0,13.0,17.0,34.0,41.0,29.0,41.0,51.0,351.0,0,0,0,0,[],[],0,0
WU13gNVA,COLOMBIA 1,APERTURA ,2025-02-03,01:30,Bucaramanga,America De Cali,4.0,1.91,3.4,1.62,2.2,4.0,1.22,13.0,1.04,3.2,2.88,2.5,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.5,1.4,1.36,6.0,6.0,11.0,23.0,7.5,5.5,11.0,26.0,13.0,13.0,19.0,41.0,34.0,34.0,41.0,67.0,700.0,0,1,0,4,[],"[23, 57, 78, 85]",1.60,0.91
Ikznsewq,EGYPT 2,ROUND 20,2025-02-03,09:30,Arab Contractors,Al Qanah,2.45,1.85,5.5,1.5,2.18,0.0,0.0,0.0,0.0,1.85,2.65,5.1,0.0,0.0,1.47,2.32,2.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.15,1.38,1.87,5.8,8.75,23.0,80.0,4.5,4.8,13.5,50.0,6.6,7.0,13.5,50.0,13.0,14.0,27.0,70.0,0.0,1,1,1,2,[40],"[32, 82]",0,0
GxrxhX8b,EGYPT 2,ROUND 20,2025-02-03,09:30,Aswan SC,Al-Sekka,3.25,1.72,4.15,1.6,1.98,0.0,0.0,0.0,0.0,2.5,2.4,3.4,0.0,0.0,1.57,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,1.47,1.5,4.9,6.1,13.5,40.0,4.9,4.35,10.0,32.0,9.25,8.25,13.0,40.0,23.0,21.0,35.0,75.0,0.0,1,0,1,2,[40],"[90, 90]",0,0
O8Uhlk8N,EGYPT 2,ROUND 20,2025-02-03,09:30,Asyut Petroleum,Alexandria SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,1,"[57, 70]",[54],0,0
Uo9JZkgU,EGYPT 2,ROUND 20,2025-02-03,09:30,Baladiyat El Mahalla,El Daklyeh,3.0,1.7,4.9,1.65,1.9,0.0,0.0,0.0,0.0,2.22,2.35,4.3,0.0,0.0,1.72,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,1.47,1.6,4.25,6.3,17.0,65.0,4.1,4.5,12.5,50.0,7.4,8.25,16.0,60.0,18.5,21.0,40.0,110.0,0.0,0,0,1,2,[57],"[50, 59]",0,0
xhWpjBwB,EGYPT 2,ROUND 20,2025-02-03,09:30,Dayrout,Kahrabaa Ismailia,4.8,1.93,2.5,1.42,2.35,0.0,0.0,0.0,0.0,4.45,2.72,1.93,0.0,0.0,1.52,2.22,2.07,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.37,1.18,7.0,5.4,7.6,15.0,9.25,4.75,6.8,13.5,21.0,11.5,11.0,21.0,65.0,37.0,35.0,50.0,350.0,0,1,2,2,"[56, 66]","[43, 65]",0,0
Qie7lwo9,EGYPT 2,ROUND 20,2025-02-03,09:30,Proxy,WE SC,3.6,1.75,3.6,1.57,2.02,0.0,0.0,0.0,0.0,2.9,2.37,2.9,0.0,0.0,1.57,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,1.45,1.38,5.0,5.5,11.0,30.0,5.5,4.3,9.0,25.0,11.0,9.0,12.5,35.0,30.0,25.0,35.0,70.0,0.0,0,0,0,0,[],[],0,0
