Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
U3COLpOk,AUSTRALIA 1,ROUND 2,2025-10-27,05:00,Macarthur FC,Adelaide United,2.88,2.5,3.1,1.25,3.75,2.2,1.62,5.0,1.17,2.35,3.7,2.65,1.03,15.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.44,2.63,1.44,1.29,1.53,17.0,15.0,17.0,29.0,13.0,7.5,11.0,19.0,15.0,10.0,11.0,21.0,23.0,17.0,21.0,29.0,81.0
Y3i3nAa6,EGYPT 1,ROUND 12,2025-10-27,11:00,Smouha,El Gouna,3.0,1.75,4.8,1.7,2.02,4.0,1.2,8.75,1.04,2.15,2.77,4.0,1.16,4.65,1.67,2.07,2.92,1.36,5.4,1.12,9.0,1.03,2.37,1.52,1.25,1.39,1.7,4.65,7.4,19.0,70.0,4.9,5.8,15.0,55.0,8.25,10.0,22.0,80.0,20.0,25.0,55.0,175.0,101.0
hI1Ol8a3,ROMANIA 1,ROUND 14,2025-10-27,12:30,FC Botosani,FC Hermannstadt,2.88,2.1,4.0,1.44,2.63,3.25,1.33,9.0,1.07,2.2,3.25,3.3,1.07,9.0,1.36,3.0,2.15,1.67,3.75,1.25,9.0,1.07,1.83,1.83,1.33,1.33,1.67,8.5,9.0,17.0,34.0,7.0,6.0,12.0,29.0,10.0,9.5,15.0,41.0,21.0,19.0,34.0,51.0,301.0
UBzuTYem,CROATIA 1,ROUND 11,2025-10-27,12:30,Rijeka,Osijek,2.4,2.2,4.75,1.36,3.0,2.75,1.4,8.0,1.08,1.8,3.5,4.1,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.83,1.83,1.22,1.29,1.95,10.0,12.0,21.0,41.0,7.0,7.0,15.0,34.0,8.5,8.5,15.0,41.0,15.0,15.0,26.0,51.0,251.0
xpOMG3Ni,FINLAND 1,CHAMPIONSHIP GROUP,2025-10-27,13:00,SJK,KuPS,3.1,2.5,2.75,1.25,3.75,2.1,1.67,4.5,1.18,2.63,3.8,2.25,1.02,19.0,1.14,5.5,1.48,2.6,2.1,1.67,3.75,1.25,1.44,2.63,1.62,1.25,1.44,21.0,13.0,15.0,23.0,15.0,8.0,9.5,17.0,17.0,11.0,11.0,19.0,29.0,19.0,21.0,29.0,81.0
feTs1fKh,BOSNIA 1,ROUND 12,2025-10-27,14:00,Zrinjski,Borac Banja Luka,3.05,1.9,3.75,1.53,2.18,3.4,1.27,9.5,1.04,2.35,3.05,3.0,1.08,6.0,1.47,2.35,2.32,1.47,4.0,1.16,11.0,1.04,2.02,1.62,1.33,1.32,1.57,6.9,6.7,12.5,35.0,5.8,5.7,10.75,29.0,9.25,9.25,17.0,45.0,21.0,21.0,40.0,100.0,101.0
hKKIsIXQ,TURKEY 1,ROUND 10,2025-10-27,14:00,Samsunspor,Rizespor,2.5,2.2,4.33,1.4,2.75,2.75,1.4,8.0,1.08,1.86,3.4,4.1,1.06,10.0,1.29,3.5,1.98,1.83,3.4,1.3,7.0,1.1,1.8,1.91,1.22,1.3,1.83,9.5,12.0,21.0,41.0,7.5,6.5,15.0,34.0,9.0,9.0,15.0,41.0,15.0,15.0,26.0,51.0,251.0
4CJdzzQ0,TURKEY 1,ROUND 10,2025-10-27,14:00,Gaziantep,Fenerbahce,5.0,2.38,2.2,1.3,3.4,2.5,1.5,6.0,1.13,4.33,4.1,1.62,1.04,13.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.73,2.0,2.15,1.22,1.2,13.0,8.0,8.5,13.0,15.0,7.5,8.5,13.0,23.0,15.0,15.0,23.0,51.0,34.0,34.0,41.0,201.0
jmKvaTC5,CYPRUS 1,ROUND 8,2025-10-27,14:00,AEK Larnaca,APOEL,2.75,2.1,3.7,1.42,2.72,2.85,1.39,6.4,1.09,2.2,3.3,3.2,1.08,6.9,1.39,2.85,2.15,1.65,3.75,1.24,6.8,1.08,1.9,1.8,1.37,1.31,1.7,6.9,8.5,17.0,45.0,6.7,6.6,12.5,35.0,10.5,9.75,17.5,50.0,22.0,21.0,37.0,100.0,1000.0
M9N3cGy1,CYPRUS 1,ROUND 8,2025-10-27,14:00,Omonia,Pafos,3.05,2.07,3.3,1.44,2.65,2.95,1.37,6.7,1.09,2.42,3.5,2.7,1.06,7.9,1.3,3.3,1.9,1.85,3.15,1.33,5.6,1.12,1.72,2.0,1.5,1.29,1.57,7.9,8.75,14.5,32.0,8.25,7.0,10.75,24.0,13.0,10.0,15.0,35.0,27.0,21.0,32.0,70.0,600.0
