Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
xbgjYtQr,ECUADOR 1,FIRST STAGE ,2025-02-16,00:00,Macara,Orense,2.88,2.0,4.33,1.53,2.38,3.5,1.29,11.0,1.05,2.1,3.1,3.7,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,1.29,1.36,1.7,7.0,9.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,351.0,1,0,1,0,[17],[],1.01,0.44
2grHMSwA,VENEZUELA 1,APERTURA ,2025-02-16,00:00,La Guaira,Caracas,3.2,1.98,3.35,1.45,2.37,2.75,1.4,0.0,0.0,2.47,3.1,2.75,0.0,0.0,1.35,2.7,2.02,1.62,3.3,1.24,0.0,0.0,1.78,1.83,1.38,1.31,1.52,8.25,8.25,13.5,32.0,7.3,6.0,10.0,24.0,11.5,9.75,14.5,35.0,27.0,22.0,35.0,75.0,600.0,1,0,1,0,[22],[],0.84,1.04
GK6KItCO,MEXICO 2,CLAUSURA ,2025-02-16,00:05,Dorados de Sinaloa,Atl. Morelia,2.55,2.07,4.05,1.42,2.47,2.47,1.42,0.0,0.0,1.98,3.1,3.8,0.0,0.0,1.32,2.82,1.93,1.7,3.15,1.26,0.0,0.0,1.75,1.85,1.23,1.31,1.78,8.5,11.0,22.0,60.0,6.6,6.1,12.5,35.0,9.0,8.5,14.0,40.0,18.0,17.0,29.0,65.0,500.0,0,0,0,0,0,0,0,0
jHiDyvcT,MEXICO 1,CLAUSURA ,2025-02-16,00:10,Toluca,Guadalajara Chivas,2.3,2.3,4.75,1.33,3.25,2.63,1.44,6.5,1.11,1.75,3.9,4.5,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.7,2.05,1.18,1.25,2.0,13.0,15.0,23.0,51.0,8.0,7.5,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,201.0,1,0,2,1,"[35, 90]",[71],1.01,0.32
O403hC6T,ARGENTINA 1,APERTURA ,2025-02-16,00:30,Racing Club,Argentinos Jrs,3.4,1.91,3.75,1.57,2.25,3.75,1.25,13.0,1.04,2.63,2.9,3.0,1.11,6.5,1.5,2.5,2.6,1.48,5.0,1.17,13.0,1.04,2.05,1.7,1.36,1.4,1.44,6.5,7.0,13.0,29.0,6.5,6.0,12.0,29.0,11.0,11.0,17.0,41.0,26.0,26.0,41.0,67.0,1000.0,0,2,2,3,"[83, 88]","[23, 28, 47]",1.12,0.83
MVxZrbn1,PERU 1,APERTURA ,2025-02-16,00:30,U. de Deportes,Cienciano,1.67,2.5,11.0,1.36,3.0,2.63,1.44,7.0,1.1,1.25,5.0,15.0,1.06,9.5,1.25,3.75,1.83,2.03,3.0,1.36,5.5,1.14,2.63,1.44,1.03,1.17,3.75,9.5,26.0,51.0,201.0,6.0,10.0,41.0,101.0,5.5,10.0,29.0,101.0,7.0,13.0,41.0,101.0,900.0,1,1,3,2,"[18, 51, 77]","[41, 60]",1.00,0.63
nqeLS8hC,URUGUAY 1,APERTURA ,2025-02-16,00:45,Defensor Sp.,Racing Montevideo,3.25,1.95,4.0,1.57,2.25,3.75,1.25,11.0,1.05,2.3,3.1,3.0,1.1,7.0,1.44,2.63,2.4,1.53,5.0,1.17,11.0,1.05,2.1,1.67,1.36,1.36,1.57,7.0,7.5,13.0,34.0,6.5,6.0,12.0,29.0,10.0,10.0,19.0,41.0,23.0,23.0,41.0,67.0,101.0,1,0,2,0,"[45, 83]",[],0,0
KpDSwxXG,COLOMBIA 1,APERTURA ,2025-02-16,01:10,Millonarios,Ind. Medellin,3.1,1.87,4.33,1.62,2.2,4.0,1.22,13.0,1.04,2.25,2.88,3.6,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.2,1.62,1.29,1.4,1.62,6.0,8.0,15.0,41.0,6.0,6.0,13.0,34.0,9.5,10.0,19.0,51.0,21.0,23.0,41.0,67.0,101.0,0,1,0,1,[],[19],0.40,0.99
zB6KuTFc,AUSTRALIA 1,ROUND 19,2025-02-16,03:00,WS Wanderers,Macarthur FC,2.25,2.6,4.0,1.22,4.0,2.1,1.67,4.5,1.18,1.75,4.5,3.7,1.02,21.0,1.13,6.0,1.37,3.0,2.0,1.8,3.4,1.33,1.44,2.63,1.29,1.18,2.0,23.0,19.0,23.0,41.0,12.0,9.5,13.0,26.0,12.0,9.0,13.0,23.0,17.0,12.0,17.0,34.0,101.0,0,0,2,1,"[67, 77]",[56],2.01,1.87
hIeJHKAM,JAPAN 2,ROUND 1,2025-02-16,03:50,Ehime,Toyama,3.5,2.05,3.25,1.41,2.62,3.4,1.27,10.0,1.04,2.75,3.2,2.55,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.5,1.36,1.4,8.5,7.5,12.0,23.0,8.0,6.0,10.0,21.0,13.0,11.0,15.0,34.0,29.0,23.0,34.0,51.0,301.0,0,0,0,1,[],[67],0,0
zwarCbYq,JAPAN 2,ROUND 1,2025-02-16,04:10,Imabari,Blaublitz,3.5,1.91,3.6,1.57,2.25,3.75,1.25,11.0,1.05,2.63,3.2,2.7,1.07,7.0,1.47,2.5,2.5,1.47,5.0,1.13,11.0,1.03,2.1,1.67,1.41,1.33,1.41,7.0,7.0,12.0,29.0,6.5,6.0,11.0,26.0,12.0,11.0,19.0,41.0,26.0,26.0,41.0,67.0,1250.0,0,1,0,1,[],[40],0,0
tYjrFMSs,JAPAN 1,ROUND 1,2025-02-16,05:00,Machida,Sanfrecce Hiroshima,4.0,2.0,3.1,1.5,2.5,3.4,1.3,10.0,1.06,3.2,3.2,2.25,1.07,9.0,1.4,2.75,2.25,1.62,4.33,1.2,10.0,1.06,1.95,1.8,1.62,1.36,1.36,8.0,6.5,10.0,21.0,8.5,6.0,9.5,21.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,401.0,1,0,1,2,[26],"[59, 77]",0.20,1.11
Wb5CKr5K,JAPAN 1,ROUND 1,2025-02-16,05:00,Verdy,Shimizu S-Pulse,3.1,2.0,3.75,1.5,2.5,3.5,1.29,11.0,1.05,2.35,3.1,3.2,1.08,8.0,1.4,2.75,2.25,1.62,4.0,1.22,10.0,1.06,1.95,1.8,1.36,1.36,1.57,7.5,8.5,15.0,34.0,7.0,6.0,12.0,29.0,10.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,401.0,0,1,0,1,[],[40],0.46,1.17
WOroWJPF,JAPAN 2,ROUND 1,2025-02-16,05:00,Oita Trinita,Hokkaido Consadole Sapporo,4.0,2.05,2.88,1.5,2.5,3.4,1.3,10.0,1.06,3.25,3.4,2.15,1.07,9.0,1.36,3.0,2.15,1.67,4.0,1.22,9.0,1.07,1.91,1.8,1.67,1.3,1.33,8.5,7.0,9.5,19.0,9.0,6.5,9.5,19.0,15.0,12.0,17.0,34.0,34.0,29.0,41.0,51.0,351.0,0,0,2,0,"[73, 84]",[],0,0
nL21up66,SOUTH KOREA 1,ROUND 1,2025-02-16,05:00,Ulsan HD,Anyang,2.4,2.2,5.0,1.4,2.75,3.0,1.36,8.0,1.08,1.75,3.75,4.5,1.05,11.0,1.3,3.4,2.0,1.85,3.4,1.3,7.0,1.1,1.83,1.83,1.18,1.25,2.0,10.0,12.0,21.0,51.0,7.0,7.0,15.0,34.0,8.0,8.5,17.0,41.0,15.0,15.0,26.0,51.0,301.0,0,0,0,1,[],[90],0,0
