Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
Y5hsFR0S,MEXICO 1,CLAUSURA,2025-05-12,00:10,Tigres UANL,Necaxa,2.3,2.3,4.5,1.39,2.95,2.65,1.47,6.0,1.12,1.8,3.7,4.33,1.05,10.0,1.26,3.9,1.78,2.05,2.9,1.42,5.2,1.17,1.7,2.05,1.2,1.29,1.95,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,13.0,34.0,15.0,13.0,23.0,41.0,201.0,0,0,2,2,"[52, 90]","[64, 87]",2.17,1.29
0MR37vvJ,UKRAINE 1,ROUND 28,2025-05-12,09:30,Inhulets,Livyi Bereg,4.0,1.75,3.3,1.57,2.1,0.0,0.0,0.0,0.0,3.35,2.45,2.62,1.15,4.2,1.55,2.15,2.6,1.38,4.3,1.14,0.0,0.0,1.98,1.65,1.47,1.47,1.31,4.5,6.0,12.0,32.0,7.2,5.0,10.0,28.0,16.5,12.0,16.0,45.0,55.0,40.0,55.0,100.0,0.0,1,0,2,1,"[44, 90]",[64],0,0
pdMqtSwR,ROMANIA 1,RELEGATION GROUP,2025-05-12,12:00,Petrolul,Otelul,3.4,1.83,4.0,1.62,2.25,3.55,1.29,8.5,1.06,2.45,2.75,3.3,1.17,5.1,1.65,2.25,2.95,1.4,5.7,1.14,11.0,1.04,2.38,1.53,1.33,1.4,1.53,5.0,7.0,15.0,41.0,5.5,6.0,13.0,34.0,10.0,11.0,21.0,51.0,23.0,26.0,41.0,81.0,1250.0,1,1,1,3,[12],"[25, 59, 73]",1.62,2.06
UFn1xJbt,BULGARIA 2,ROUND 36,2025-05-12,12:00,Fratria,CSKA 1948 Sofia II,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,4,0,"[39, 64, 69, 76]",[],0,0
drYamGM6,CZECH 2,ROUND 28,2025-05-12,12:00,Ostrava B,Opava,2.25,2.25,5.5,1.4,2.75,2.67,1.42,5.8,1.1,1.65,3.7,4.5,1.06,7.4,1.29,3.25,1.87,1.83,3.05,1.33,5.3,1.12,1.91,1.8,1.17,1.25,2.1,10.0,12.0,23.0,51.0,6.5,7.5,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,301.0,0,0,0,0,[],[],0,0
lbM7IO77,BULGARIA 2,ROUND 36,2025-05-12,12:00,Yantra Gabrovo,Belasitsa,2.12,2.1,5.5,1.42,2.37,2.47,1.38,0.0,0.0,1.55,3.65,5.3,0.0,0.0,1.52,2.22,2.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0,1.14,1.23,2.35,8.5,10.0,23.0,75.0,4.9,6.3,14.5,50.0,5.5,7.2,16.5,55.0,8.75,11.5,26.0,90.0,0.0,0,0,2,0,"[65, 69]",[],0,0
0jwL7lSk,SERBIA 2,RELEGATION GROUP,2025-05-12,12:00,Dubocica,Smederevo,2.95,1.9,3.75,1.45,2.25,2.42,1.39,0.0,0.0,2.35,2.72,3.15,0.0,0.0,1.47,2.35,2.32,1.47,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.38,1.55,6.4,6.5,12.5,35.0,5.4,4.8,9.5,26.0,8.75,7.8,12.5,35.0,19.5,17.5,28.0,65.0,500.0,0,0,2,1,"[82, 87]",[63],0,0
8dlhWU9E,SERBIA 2,CHAMPIONSHIP GROUP,2025-05-12,12:00,Mladost GAT,Vrsac,2.1,2.02,6.2,1.44,2.3,0.0,0.0,0.0,0.0,1.55,3.35,6.1,0.0,0.0,1.47,2.32,2.2,1.52,0.0,0.0,0.0,0.0,0.0,0.0,1.11,1.25,2.37,7.1,10.25,28.0,100.0,4.25,6.0,16.5,60.0,5.1,7.3,17.5,65.0,8.75,12.5,30.0,100.0,0.0,2,0,3,1,"[21, 32, 60]",[74],0,0
hl658RH7,SERBIA 2,CHAMPIONSHIP GROUP,2025-05-12,12:00,Radnik,Vozdovac,2.3,2.05,4.9,1.42,2.37,0.0,0.0,0.0,0.0,1.72,3.2,4.6,0.0,0.0,0.0,0.0,2.18,1.53,0.0,0.0,0.0,0.0,0.0,0.0,1.17,1.28,2.02,7.2,8.75,19.5,60.0,4.65,5.6,13.0,40.0,6.0,7.2,15.0,45.0,10.75,13.0,28.0,80.0,0.0,1,0,2,0,"[9, 85]",[],0,0
fBXCsKH5,FINLAND 1,-,2025-05-12,13:00,SJK,VPS,2.75,2.4,3.4,1.31,3.25,2.3,1.57,4.85,1.16,2.2,3.7,3.0,1.04,9.5,1.18,4.45,1.57,2.32,2.35,1.55,3.9,1.23,1.53,2.38,1.36,1.29,1.67,15.0,13.0,19.0,34.0,11.0,7.5,12.0,23.0,12.0,9.0,12.0,26.0,13.0,15.0,21.0,34.0,101.0,1,1,2,3,"[23, 50]","[5, 63, 90]",2.26,1.57
