Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
EgTCykil,SLOVAKIA 2,ROUND 17,2025-03-18,11:15,Zvolen,Povazska Bystrica,2.92,2.3,2.95,1.39,2.57,2.27,1.5,0.0,0.0,2.45,3.7,2.45,0.0,0.0,1.22,3.4,1.57,2.1,2.6,1.38,3.7,1.19,1.52,2.2,1.52,1.24,1.53,14.5,10.75,14.0,26.0,10.75,7.4,9.5,18.0,14.0,9.5,12.5,23.0,26.0,18.0,23.0,45.0,250.0,0,1,0,1,[],[3],0,0
0tOzzmmI,ENGLAND 3,ROUND 26,2025-03-18,16:45,Rotherham,Wycombe,3.75,2.05,3.1,1.44,2.63,3.25,1.33,10.0,1.06,3.0,3.3,2.3,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.91,1.91,1.57,1.33,1.36,9.0,7.5,11.0,21.0,8.5,6.5,9.5,21.0,15.0,11.0,15.0,34.0,34.0,26.0,34.0,51.0,301.0,0,0,2,3,"[66, 90]","[69, 90, 90]",1.90,1.50
KxPmXap1,ENGLAND 5,ROUND 26,2025-03-18,16:45,AFC Fylde,Sutton,4.0,2.3,2.5,1.33,3.25,2.5,1.5,6.0,1.13,3.5,3.75,1.9,1.03,15.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.62,2.2,1.91,1.25,1.29,15.0,9.0,10.0,17.0,13.0,7.5,8.5,15.0,21.0,12.0,13.0,21.0,41.0,26.0,29.0,41.0,151.0,1,0,1,2,[15],"[86, 88]",0,0
8b5rgs7K,ENGLAND 5,ROUND 26,2025-03-18,16:45,Altrincham,Wealdstone,2.3,2.4,4.33,1.29,3.5,2.25,1.57,5.5,1.14,1.75,3.8,4.0,1.03,17.0,1.14,5.5,1.53,2.4,2.25,1.57,4.0,1.22,1.53,2.38,1.22,1.25,2.0,17.0,17.0,23.0,41.0,10.0,8.0,13.0,29.0,10.0,8.5,12.0,29.0,15.0,13.0,19.0,41.0,126.0,0,0,0,1,[],[47],0,0
bRbs0Ay2,ENGLAND 5,ROUND 28,2025-03-18,16:45,FC Halifax,Dag & Red,2.1,2.2,6.5,1.44,2.63,3.0,1.36,9.0,1.07,1.53,4.0,6.0,1.06,9.5,1.33,3.25,2.05,1.75,3.5,1.29,8.0,1.08,2.1,1.67,1.13,1.22,2.38,9.5,13.0,29.0,67.0,6.0,8.0,19.0,51.0,6.5,8.5,21.0,51.0,11.0,13.0,29.0,67.0,501.0,0,1,0,1,[],[44],0,0
lWewrHbJ,ENGLAND 5,ROUND 26,2025-03-18,16:45,Gateshead,Braintree,2.2,2.38,5.0,1.33,3.25,2.5,1.5,6.5,1.11,1.62,3.8,5.25,1.04,13.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.7,2.05,1.17,1.25,2.25,13.0,17.0,29.0,51.0,8.5,7.5,17.0,41.0,8.5,8.5,15.0,41.0,13.0,12.0,21.0,41.0,151.0,1,0,1,3,[35],"[57, 71, 74]",0,0
hG298yPc,ENGLAND 5,ROUND 30,2025-03-18,16:45,Maidenhead,Aldershot,3.5,2.2,3.0,1.36,3.0,2.75,1.4,7.0,1.1,2.8,3.4,2.25,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.53,1.29,1.36,12.0,9.0,12.0,21.0,10.0,6.5,9.5,17.0,15.0,11.0,13.0,26.0,29.0,21.0,29.0,41.0,151.0,0,0,0,1,[],[54],0,0
QJgQZb56,ENGLAND 5,ROUND 23,2025-03-18,16:45,Rochdale,Boston Utd,2.2,2.2,5.5,1.4,2.75,3.0,1.36,8.0,1.08,1.57,3.9,4.75,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,7.0,1.1,1.95,1.8,1.17,1.22,2.2,11.0,12.0,26.0,51.0,6.5,8.0,15.0,41.0,7.5,8.5,19.0,41.0,12.0,13.0,29.0,67.0,351.0,0,2,2,3,"[80, 88]","[25, 28, 69]",0,0
fTKElmc3,NORTHERN IRELAND 2,ROUND 31,2025-03-18,16:45,Coleraine,Cliftonville,2.55,2.1,4.15,1.44,2.6,2.92,1.36,6.4,1.08,1.91,3.55,3.65,1.07,7.1,1.33,3.05,1.98,1.75,3.35,1.28,5.8,1.1,1.87,1.83,1.29,1.27,1.88,7.1,10.0,18.5,50.0,6.8,6.7,12.5,35.0,8.5,8.5,16.0,45.0,16.0,16.0,30.0,80.0,700.0,0,0,2,2,"[72, 82]","[66, 87]",0,0
KzlutM97,NORTHERN IRELAND 2,ROUND 26,2025-03-18,16:45,Glentoran,Larne,2.95,2.0,3.65,1.47,2.5,3.05,1.33,6.7,1.07,2.35,3.1,3.0,1.09,6.1,1.44,2.62,2.25,1.57,4.0,1.21,6.9,1.07,1.95,1.75,1.39,1.33,1.6,6.1,7.6,14.0,37.0,6.6,6.0,11.25,30.0,10.25,9.5,16.5,45.0,23.0,21.0,37.0,100.0,900.0,1,0,2,2,"[11, 47]","[59, 66]",0,0
