Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
IPtlJZRq,ARGENTINA 1,APERTURA ,2025-03-04,00:00,Atl. Tucuman,Newells Old Boys,3.0,1.91,4.5,1.57,2.25,3.75,1.25,13.0,1.04,2.1,3.1,3.8,1.11,6.5,1.5,2.5,2.6,1.48,5.5,1.14,13.0,1.04,2.1,1.67,1.22,1.33,1.67,6.5,8.0,17.0,41.0,5.5,6.0,15.0,41.0,9.0,10.0,19.0,51.0,19.0,21.0,41.0,81.0,501.0,1,2,1,2,[41],"[4, 45]",1.12,2.69
AmyaclaB,ECUADOR 1,ROUND 3,2025-03-04,00:00,Manta,Delfin,3.2,2.0,3.1,1.5,2.5,3.4,1.3,10.0,1.06,2.5,3.1,2.35,1.08,8.0,1.36,3.0,2.25,1.62,4.0,1.22,9.0,1.07,1.91,1.8,1.41,1.33,1.33,8.0,7.0,11.0,21.0,8.5,6.0,10.0,21.0,15.0,12.0,15.0,34.0,34.0,29.0,41.0,51.0,351.0,2,1,2,2,"[6, 33]","[45, 78]",0.34,1.19
xQsM6nOH,COLOMBIA 1,APERTURA ,2025-03-04,00:30,Ind. Medellin,Dep. Pasto,1.77,2.4,9.5,1.36,3.0,2.75,1.4,7.0,1.1,1.3,5.25,9.5,1.04,13.0,1.25,3.75,1.82,1.92,3.25,1.33,6.0,1.13,2.5,1.5,1.05,1.13,3.4,11.0,19.0,41.0,126.0,6.0,10.0,29.0,81.0,5.5,9.5,29.0,67.0,7.5,13.0,34.0,101.0,101.0,1,0,1,0,[45],[],1.02,0.34
EoDTt9zH,TURKEY 2,ROUND 28,2025-03-04,10:00,Manisa FK,Igdir FK,4.33,2.2,2.6,1.4,2.75,2.75,1.4,8.0,1.08,3.75,3.5,1.91,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.91,1.83,1.29,1.25,11.0,7.5,9.0,17.0,11.0,7.0,8.5,15.0,19.0,13.0,15.0,26.0,41.0,29.0,34.0,51.0,251.0,0,0,0,1,[],[74],1.21,1.07
GOpHvKXO,BULGARIA 2,ROUND 24,2025-03-04,10:30,CSKA 1948 Sofia II,Minyor Pernik,2.45,1.98,4.6,1.45,2.25,0.0,0.0,0.0,0.0,1.82,3.15,4.05,1.1,5.8,1.47,2.32,2.32,1.47,4.6,1.16,0.0,0.0,2.22,1.59,1.2,1.29,1.91,6.7,7.3,16.0,50.0,4.55,5.6,12.0,37.0,6.2,7.6,16.5,50.0,11.75,14.5,32.0,100.0,101.0,2,1,3,1,"[14, 20, 60]",[27],0,0
tnjhpO3m,BULGARIA 2,ROUND 24,2025-03-04,10:30,Dobrudzha,Ludogorets II,2.18,2.02,5.6,1.44,2.32,0.0,0.0,0.0,0.0,1.6,3.35,5.4,0.0,0.0,1.39,2.8,2.12,1.57,3.9,1.21,0.0,0.0,2.37,1.52,1.13,1.26,2.25,7.5,9.75,24.0,80.0,4.6,5.9,15.0,50.0,5.6,7.1,16.0,55.0,9.5,12.0,27.0,90.0,101.0,0,0,0,0,[],[],0,0
4zSBgnKM,TURKEY 2,ROUND 28,2025-03-04,14:30,Amedspor,Genclerbirligi,3.1,2.0,4.0,1.53,2.38,3.5,1.29,11.0,1.05,2.25,3.2,3.1,1.08,8.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,1.36,1.36,1.62,7.5,8.0,15.0,34.0,6.5,6.5,12.0,29.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,67.0,351.0,0,1,1,1,[77],[41],1.48,1.46
d24uPawg,EUROPA CHAMPIONS LEAGUE,PLAY OFFS ,2025-03-04,14:45,Club Brugge KV,Aston Villa,3.5,2.1,3.1,1.4,2.75,3.0,1.36,8.0,1.08,3.0,3.3,2.4,1.06,10.0,1.3,3.5,2.01,1.89,3.4,1.33,6.5,1.11,1.75,2.0,1.53,1.33,1.36,10.0,8.5,12.0,23.0,10.0,6.0,9.5,19.0,15.0,11.0,13.0,29.0,29.0,23.0,34.0,41.0,201.0,1,1,1,3,[12],"[3, 82, 88]",1.05,1.27
thNIwHc3,EGYPT 1,ROUND 17,2025-03-04,16:00,Al Ittihad,Smouha,4.15,1.82,3.15,1.62,2.15,3.6,1.25,7.9,1.05,3.45,2.72,2.35,1.15,4.8,1.62,2.15,2.8,1.38,5.2,1.13,8.75,1.04,2.25,1.57,1.6,1.4,1.31,4.8,5.3,9.5,25.0,7.3,5.6,10.25,27.0,16.5,13.0,19.5,55.0,55.0,40.0,60.0,150.0,101.0,0,0,0,1,[],[67],0.36,0.95
AXEZZYdS,EGYPT 1,ROUND 17,2025-03-04,16:00,Enppi,Zamalek,5.1,1.95,2.5,1.52,2.37,3.15,1.31,7.0,1.07,4.7,3.0,1.88,1.12,5.4,1.5,2.42,2.5,1.47,4.45,1.17,7.7,1.05,2.15,1.62,1.91,1.34,1.2,5.4,5.1,7.5,16.0,9.75,6.0,8.75,18.5,25.0,16.0,19.0,40.0,90.0,60.0,70.0,120.0,101.0,0,0,0,3,[],"[51, 66, 90]",0.27,1.96
