Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
pnRuhIMH,AUSTRALIA 1,ROUND 25,2025-04-04,05:35,Brisbane Roar,Macarthur FC,2.75,2.38,3.25,1.27,3.5,2.29,1.56,4.95,1.14,2.25,3.6,2.9,1.02,17.0,1.17,5.0,1.55,2.45,2.35,1.57,4.2,1.22,1.5,2.5,1.4,1.29,1.62,17.0,13.0,17.0,29.0,11.0,7.0,11.0,21.0,13.0,9.5,11.0,23.0,23.0,17.0,21.0,34.0,101.0,1,1,1,5,[28],"[44, 55, 68, 73, 90]",0.82,2.96
dlymbWUi,UKRAINE 1,ROUND 23,2025-04-04,09:30,Inhulets,Obolon,4.15,1.93,2.77,1.56,2.29,3.55,1.26,0.0,0.0,3.45,3.1,2.1,1.1,6.2,1.51,2.46,2.55,1.48,4.8,1.16,0.0,0.0,1.88,1.72,1.7,1.31,1.26,7.5,6.3,9.25,19.5,8.5,6.0,9.0,18.5,17.5,12.5,16.5,35.0,50.0,37.0,50.0,90.0,900.0,0,1,0,1,[],[14],0,0
djIdG0fe,ISRAEL 2,PROMOTION GROUP,2025-04-04,10:00,Hap. Ramat Gan,H. Ironi Rishon,2.15,2.35,4.35,0.0,0.0,2.31,1.56,0.0,0.0,1.65,4.05,4.25,0.0,0.0,1.19,4.2,1.61,2.18,2.48,1.48,3.7,1.19,1.6,2.07,1.19,1.21,2.18,15.0,15.5,26.0,65.0,9.0,8.25,14.0,35.0,9.0,8.25,14.0,35.0,13.0,12.0,21.0,55.0,350.0,0,0,2,0,"[48, 90]",[],0,0
GEiE65qK,ISRAEL 2,RELEGATION GROUP,2025-04-04,10:00,H. Akko,Hapoel Afula,3.2,2.0,3.3,1.47,2.5,0.0,0.0,0.0,0.0,2.55,3.15,2.62,0.0,0.0,1.37,2.85,2.13,1.64,3.75,1.23,0.0,0.0,1.78,1.83,1.4,1.3,1.5,8.5,7.7,12.5,29.0,7.8,6.1,10.0,23.0,12.5,9.75,14.5,35.0,28.0,22.0,32.0,75.0,600.0,1,0,2,1,"[38, 90]",[90],0,0
ncrp1q7s,ISRAEL 2,RELEGATION GROUP,2025-04-04,10:00,H. Raanana,Nof Hagalil,3.0,2.0,3.5,1.45,2.55,2.7,1.41,0.0,0.0,2.35,3.15,2.85,0.0,0.0,1.34,3.0,2.04,1.69,3.55,1.25,0.0,0.0,1.78,1.82,1.35,1.3,1.57,8.5,8.25,14.0,35.0,7.3,6.1,10.5,26.0,11.0,9.25,15.0,37.0,24.0,20.0,32.0,75.0,700.0,0,0,0,0,[],[],0,0
ShBJpOM0,ISRAEL 2,RELEGATION GROUP,2025-04-04,10:00,MS Kafr Qasim,Maccabi Jaffa,3.2,2.07,3.05,1.42,2.65,2.65,1.42,0.0,0.0,2.62,3.2,2.52,0.0,0.0,1.3,3.2,1.94,1.77,3.3,1.29,0.0,0.0,1.72,1.88,1.5,1.3,1.47,9.25,8.25,12.5,27.0,8.0,6.2,9.5,21.0,13.0,10.0,14.0,30.0,29.0,23.0,32.0,65.0,500.0,1,1,1,1,[31],[17],0,0
zJERr2iD,ISRAEL 2,RELEGATION GROUP,2025-04-04,10:00,Ramat Hasharon,Hapoel Umm al-Fahm,2.92,2.25,3.0,0.0,0.0,2.4,1.51,0.0,0.0,2.18,3.5,2.62,0.0,0.0,1.2,4.0,1.62,2.16,2.6,1.44,0.0,0.0,1.55,2.15,1.5,1.25,1.55,13.5,10.5,14.0,27.0,10.25,7.3,9.75,18.5,13.5,9.5,12.5,24.0,25.0,18.0,24.0,45.0,300.0,2,1,3,3,"[12, 17, 68]","[39, 63, 90]",0,0
vkO3c24K,EGYPT 2,ROUND 28,2025-04-04,10:30,Abu Qir Semad,Tersana,2.45,1.88,5.2,1.61,2.2,0.0,0.0,0.0,0.0,1.83,2.87,4.6,0.0,0.0,1.5,2.4,2.5,1.47,0.0,0.0,0.0,0.0,2.25,1.57,1.17,1.33,1.9,6.0,7.7,19.0,65.0,4.5,5.2,13.5,45.0,6.3,7.3,15.5,55.0,12.5,14.0,29.0,90.0,0.0,1,0,2,0,"[27, 89]",[],0,0
CInR0yBC,EGYPT 2,ROUND 28,2025-04-04,10:30,Dayrout,Arab Contractors,5.8,1.95,2.25,1.56,2.3,0.0,0.0,0.0,0.0,5.5,3.15,1.65,0.0,0.0,1.47,2.32,2.35,1.53,0.0,0.0,0.0,0.0,2.25,1.57,2.18,1.29,1.13,6.6,4.3,5.5,9.75,9.5,5.6,7.2,13.0,25.0,15.0,16.0,29.0,90.0,55.0,60.0,90.0,0.0,0,0,1,1,[84],[83],0,0
bFMinxdJ,EGYPT 2,ROUND 28,2025-04-04,10:30,Raya,WE SC,3.8,1.72,3.5,1.75,1.98,0.0,0.0,0.0,0.0,3.0,2.4,2.75,0.0,0.0,1.63,2.15,0.0,0.0,0.0,0.0,0.0,0.0,2.25,1.57,1.42,1.45,1.36,4.9,5.3,10.25,28.0,5.5,4.4,8.75,24.0,11.5,9.25,13.0,35.0,32.0,27.0,40.0,75.0,0.0,1,1,1,1,[45],[16],0,0
