Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
lE8tSQCO,EUROPA LEAGUE,QUALIFICATION,2025-07-10,14:00,Sheriff Tiraspol (Mda),Prishtina (Kos),1.83,2.4,6.5,1.26,3.45,2.38,1.52,5.4,1.11,1.38,4.0,7.0,1.02,13.0,1.16,4.9,1.63,2.23,2.7,1.44,5.2,1.15,2.0,1.73,1.06,1.17,2.75,12.0,21.0,41.0,81.0,7.0,8.5,23.0,51.0,7.0,9.0,19.0,51.0,9.0,12.0,26.0,51.0,151.0
SKe8tQRH,EUROPA LEAGUE,QUALIFICATION,2025-07-10,14:00,Paks (Hun),CFR Cluj (Rou),4.5,2.2,2.38,1.38,2.8,2.75,1.4,6.5,1.07,4.5,3.4,1.75,1.03,11.0,1.28,3.55,1.96,1.8,3.55,1.28,7.5,1.07,1.8,1.91,2.0,1.27,1.13,10.0,7.5,8.5,13.0,13.0,7.0,9.0,15.0,23.0,15.0,15.0,26.0,41.0,34.0,41.0,51.0,700.0
vaPQb7sn,EUROPA LEAGUE,QUALIFICATION,2025-07-10,14:30,Levski Sofia (Bul),H. Beer Sheva (Isr),2.88,2.05,3.6,1.46,2.55,3.15,1.3,7.5,1.05,2.25,3.25,3.0,1.05,9.0,1.37,3.0,2.23,1.63,4.3,1.2,9.5,1.04,1.91,1.8,1.36,1.33,1.57,8.5,8.5,15.0,34.0,7.0,6.5,12.0,26.0,10.0,10.0,17.0,41.0,21.0,21.0,34.0,51.0,900.0
KYGPV8Da,EUROPA LEAGUE,QUALIFICATION,2025-07-10,15:00,Shakhtar Donetsk (Ukr),Ilves (Fin),1.62,2.5,10.0,1.27,3.4,2.38,1.52,5.4,1.11,1.22,5.25,11.0,1.02,13.0,1.16,5.0,1.61,2.25,2.65,1.45,5.2,1.15,2.5,1.5,1.02,1.11,3.6,11.0,26.0,51.0,151.0,6.5,11.0,34.0,81.0,5.5,10.0,29.0,81.0,7.0,13.0,34.0,81.0,1250.0
zFIizDtI,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:00,Zhodino (Blr),Rabotnicki (Mkd),2.4,2.1,4.75,1.42,2.65,2.95,1.34,7.0,1.06,1.8,3.2,4.2,1.03,9.5,1.29,3.3,2.07,1.68,3.85,1.23,8.5,1.04,2.0,1.73,1.17,1.29,1.83,8.0,11.0,21.0,41.0,6.5,6.5,15.0,41.0,8.0,9.0,17.0,41.0,15.0,17.0,34.0,51.0,800.0
MBhILDRO,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:00,Birkirkara (Mlt),Petrocub (Mda),4.0,2.1,2.6,1.42,2.65,3.05,1.33,7.0,1.05,3.2,3.4,2.0,1.03,9.5,1.32,3.15,2.1,1.66,4.1,1.21,9.0,1.04,1.83,1.83,1.67,1.25,1.29,10.0,7.5,9.5,17.0,10.0,7.0,9.5,17.0,17.0,12.0,15.0,29.0,34.0,29.0,34.0,51.0,600.0
YkMzvesg,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:00,Decic (Mne),Sileks (Mkd),2.75,2.0,4.0,1.47,2.5,3.15,1.3,7.5,1.05,2.1,3.1,3.2,1.04,9.0,1.36,2.9,2.28,1.58,4.5,1.17,10.0,1.03,2.1,1.67,1.29,1.29,1.6,7.5,8.5,15.0,34.0,6.5,6.5,13.0,34.0,9.5,10.0,19.0,41.0,19.0,21.0,34.0,67.0,700.0
042a9qx2,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:00,Vllaznia (Alb),BFC Daugavpils (Lat),2.0,2.2,6.5,1.35,2.9,2.7,1.4,6.5,1.07,1.5,3.6,6.25,1.01,12.0,1.25,3.65,1.87,1.85,3.4,1.28,7.0,1.08,2.25,1.57,1.08,1.22,2.3,8.0,15.0,34.0,67.0,5.5,7.5,21.0,51.0,6.5,9.0,21.0,51.0,10.0,15.0,34.0,81.0,151.0
0hxap8Sh,EUROPA LEAGUE,QUALIFICATION,2025-07-10,15:15,Trnava (Svk),Hacken (Swe),3.6,2.2,2.75,1.38,2.8,2.7,1.4,6.5,1.08,3.1,3.3,2.15,1.02,11.5,1.27,3.65,1.92,1.84,3.45,1.29,7.5,1.08,1.73,2.0,1.73,1.33,1.33,10.0,8.0,11.0,21.0,10.0,6.5,9.5,17.0,17.0,12.0,15.0,26.0,34.0,26.0,34.0,41.0,450.0
Q3VLqQDE,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:15,Malisheva (Kos),Vikingur Reykjavik (Ice),5.0,2.2,2.2,1.37,2.91,2.8,1.37,5.95,1.1,4.5,3.5,1.67,1.04,11.0,1.26,3.45,1.89,1.83,3.35,1.29,7.0,1.07,1.83,1.83,2.0,1.22,1.13,10.0,7.0,8.0,13.0,13.0,7.0,9.0,15.0,23.0,17.0,17.0,26.0,51.0,41.0,41.0,51.0,500.0
86NKGRqS,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:30,Sutjeska (Mne),Dynamo Brest (Blr),4.75,2.05,2.5,1.43,2.65,3.05,1.32,7.5,1.05,3.75,3.3,1.83,1.03,9.5,1.34,3.05,2.14,1.65,4.2,1.2,9.5,1.03,2.0,1.73,1.8,1.25,1.2,8.0,6.0,8.0,15.0,10.0,7.0,9.5,17.0,19.0,15.0,19.0,34.0,41.0,34.0,41.0,67.0,900.0
WAV9bSNq,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:30,Vardar (Mkd),La Fiorita (San),1.5,2.75,12.0,1.23,3.8,2.15,1.64,4.8,1.15,1.14,6.5,13.0,1.01,17.0,1.11,5.6,1.47,2.55,2.33,1.55,4.25,1.19,2.63,1.44,1.01,1.07,4.33,13.0,29.0,67.0,151.0,7.5,13.0,41.0,101.0,6.0,11.0,34.0,81.0,6.5,13.0,41.0,101.0,1000.0
MFS5tZp1,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:30,Zeljeznicar (Bih),Koper (Slo),3.75,2.05,2.88,1.4,2.7,2.9,1.36,6.75,1.07,2.9,3.25,2.15,1.02,10.5,1.29,3.35,2.0,1.74,3.7,1.24,7.5,1.06,1.91,1.8,1.57,1.25,1.3,8.5,7.0,10.0,21.0,8.5,6.5,10.0,19.0,15.0,12.0,17.0,34.0,34.0,26.0,41.0,51.0,700.0
pjVeiBGG,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:45,NSI Runavik (Fai),HJK (Fin),4.0,2.4,2.25,1.24,3.55,2.18,1.6,4.8,1.15,3.9,3.7,1.7,1.01,17.0,1.14,5.1,1.52,2.4,2.43,1.52,4.5,1.17,1.5,2.5,1.95,1.22,1.18,19.0,11.0,11.0,15.0,19.0,8.0,9.0,13.0,26.0,15.0,12.0,19.0,41.0,29.0,29.0,34.0,101.0
dYtlgCU6,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,15:45,St. Patricks (Irl),Hegelmann (Ltu),2.75,2.05,4.0,1.43,2.65,2.95,1.34,7.0,1.06,2.05,3.2,3.2,1.03,9.5,1.3,3.25,2.07,1.7,4.0,1.21,8.0,1.05,1.91,1.8,1.29,1.29,1.62,8.5,9.5,17.0,34.0,7.0,6.5,13.0,29.0,9.5,9.5,17.0,41.0,19.0,19.0,34.0,51.0,600.0
6BGsePtB,EUROPA LEAGUE,QUALIFICATION,2025-07-10,16:00,Legia (Pol),Aktobe (Kaz),1.67,2.6,8.5,1.26,3.45,2.3,1.56,5.3,1.12,1.25,5.0,11.0,1.01,15.0,1.16,5.0,1.57,2.35,2.55,1.49,4.9,1.17,2.2,1.62,1.01,1.11,3.75,12.0,23.0,51.0,126.0,7.0,10.0,29.0,67.0,6.0,9.5,23.0,67.0,7.5,12.0,29.0,67.0,1000.0
I50Cgttm,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,16:00,Borac Banja Luka (Bih),FC Santa Coloma (And),1.36,3.0,17.0,1.2,4.0,2.05,1.71,4.35,1.18,1.1,8.5,19.0,1.02,16.0,1.09,6.4,1.4,2.8,2.12,1.65,3.75,1.24,3.0,1.36,1.01,1.05,6.5,15.0,41.0,81.0,151.0,8.0,17.0,51.0,151.0,5.5,13.0,41.0,126.0,6.0,13.0,41.0,151.0,1000.0
WrZKkbuC,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,16:00,Larne (Nir),Auda (Lat),3.25,2.1,3.1,1.36,2.9,2.7,1.41,6.5,1.08,2.5,3.3,2.4,1.01,11.5,1.25,3.6,1.87,1.85,3.4,1.28,7.0,1.07,1.8,1.91,1.44,1.25,1.44,10.0,8.5,12.0,23.0,8.5,6.5,10.0,21.0,13.0,11.0,15.0,29.0,26.0,21.0,34.0,51.0,500.0
Sh7WRZV7,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,16:00,Tre Fiori (San),Pyunik Yerevan (Arm),10.0,2.6,1.58,1.22,3.8,2.12,1.65,4.6,1.16,9.5,5.25,1.22,1.01,15.0,1.12,5.4,1.49,2.48,2.38,1.53,4.3,1.19,2.38,1.53,3.75,1.11,1.02,12.0,7.0,6.0,7.0,26.0,11.0,10.0,12.0,51.0,34.0,26.0,34.0,151.0,81.0,81.0,81.0,1000.0
IwvuegHi,EUROPA CONFERENCE LEAGUE,QUALIFICATION,2025-07-10,17:00,Valur (Ice),Flora (Est),2.05,2.5,4.5,1.24,3.65,2.17,1.61,4.8,1.15,1.57,3.7,4.75,1.01,17.0,1.13,5.2,1.5,2.45,2.38,1.53,4.3,1.19,1.62,2.2,1.11,1.18,2.25,15.0,21.0,34.0,51.0,10.0,8.0,19.0,41.0,9.0,8.5,13.0,41.0,12.0,12.0,21.0,41.0,126.0
zosE16ZF,BRAZIL 2,ROUND 16,2025-07-10,21:35,CRB,Coritiba,3.1,1.91,4.33,1.5,2.4,3.4,1.27,8.5,1.04,2.2,2.9,3.7,1.06,7.5,1.43,2.65,2.43,1.5,5.0,1.14,11.5,1.01,2.2,1.62,1.29,1.4,1.67,6.0,8.0,17.0,41.0,6.0,6.0,15.0,34.0,9.0,10.0,19.0,51.0,21.0,21.0,41.0,67.0,1250.0
