Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
OEP4KpYj,SAUDI ARABIA 2,ROUND 18,2025-01-21,09:40,Al Bukiryah,Al Adalah,3.45,1.98,3.05,1.54,2.35,0.0,0.0,0.0,0.0,2.82,2.92,2.55,0.0,0.0,1.39,2.75,2.2,1.6,3.9,1.21,0.0,0.0,1.78,1.83,1.5,1.34,1.42,7.7,7.7,12.5,29.0,7.6,5.7,9.5,22.0,13.5,10.5,14.0,32.0,35.0,28.0,37.0,70.0,600.0,0,2,0,2,[],"[6, 45]",0,0
jLHjrlQc,SAUDI ARABIA 2,ROUND 18,2025-01-21,09:50,Al Taee,Al Najma,2.4,2.07,4.5,1.45,2.6,2.55,1.45,0.0,0.0,1.83,3.35,4.05,0.0,0.0,1.25,3.55,1.79,1.92,2.9,1.35,0.0,0.0,1.62,2.02,1.21,1.27,1.93,10.5,12.0,23.0,65.0,8.0,6.6,13.5,37.0,9.75,8.0,13.0,40.0,16.5,13.5,22.0,55.0,400.0,0,2,0,3,[],"[34, 39, 90]",0,0
Cz6atSfA,SAUDI ARABIA 2,ROUND 18,2025-01-21,10:00,Neom SC,Abha,2.0,2.22,6.0,1.38,2.57,2.45,1.49,0.0,0.0,1.47,3.95,6.3,0.0,0.0,1.23,3.7,1.73,1.99,2.8,1.38,0.0,0.0,1.83,1.78,1.11,1.21,2.6,11.0,16.5,40.0,150.0,6.8,7.8,19.5,70.0,6.9,8.0,17.5,65.0,10.25,11.75,26.0,80.0,700.0,2,0,2,2,"[43, 45]","[48, 72]",0,0
EDJ8U316,EGYPT 1,ROUND 9,2025-01-21,11:00,El Gouna,National Bank Egypt,4.05,1.75,3.45,1.7,2.05,3.9,1.22,8.5,1.04,3.25,2.6,2.57,1.17,4.45,1.7,2.05,3.0,1.34,5.6,1.11,9.25,1.03,2.3,1.55,1.5,1.42,1.34,4.45,5.4,10.5,30.0,6.5,5.5,11.0,32.0,15.0,12.5,21.0,60.0,50.0,40.0,65.0,150.0,101.0,1,1,1,2,[12],"[35, 59]",1.68,1.27
IoQaWPWg,EGYPT 1,ROUND 9,2025-01-21,11:00,Ghazl El Mahallah,Haras El Hodood,2.8,1.78,5.3,1.65,2.1,3.7,1.24,8.0,1.05,2.07,2.62,4.65,1.17,4.45,1.65,2.1,2.92,1.36,5.4,1.12,9.0,1.03,2.32,1.53,1.2,1.42,1.75,4.45,8.25,24.0,100.0,4.8,5.5,17.0,70.0,8.25,9.5,21.0,90.0,20.0,23.0,50.0,175.0,101.0,0,0,0,1,[],[82],0.62,0.27
nwG39rac,SAUDI ARABIA 1,ROUND 16,2025-01-21,11:50,Al Khaleej,Al Nassr,6.0,2.5,1.83,1.29,3.5,2.25,1.57,4.5,1.17,7.0,4.75,1.4,1.03,10.5,1.17,4.5,1.53,2.38,2.25,1.57,4.0,1.22,1.8,1.91,2.75,1.17,1.08,17.0,9.0,8.0,9.5,21.0,9.5,9.0,11.0,41.0,21.0,17.0,23.0,67.0,41.0,41.0,51.0,151.0,0,0,1,3,[80],"[65, 81, 90]",1.49,1.84
6JfUfqp4,SAUDI ARABIA 1,ROUND 16,2025-01-21,12:10,Al Riyadh,Al Taawon,3.1,1.95,3.6,1.5,2.5,3.4,1.3,8.0,1.06,2.45,3.1,3.1,1.07,7.5,1.4,2.75,2.25,1.62,4.0,1.22,7.5,1.07,1.91,1.8,1.36,1.36,1.53,7.5,8.5,15.0,29.0,7.0,6.0,12.0,26.0,11.0,10.0,17.0,41.0,23.0,21.0,34.0,51.0,800.0,0,0,1,0,[90],[],1.57,0.07
2mgzLYwR,EUROPA LEAGUE,LEAGUE PHASE ,2025-01-21,12:30,Galatasaray,Dyn. Kyiv,1.53,3.2,9.0,1.18,4.5,1.88,1.98,3.75,1.25,1.2,7.5,12.0,1.01,26.0,1.08,8.0,1.29,3.75,1.73,2.1,2.63,1.5,1.75,2.0,1.05,1.1,4.33,26.0,41.0,51.0,151.0,13.0,15.0,34.0,67.0,8.5,10.0,21.0,51.0,8.5,10.0,21.0,51.0,201.0,2,1,3,3,"[6, 21, 53]","[44, 68, 81]",3.21,0.98
z3UZI6W0,CYPRUS 1,ROUND 19,2025-01-21,14:00,Omonia Aradippou,Omonia 29th May,2.62,2.12,3.85,1.4,2.82,2.67,1.44,6.0,1.11,2.1,3.3,3.45,1.07,7.3,1.33,3.15,1.98,1.78,3.35,1.3,5.9,1.11,1.78,1.93,1.33,1.31,1.75,7.3,9.5,19.5,50.0,7.2,6.6,12.5,35.0,10.75,9.25,15.5,45.0,21.0,18.5,30.0,75.0,700.0,0,0,1,0,[65],[],0,0
Ia5YpPom,EGYPT 1,ROUND 9,2025-01-21,14:00,El Ismaily,Smouha,4.25,1.83,3.05,1.6,2.2,3.45,1.27,7.6,1.05,3.5,2.7,2.37,1.14,4.9,1.57,2.25,2.67,1.42,4.85,1.15,8.25,1.04,2.12,1.65,1.57,1.4,1.31,4.9,5.8,10.25,25.0,7.1,5.5,9.75,24.0,16.5,13.0,18.0,45.0,55.0,40.0,65.0,120.0,101.0,0,0,1,0,[68],[],0.56,1.20
WURiYo2s,EGYPT 1,ROUND 9,2025-01-21,14:00,Enppi,El Gaish,3.65,1.7,4.1,1.78,1.93,4.15,1.19,9.0,1.03,2.8,2.42,3.2,1.2,4.0,1.8,1.91,3.3,1.28,6.2,1.09,9.75,1.03,2.42,1.5,1.35,1.47,1.44,4.0,5.9,14.5,50.0,5.5,5.3,13.5,45.0,12.0,11.75,22.0,80.0,37.0,37.0,65.0,175.0,101.0,0,0,0,1,[],[60],0.45,0.94
UL7K50bM,SAUDI ARABIA 1,ROUND 16,2025-01-21,14:00,Al Hilal,Al Wehda,1.33,3.75,12.0,1.13,5.5,1.62,2.2,3.0,1.36,1.09,15.0,15.0,0.0,0.0,1.05,8.5,1.17,4.5,1.5,2.5,2.0,1.73,1.91,1.8,1.01,1.01,7.0,34.0,41.0,81.0,151.0,17.0,29.0,41.0,81.0,9.5,13.0,41.0,51.0,8.0,12.0,29.0,81.0,800.0,2,0,4,1,"[7, 11, 82, 90]",[89],1.97,0.51
AwM9qdFq,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE ,2025-01-21,14:45,Atalanta,Sturm Graz,1.67,2.75,9.5,1.29,3.5,2.25,1.57,5.5,1.14,1.25,6.0,12.0,1.03,15.0,1.17,5.0,1.57,2.38,2.38,1.57,4.33,1.22,2.1,1.67,1.05,1.13,3.75,15.0,26.0,51.0,151.0,8.0,11.0,29.0,81.0,6.5,9.5,23.0,67.0,7.5,11.0,29.0,67.0,451.0,1,0,5,0,"[12, 58, 63, 90, 90]",[],5.34,0.79
0fgJU2Oc,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE ,2025-01-21,14:45,Monaco,Aston Villa,3.1,2.3,3.2,1.33,3.25,2.5,1.5,6.5,1.11,2.55,3.6,2.7,1.04,13.0,1.22,4.33,1.7,2.1,2.75,1.44,5.0,1.17,1.57,2.25,1.44,1.29,1.5,15.0,11.0,15.0,26.0,11.0,7.0,10.0,19.0,15.0,10.0,12.0,23.0,26.0,19.0,23.0,41.0,126.0,1,0,1,0,[8],[],1.57,0.97
rcBMaUV8,ITALY 3,GROUP C,2025-01-21,15:00,Potenza,Benevento,3.8,2.05,2.82,1.5,2.45,2.72,1.4,5.9,1.1,3.3,2.95,2.18,1.08,6.4,1.36,3.0,2.12,1.67,3.75,1.25,6.2,1.09,1.8,1.91,1.65,1.34,1.32,6.4,6.7,10.0,22.0,9.5,5.9,8.75,19.5,18.0,11.25,14.0,32.0,50.0,30.0,37.0,70.0,600.0,0,0,3,0,"[56, 61, 90]",[],0,0
IZwxVS3j,ENGLAND 2,ROUND 28,2025-01-21,16:45,Blackburn,Coventry,3.1,2.1,3.5,1.4,2.75,3.0,1.36,9.0,1.07,2.4,3.4,2.88,1.06,10.0,1.33,3.4,2.05,1.8,3.5,1.3,7.0,1.1,1.73,2.0,1.4,1.3,1.53,10.0,9.0,15.0,29.0,8.0,6.5,11.0,23.0,12.0,9.5,15.0,34.0,23.0,19.0,29.0,51.0,251.0,0,1,0,2,[],"[41, 48]",0.98,2.74
ptWNhWec,ENGLAND 2,ROUND 28,2025-01-21,16:45,Derby,Sunderland,4.5,2.1,2.5,1.44,2.63,3.0,1.36,9.0,1.07,4.0,3.6,1.85,1.06,10.0,1.33,3.4,2.03,1.83,3.5,1.3,6.5,1.11,1.83,1.83,1.91,1.29,1.22,9.5,7.0,8.5,15.0,11.0,7.0,8.5,15.0,21.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,301.0,0,1,0,1,[],[28],0.52,0.93
vuPWjAQ9,ENGLAND 2,ROUND 28,2025-01-21,16:45,Hull,QPR,3.0,2.0,4.0,1.5,2.5,3.5,1.29,11.0,1.05,2.2,3.1,3.5,1.08,7.5,1.4,3.0,2.3,1.62,4.33,1.22,9.0,1.07,1.91,1.8,1.29,1.36,1.67,7.5,9.0,17.0,41.0,6.5,6.0,13.0,34.0,9.5,9.5,17.0,41.0,21.0,21.0,34.0,51.0,401.0,0,0,1,2,[84],"[64, 70]",1.14,1.62
ChNvkleM,ENGLAND 2,ROUND 28,2025-01-21,16:45,Middlesbrough,West Brom,2.5,2.2,4.33,1.36,3.0,2.75,1.4,7.0,1.1,1.9,3.6,3.8,1.05,11.0,1.25,4.0,1.85,2.0,3.2,1.36,5.5,1.14,1.73,2.0,1.25,1.29,1.91,11.0,12.0,21.0,41.0,8.0,7.0,13.0,29.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0,1,0,2,0,"[29, 83]",[],0.90,0.98
Wx4BqSIq,ENGLAND 2,ROUND 28,2025-01-21,16:45,Oxford Utd,Luton,4.0,1.95,3.1,1.57,2.25,3.75,1.25,11.0,1.05,3.25,3.1,2.3,1.1,7.0,1.5,2.63,2.5,1.53,4.5,1.2,11.0,1.05,2.1,1.67,1.57,1.36,1.33,7.0,6.0,9.5,21.0,7.5,6.0,10.0,21.0,15.0,12.0,19.0,41.0,34.0,34.0,41.0,67.0,501.0,1,2,3,2,"[22, 59, 69]","[11, 26]",0.86,0.69
zunY9D8L,ENGLAND 2,ROUND 28,2025-01-21,16:45,Swansea,Sheffield Utd,3.25,2.05,3.5,1.44,2.63,3.4,1.3,10.0,1.06,2.6,3.2,2.8,1.07,9.0,1.36,3.2,2.2,1.67,4.0,1.25,8.0,1.08,1.83,1.83,1.4,1.36,1.5,8.5,8.0,13.0,29.0,7.5,6.0,11.0,23.0,12.0,10.0,15.0,34.0,26.0,21.0,34.0,51.0,301.0,1,0,1,2,[7],"[47, 68]",1.51,1.77
v37Js6md,ENGLAND 2,ROUND 28,2025-01-21,16:45,Watford,Preston,2.75,2.05,4.33,1.5,2.5,3.4,1.3,10.0,1.06,2.05,3.4,3.6,1.08,8.0,1.4,3.0,2.2,1.67,4.33,1.22,9.0,1.07,1.91,1.8,1.29,1.3,1.73,8.5,9.0,17.0,41.0,6.5,6.5,13.0,34.0,9.0,9.0,17.0,41.0,19.0,19.0,34.0,51.0,401.0,0,1,1,2,[90],"[17, 56]",0.37,2.42
WnioPVYa,ENGLAND 3,ROUND 26,2025-01-21,16:45,Bolton,Charlton,2.75,2.2,3.75,1.36,3.0,2.75,1.4,7.0,1.1,2.1,3.5,3.2,1.04,13.0,1.25,3.75,1.85,2.0,3.0,1.36,6.0,1.13,1.67,2.1,1.36,1.29,1.7,12.0,11.0,17.0,34.0,8.5,6.5,12.0,26.0,11.0,9.0,13.0,29.0,19.0,17.0,23.0,41.0,151.0,0,0,1,2,[55],"[71, 86]",1.64,0.78
hGKSy9I5,ENGLAND 3,ROUND 26,2025-01-21,16:45,Peterborough,Exeter,2.5,2.3,4.33,1.33,3.25,2.63,1.44,6.5,1.11,1.85,3.6,3.75,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.67,2.1,1.25,1.29,1.91,13.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,10.0,8.5,13.0,34.0,17.0,15.0,23.0,41.0,151.0,1,0,1,1,[34],[90],1.67,1.19
ngfHQvGs,ENGLAND 3,ROUND 16,2025-01-21,16:45,Wigan,Burton,2.38,2.05,6.0,1.5,2.5,3.5,1.29,11.0,1.05,1.67,3.5,5.25,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.2,1.62,1.17,1.29,2.15,7.5,11.0,26.0,51.0,5.5,7.0,17.0,51.0,7.0,9.0,21.0,51.0,12.0,17.0,34.0,81.0,501.0,1,1,1,2,[32],"[34, 59]",1.37,1.89
