Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
rgeRiEkl,ESTONIA 1,ROUND 28,2025-09-16,13:00,Tammeka,Parnu JK Vaprus,4.0,2.42,2.15,1.18,3.55,1.98,1.6,3.7,1.15,3.8,3.9,1.7,1.01,17.0,1.11,4.6,1.39,2.48,1.98,1.65,3.1,1.25,1.45,2.43,2.05,1.21,1.22,18.5,9.0,8.75,11.75,13.5,6.9,6.7,9.0,20.0,10.25,9.25,12.5,40.0,21.0,19.0,24.0,100.0
Ma4MxJBd,ISRAEL 1,ROUND 1,2025-09-16,13:30,Hapoel Petah Tikva,Maccabi Tel Aviv,7.0,2.63,1.8,1.25,3.75,2.2,1.62,5.0,1.17,6.5,5.25,1.38,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.0,1.22,1.83,1.83,3.0,1.17,1.11,17.0,8.5,7.5,9.5,19.0,10.0,8.5,11.0,41.0,19.0,19.0,23.0,81.0,41.0,41.0,51.0,251.0
bexfCspg,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-09-16,13:45,Ath Bilbao,Arsenal,4.75,2.2,2.5,1.4,2.75,3.0,1.36,8.0,1.08,4.33,3.4,1.85,1.07,9.0,1.33,3.4,2.0,1.8,3.75,1.29,7.0,1.1,1.91,1.91,1.91,1.3,1.2,9.5,7.0,8.5,15.0,11.0,6.5,8.5,15.0,21.0,15.0,15.0,29.0,41.0,34.0,41.0,51.0,301.0
UFhfBGHk,EUROPA CHAMPIONS LEAGUE,LEAGUE PHASE,2025-09-16,13:45,PSV,Royale Union SG,2.3,2.4,4.33,1.29,3.5,2.38,1.53,5.5,1.14,1.75,3.6,4.5,1.04,13.0,1.2,4.5,1.62,2.3,2.5,1.53,4.5,1.2,1.57,2.25,1.18,1.29,2.0,15.0,17.0,26.0,51.0,9.5,7.0,15.0,34.0,10.0,8.5,12.0,34.0,15.0,13.0,21.0,41.0,126.0
bZrXTiDt,SWEDEN 2,ROUND 22,2025-09-16,14:00,Helsingborg,Landskrona,2.88,2.25,3.5,1.33,3.25,2.63,1.44,6.5,1.11,2.2,3.5,2.9,1.04,13.0,1.22,4.0,1.75,2.05,2.75,1.4,5.5,1.14,1.62,2.2,1.4,1.29,1.67,13.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,12.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
8zVpfzcc,FRANCE 2,ROUND 1,2025-09-16,14:00,Boulogne,Bastia,3.9,2.05,2.87,1.5,2.55,3.2,1.34,7.6,1.08,3.3,3.35,2.22,1.1,7.2,1.47,2.72,2.35,1.6,4.4,1.22,8.5,1.07,2.05,1.72,1.7,1.31,1.35,7.2,6.2,10.0,22.0,7.9,6.6,10.0,22.0,16.5,13.0,19.5,45.0,45.0,37.0,55.0,120.0,1000.0
0hfI3EN7,NETHERLANDS 2,ROUND 6,2025-09-16,15:00,Waalwijk,Vitesse,1.62,3.0,8.0,1.18,4.5,1.95,1.85,4.0,1.22,1.22,7.0,8.0,1.01,29.0,1.1,7.0,1.33,3.4,1.83,1.83,3.0,1.36,1.73,2.0,1.08,1.1,3.75,29.0,26.0,41.0,101.0,11.0,15.0,23.0,51.0,8.5,9.5,21.0,41.0,9.0,10.0,21.0,51.0,201.0
SvdA5zge,NETHERLANDS 2,ROUND 6,2025-09-16,15:00,Oss,Venlo,3.2,2.38,2.88,1.29,3.5,2.38,1.53,5.5,1.14,2.7,3.5,2.35,1.03,15.0,1.17,5.0,1.6,2.3,2.5,1.5,4.33,1.2,1.5,2.5,1.53,1.29,1.4,15.0,11.0,15.0,23.0,12.0,7.0,10.0,17.0,17.0,11.0,11.0,21.0,29.0,21.0,23.0,34.0,101.0
n125PepR,NETHERLANDS 2,ROUND 6,2025-09-16,15:00,Helmond,Jong Utrecht,2.2,2.4,5.0,1.3,3.4,2.5,1.5,6.0,1.13,1.61,4.1,4.5,1.03,15.0,1.2,4.33,1.67,2.15,2.63,1.44,5.0,1.17,1.73,2.0,1.18,1.22,2.2,15.0,15.0,23.0,51.0,8.5,8.0,15.0,34.0,8.5,8.5,15.0,34.0,13.0,13.0,23.0,41.0,201.0
vyacRHFE,NETHERLANDS 2,ROUND 6,2025-09-16,15:00,Maastricht,Den Bosch,3.1,2.4,3.0,1.29,3.5,2.25,1.57,5.5,1.14,2.55,3.6,2.45,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.5,2.5,1.5,1.29,1.5,17.0,12.0,15.0,26.0,12.0,7.0,10.0,19.0,15.0,10.0,11.0,21.0,26.0,19.0,23.0,34.0,101.0
