Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
r7OmgQxR,JAPAN 2,ROUND 20,2025-06-22,01:35,Kumamoto,V-Varen Nagasaki,3.4,2.25,2.88,1.37,2.95,2.55,1.47,5.6,1.12,2.9,3.4,2.3,1.05,8.25,1.26,3.65,1.75,2.0,2.8,1.4,4.9,1.16,1.62,2.2,1.57,1.3,1.4,12.0,9.5,12.0,21.0,11.0,6.5,9.5,17.0,15.0,11.0,13.0,23.0,29.0,21.0,29.0,41.0,151.0
baQ2MR1k,JAPAN 2,ROUND 20,2025-06-22,02:00,Blaublitz,Montedio Yamagata,3.2,2.1,3.5,1.42,2.7,2.82,1.4,6.3,1.1,2.5,3.1,2.8,1.08,6.9,1.38,2.92,2.07,1.7,3.65,1.26,6.5,1.09,1.83,1.83,1.4,1.36,1.5,8.5,8.5,13.0,29.0,8.0,6.0,11.0,23.0,12.0,10.0,15.0,34.0,23.0,21.0,34.0,51.0,251.0
UerJc18T,JAPAN 1,ROUND 21,2025-06-22,06:00,Yokohama FC,Sanfrecce Hiroshima,4.75,1.95,2.75,1.53,2.45,3.35,1.32,8.0,1.07,4.0,3.2,2.0,1.11,6.5,1.5,2.6,2.5,1.53,4.75,1.19,9.25,1.06,2.2,1.62,1.8,1.36,1.22,7.0,5.5,8.0,17.0,8.5,6.5,9.5,19.0,19.0,15.0,21.0,41.0,41.0,41.0,51.0,81.0,0.0
SC3VvzIG,JAPAN 2,ROUND 20,2025-06-22,06:00,Vegalta Sendai,Kofu,2.75,1.95,4.75,1.55,2.37,3.35,1.3,7.7,1.06,2.0,3.1,3.9,1.11,5.9,1.5,2.45,2.47,1.5,4.55,1.18,8.0,1.06,2.2,1.62,1.25,1.36,1.8,6.5,8.5,19.0,41.0,5.5,6.5,15.0,41.0,8.5,9.5,21.0,51.0,17.0,21.0,41.0,81.0,0.0
tzCyGrOc,JAPAN 1,ROUND 21,2025-06-22,06:30,Gamba Osaka,FC Tokyo,2.5,2.2,4.33,1.44,2.72,2.92,1.39,6.9,1.09,1.91,3.5,4.0,1.06,9.0,1.31,3.5,1.91,1.9,3.25,1.35,6.0,1.13,1.75,2.0,1.22,1.29,1.83,11.0,12.0,21.0,41.0,7.5,6.5,13.0,29.0,9.0,8.5,15.0,34.0,17.0,15.0,26.0,51.0,201.0
UFUVv2iS,SOUTH KOREA 1,ROUND 20,2025-06-22,07:00,Gwangju FC,Daejeon,2.75,2.05,4.33,1.53,2.42,3.2,1.32,7.4,1.07,2.05,3.1,3.5,1.09,6.5,1.42,2.77,2.2,1.62,3.85,1.23,6.9,1.08,1.91,1.8,1.25,1.33,1.67,8.0,9.5,17.0,41.0,6.5,6.0,13.0,34.0,9.0,9.0,15.0,41.0,19.0,19.0,34.0,51.0,351.0
hK0LqZ67,SOUTH KOREA 2,ROUND 17,2025-06-22,07:00,Busan,Cheongju,2.1,2.25,6.0,1.38,2.9,2.65,1.45,5.9,1.11,1.53,3.8,5.25,1.06,7.7,1.32,3.2,1.93,1.8,3.25,1.31,5.8,1.11,2.0,1.73,1.14,1.22,2.25,10.0,13.0,29.0,51.0,6.5,8.0,17.0,41.0,7.0,8.5,19.0,51.0,11.0,13.0,29.0,67.0,351.0
pEm77xaE,SOUTH KOREA 2,ROUND 17,2025-06-22,07:00,Gyeongnam,Suwon Bluewings,5.0,2.5,2.1,1.31,3.25,2.37,1.55,5.0,1.15,4.75,4.1,1.57,1.03,9.75,1.19,4.4,1.57,2.3,2.4,1.53,3.95,1.22,1.62,2.2,2.3,1.22,1.18,17.0,9.0,9.0,13.0,17.0,8.5,8.5,12.0,29.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
dh7Coexe,SOUTH KOREA 2,ROUND 17,2025-06-22,07:00,Jeonnam,Gimpo FC,3.0,2.1,3.75,1.42,2.75,2.8,1.4,6.2,1.1,2.3,3.2,2.9,1.08,7.0,1.37,2.95,2.07,1.7,3.55,1.27,6.4,1.09,1.83,1.83,1.4,1.36,1.57,9.0,9.0,15.0,34.0,7.5,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,21.0,29.0,51.0,301.0
d2WNtOMF,SOUTH KOREA 1,ROUND 20,2025-06-22,07:00,Gimcheon Sangmu,Anyang,2.3,2.3,4.5,1.39,2.87,2.62,1.45,5.8,1.11,1.75,3.6,4.2,1.05,8.25,1.26,3.65,1.78,1.98,2.82,1.4,4.9,1.15,1.73,2.0,1.22,1.29,2.0,12.0,13.0,23.0,41.0,8.0,7.0,15.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,201.0
