Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
vqulEn5s,COPA LIBERTADORES,QUALIFICATION ,2025-02-21,00:30,Deportes Tolima (Col),FBC Melgar (Per),2.75,1.91,5.5,1.62,2.2,4.0,1.22,13.0,1.04,1.9,2.9,4.75,1.11,6.5,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.18,1.4,1.91,6.0,9.5,21.0,51.0,5.0,6.0,17.0,41.0,7.5,10.0,21.0,51.0,15.0,21.0,41.0,81.0,0.0,0,1,0,1,[],[36],0.78,0.29
8O4Sw7pA,AUSTRALIA 1,ROUND 20,2025-02-21,05:35,Newcastle Jets,Brisbane Roar,2.75,2.4,3.25,1.25,3.75,2.2,1.62,5.0,1.17,2.2,3.75,2.9,1.03,17.0,1.14,5.5,1.5,2.63,2.1,1.73,3.75,1.29,1.44,2.63,1.4,1.25,1.67,19.0,15.0,19.0,34.0,13.0,7.5,11.0,21.0,15.0,9.5,11.0,21.0,23.0,15.0,19.0,29.0,81.0,2,1,3,1,"[21, 38, 50]",[43],2.27,1.04
l24jeyW9,BULGARIA 1,ROUND 22,2025-02-21,07:45,CSKA 1948 Sofia,Botev Vratsa,2.05,2.38,6.0,1.33,3.25,2.63,1.44,6.5,1.11,1.5,4.33,5.75,1.04,13.0,1.22,4.0,1.73,2.08,2.75,1.4,5.5,1.14,1.83,1.83,1.14,1.2,2.5,13.0,15.0,29.0,67.0,7.5,8.5,17.0,41.0,7.5,8.5,19.0,41.0,11.0,12.0,26.0,51.0,251.0,0,0,1,0,[77],[],0,0
MweHPsAD,ISRAEL 1,ROUND 24,2025-02-21,08:30,Beitar Jerusalem,Hapoel Jerusalem,2.2,2.25,5.5,1.36,3.0,2.75,1.4,8.0,1.08,1.6,3.75,5.25,1.05,11.0,1.29,3.5,1.93,1.93,3.25,1.33,6.5,1.11,1.83,1.83,1.17,1.25,2.3,11.0,15.0,26.0,51.0,7.0,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,301.0,0,0,1,1,[79],[55],1.87,1.34
4zAuohvB,BOSNIA 1,ROUND 19,2025-02-21,09:00,Igman K.,Sloga Doboj,3.15,2.05,3.15,1.4,2.5,2.47,1.42,0.0,0.0,2.6,3.1,2.62,0.0,0.0,1.42,2.47,2.2,1.53,3.75,1.19,0.0,0.0,1.91,1.7,1.47,1.31,1.47,7.4,7.0,11.75,29.0,6.9,6.0,10.25,25.0,11.75,10.25,17.0,40.0,29.0,25.0,40.0,100.0,900.0,0,1,1,2,[68],"[40, 59]",0,0
t68uDDhe,ENGLAND U21,-,2025-02-21,09:00,Southampton U21,Sunderland U21,2.05,2.8,3.65,0.0,0.0,1.65,2.0,0.0,0.0,1.7,4.45,3.65,0.0,0.0,0.0,0.0,1.24,3.3,1.57,2.12,2.2,1.52,1.28,3.05,1.24,1.18,2.12,35.0,28.0,35.0,60.0,19.5,12.0,15.0,26.0,16.0,10.0,11.75,21.0,19.0,11.75,14.0,25.0,90.0,1,1,3,3,"[8, 54, 65]","[23, 48, 59]",0,0
d8gICPNH,SERBIA 2,ROUND 22,2025-02-21,10:00,Sloven Ruma,Javor,5.0,1.78,2.75,1.6,2.0,0.0,0.0,0.0,0.0,4.3,2.6,2.02,1.12,5.2,1.6,2.07,2.32,1.47,4.6,1.16,0.0,0.0,2.42,1.5,1.72,1.39,1.19,5.1,4.25,6.8,15.0,7.0,4.8,7.7,17.0,17.5,12.5,15.5,35.0,60.0,45.0,55.0,90.0,101.0,0,1,1,1,[60],[43],0,0
Ay3r0nvC,SERBIA 2,ROUND 22,2025-02-21,10:00,Vrsac,Borac 1926,2.67,1.91,4.25,1.5,2.18,0.0,0.0,0.0,0.0,2.0,3.0,3.6,1.1,5.6,1.47,2.32,2.32,1.47,4.5,1.16,0.0,0.0,2.17,1.62,1.24,1.32,1.75,6.4,6.7,14.0,40.0,4.75,5.3,11.0,32.0,7.0,7.7,15.5,45.0,14.0,16.0,32.0,90.0,101.0,0,0,0,0,0,0,0,0
SGJtZC3C,EGYPT 2,ROUND 23,2025-02-21,10:00,Abu Qir Semad,Tanta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,[],[88],0,0
WA18mCI5,EGYPT 2,ROUND 23,2025-02-21,10:00,Al Qanah,Aswan SC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[],[],0,0
