Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
IwrN447b,MEXICO 1,CLAUSURA,2025-04-21,00:00,Juarez,Queretaro,2.2,2.3,5.5,1.34,3.0,2.75,1.4,6.9,1.07,1.6,4.2,5.25,1.04,12.0,1.28,3.6,1.87,1.9,3.3,1.33,6.0,1.12,1.91,1.91,1.17,1.22,2.3,12.0,13.0,26.0,51.0,7.0,8.0,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,26.0,51.0,251.0,0,0,0,2,[],"[66, 78]",0.34,1.29
fobgPSZ9,AUSTRIA 2,ROUND 25,2025-04-21,05:30,Bregenz,Floridsdorfer AC,4.1,2.3,2.32,1.28,3.4,2.26,1.58,4.85,1.15,3.8,3.8,1.8,1.04,8.75,1.18,4.6,1.58,2.3,2.39,1.53,3.9,1.21,1.55,2.3,1.98,1.24,1.27,8.75,9.75,10.5,16.0,14.5,7.6,8.25,13.0,24.0,12.5,12.5,19.5,55.0,30.0,30.0,45.0,250.0,0,0,0,1,[],[84],0,0
IoKbwoGU,POLAND 2,ROUND 29,2025-04-21,07:00,Leczna,Chrobry Glogow,2.6,2.1,4.5,1.43,2.65,2.9,1.36,5.8,1.1,1.91,3.3,3.75,1.07,6.9,1.34,3.1,2.06,1.71,3.6,1.26,5.9,1.1,1.83,1.83,1.25,1.33,1.83,9.0,10.0,19.0,41.0,7.0,6.5,13.0,34.0,8.5,9.0,17.0,41.0,17.0,17.0,29.0,51.0,301.0,0,0,1,0,[73],[],0,0
EXsAFIMF,POLAND 1,ROUND 29,2025-04-21,07:15,Puszcza,Radomiak Radom,3.5,2.1,3.1,1.4,2.75,2.75,1.4,6.15,1.1,2.8,3.4,2.4,1.07,7.3,1.3,3.3,1.94,1.81,3.3,1.31,5.8,1.12,1.75,2.0,1.53,1.3,1.4,10.0,8.5,12.0,23.0,9.0,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,23.0,29.0,51.0,201.0,0,0,2,2,"[85, 90]","[69, 86]",0.75,1.14
KMbpIBLc,SWEDEN 2,ROUND 4,2025-04-21,08:00,Varberg,Umea FC,2.2,2.3,5.0,1.35,3.25,2.65,1.45,6.5,1.1,1.62,3.9,4.75,1.03,13.0,1.25,3.77,1.79,1.98,3.04,1.36,5.46,1.14,1.8,1.95,1.18,1.25,2.25,12.0,13.0,26.0,51.0,7.5,7.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,251.0,2,0,4,0,"[19, 22, 58, 86]",[],0,0
4dVT0FQa,DENMARK 2,PROMOTION GROUP,2025-04-21,08:00,Hvidovre IF,Odense,4.75,2.2,2.5,1.4,2.95,2.9,1.4,7.0,1.08,4.1,3.7,1.8,1.05,11.0,1.3,3.4,1.95,1.83,3.5,1.3,6.5,1.1,1.83,1.83,1.95,1.29,1.22,10.0,7.0,8.5,15.0,11.0,7.0,8.5,15.0,21.0,13.0,17.0,29.0,41.0,34.0,41.0,51.0,301.0,1,0,2,1,"[7, 81]",[61],2.10,1.58
2JwSQ3qT,ENGLAND 4,ROUND 44,2025-04-21,08:30,Newport,Walsall,5.5,2.3,2.1,1.34,3.0,2.65,1.43,6.45,1.09,5.75,3.8,1.57,1.04,12.0,1.25,3.75,1.83,1.95,3.1,1.36,6.0,1.12,1.83,1.83,2.3,1.25,1.14,11.0,7.0,7.5,11.0,17.0,7.5,8.5,13.0,29.0,19.0,17.0,26.0,67.0,41.0,41.0,51.0,251.0,0,0,0,0,[],[],0.58,1.71
QJ5ZmhcK,ENGLAND 5,ROUND 44,2025-04-21,08:30,Woking,Aldershot,2.88,2.1,3.75,1.41,2.7,2.8,1.38,6.6,1.09,2.15,3.0,3.4,1.08,7.0,1.32,3.2,2.0,1.75,3.4,1.29,5.9,1.11,1.75,2.0,1.3,1.36,1.67,9.5,11.0,17.0,34.0,8.0,6.0,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0,3,0,3,0,"[3, 13, 18]",[],0,0
StR81F6d,SWEDEN 1,ROUND 4,2025-04-21,09:00,Djurgarden,GAIS,2.88,2.1,4.0,1.47,2.75,3.0,1.38,7.5,1.08,2.15,3.3,3.4,1.07,9.5,1.33,3.3,2.05,1.78,3.6,1.3,7.0,1.1,1.8,1.95,1.3,1.33,1.67,9.5,10.0,17.0,41.0,7.5,6.5,12.0,29.0,10.0,9.0,15.0,34.0,19.0,17.0,29.0,51.0,251.0,0,0,0,0,[],[],0.73,0.19
0Agifkif,DENMARK 1,RELEGATION GROUP,2025-04-21,09:00,Vejle,Silkeborg,3.6,2.3,2.63,1.28,3.3,2.4,1.5,5.4,1.12,3.2,3.8,2.05,1.02,14.5,1.2,4.5,1.65,2.24,2.65,1.47,4.7,1.19,1.57,2.25,1.73,1.25,1.36,15.0,10.0,12.0,19.0,13.0,7.5,9.0,15.0,19.0,11.0,12.0,21.0,34.0,23.0,26.0,41.0,126.0,0,1,0,4,[],"[17, 51, 56, 85]",0.75,2.00
dxm0hTL6,DENMARK 1,RELEGATION GROUP,2025-04-21,09:00,Viborg,Lyngby,2.5,2.25,4.33,1.31,3.1,2.55,1.45,6.3,1.08,1.85,3.6,4.0,1.03,12.5,1.25,3.95,1.74,2.09,2.95,1.4,5.45,1.15,1.67,2.1,1.22,1.29,1.91,12.0,13.0,21.0,41.0,8.5,7.0,13.0,29.0,9.5,8.5,13.0,34.0,15.0,15.0,23.0,41.0,151.0,1,0,1,1,[17],[75],1.89,0.75
WdjeZqDc,NORWAY 1,ROUND 3,2025-04-21,09:30,Valerenga,Rosenborg,3.4,2.3,2.88,1.33,3.4,2.55,1.5,6.0,1.12,2.9,3.6,2.25,1.03,15.0,1.22,4.33,1.7,2.15,2.8,1.45,5.0,1.18,1.57,2.25,1.62,1.29,1.4,15.0,10.0,12.0,21.0,12.0,7.0,9.0,17.0,17.0,11.0,12.0,23.0,29.0,21.0,26.0,41.0,126.0,0,1,0,2,[],"[2, 65]",1.81,2.06
