Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
fekmWXK8,MEXICO 2,APERTURA,2025-09-06,00:00,Dorados de Sinaloa,Irapuato,3.4,2.18,2.7,1.32,2.8,2.32,1.47,5.4,1.09,2.92,3.4,2.2,1.04,11.0,1.19,3.7,1.57,2.1,2.35,1.47,3.65,1.19,1.5,2.27,1.65,1.27,1.34,13.5,10.0,12.5,22.0,11.0,6.6,8.25,14.5,16.0,9.75,10.75,18.5,35.0,21.0,23.0,35.0,200.0
vgYfw3Ya,SPAIN 3,GROUP 2,2025-09-06,07:00,Eldense,Villarreal B,2.6,1.95,4.75,1.5,2.5,3.5,1.29,8.5,1.05,1.9,3.3,3.6,1.08,7.0,1.44,2.63,2.35,1.57,4.33,1.2,8.0,1.06,2.2,1.62,1.22,1.25,1.8,7.5,8.5,19.0,41.0,5.5,7.0,15.0,41.0,8.0,9.5,21.0,41.0,15.0,19.0,41.0,81.0,200.0
xxOFf8Yi,SOUTH KOREA 2,ROUND 28,2025-09-06,07:00,Seongnam,Ansan Greeners,2.2,2.2,6.5,1.44,2.63,3.25,1.33,9.0,1.07,1.55,3.8,5.75,1.06,10.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.2,1.62,1.14,1.25,2.38,9.0,12.0,29.0,67.0,5.5,7.5,19.0,51.0,6.5,9.0,21.0,51.0,11.0,15.0,34.0,81.0,1000.0
QcfcxRIN,SOUTH KOREA 2,ROUND 28,2025-09-06,07:00,Jeonnam,Seoul E-Land,3.4,2.2,3.1,1.36,3.0,2.75,1.4,7.0,1.1,2.7,3.4,2.45,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.73,2.0,1.53,1.3,1.44,11.0,9.0,12.0,23.0,9.5,6.5,10.0,19.0,13.0,10.0,13.0,29.0,29.0,21.0,29.0,41.0,201.0
dtoTW4to,SOUTH KOREA 2,ROUND 28,2025-09-06,07:00,Cheongju,Gyeongnam,2.88,2.2,3.75,1.4,2.75,2.75,1.4,8.0,1.08,2.2,3.3,3.1,1.05,11.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.8,1.91,1.36,1.33,1.67,10.0,9.5,15.0,34.0,8.0,6.5,11.0,26.0,11.0,9.5,15.0,34.0,21.0,19.0,29.0,51.0,251.0
KpPdvmlB,SOUTH KOREA 2,ROUND 28,2025-09-06,07:00,Busan,Suwon Bluewings,3.2,2.25,3.2,1.36,3.0,2.63,1.44,7.0,1.1,2.55,3.3,2.55,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.5,1.33,1.5,11.0,9.5,13.0,26.0,9.5,6.5,10.0,21.0,13.0,10.0,13.0,26.0,26.0,21.0,26.0,41.0,151.0
2NZnBw0f,ENGLAND 4,ROUND 7,2025-09-06,08:30,Newport,Bristol Rovers,4.33,2.3,2.5,1.33,3.25,2.63,1.44,6.5,1.11,3.5,3.9,1.86,1.04,13.0,1.25,3.75,1.75,2.05,3.0,1.36,5.5,1.14,1.73,2.0,1.91,1.25,1.29,13.0,8.0,9.5,17.0,11.0,7.5,8.5,15.0,19.0,12.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
jFjTizcD,FINLAND 2,-,2025-09-06,09:00,SalPa,PK-35,4.5,2.22,2.22,1.25,3.2,2.35,1.47,4.6,1.12,4.45,3.8,1.65,1.03,13.0,1.19,3.7,1.57,2.12,2.35,1.47,3.75,1.19,1.57,2.1,2.15,1.23,1.19,14.0,8.25,8.5,13.0,15.0,7.3,7.6,11.5,27.0,13.5,12.5,19.0,65.0,35.0,32.0,45.0,200.0
KpyGT80k,SPAIN 3,GROUP 1,2025-09-06,09:15,Lugo,Real Aviles,2.1,2.2,6.0,1.4,2.75,3.0,1.36,7.0,1.08,1.55,3.5,5.5,1.06,8.0,1.33,3.25,2.05,1.75,3.5,1.29,7.0,1.08,2.1,1.67,1.1,1.22,2.2,9.0,13.0,29.0,67.0,6.0,7.5,19.0,51.0,7.0,9.0,19.0,51.0,11.0,15.0,34.0,67.0,800.0
fDpBgKEF,ITALY 3,GROUP A,2025-09-06,10:00,Alcione Milano,Lumezzane,2.77,1.93,4.25,1.53,2.32,3.3,1.28,7.3,1.06,2.02,3.1,3.55,1.1,5.9,1.45,2.57,2.3,1.55,4.1,1.2,7.2,1.06,2.02,1.7,1.29,1.32,1.75,5.9,8.5,17.5,55.0,5.9,6.1,13.0,37.0,8.75,9.0,17.5,55.0,18.5,19.5,37.0,110.0,800.0
