Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
jNYSZnFF,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Gyeongnam,Jeonnam,3.6,2.25,2.75,1.36,3.0,2.63,1.44,7.0,1.1,3.0,3.5,2.15,1.04,13.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.67,2.1,1.67,1.29,1.36,12.0,8.5,11.0,21.0,11.0,7.0,9.0,17.0,17.0,11.0,13.0,26.0,34.0,23.0,29.0,41.0,201.0
U7pKy9p3,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Cheonan City,Busan,6.0,2.2,2.2,1.4,2.75,3.0,1.36,8.0,1.08,5.0,4.0,1.6,1.05,11.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.0,1.73,2.3,1.22,1.17,10.0,6.0,7.0,12.0,12.0,8.0,8.5,15.0,26.0,17.0,21.0,29.0,51.0,41.0,41.0,67.0,301.0
21hYD5hd,SOUTH KOREA 2,ROUND 33,2025-10-08,02:00,Incheon,Suwon Bluewings,2.88,2.2,3.6,1.4,2.75,2.75,1.4,8.0,1.08,2.3,3.0,3.4,1.06,10.0,1.29,3.5,1.98,1.83,3.25,1.33,6.5,1.11,1.73,2.0,1.3,1.36,1.57,9.5,11.0,17.0,34.0,8.5,6.0,12.0,26.0,11.0,9.5,12.0,34.0,21.0,19.0,29.0,41.0,201.0
bmxyYQqS,SOUTH KOREA 2,ROUND 33,2025-10-08,04:30,Bucheon FC 1995,Seongnam,3.1,2.1,3.6,1.44,2.63,3.25,1.33,9.0,1.07,2.35,3.2,3.0,1.07,9.0,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,1.83,1.83,1.36,1.36,1.57,8.5,8.5,15.0,34.0,7.5,6.0,11.0,26.0,11.0,9.5,15.0,34.0,23.0,21.0,34.0,51.0,301.0
2FX6S47k,SOUTH KOREA 2,ROUND 33,2025-10-08,04:30,Ansan Greeners,Asan,4.75,2.1,2.5,1.44,2.63,3.25,1.33,9.0,1.07,4.0,3.5,1.85,1.06,10.0,1.36,3.0,2.15,1.67,3.75,1.25,8.0,1.08,2.0,1.73,1.91,1.29,1.22,8.5,6.5,8.0,15.0,10.0,7.0,9.0,17.0,21.0,15.0,19.0,34.0,41.0,34.0,41.0,67.0,301.0
42zNjfr3,COLOMBIA 1,CLAUSURA,2025-10-08,17:30,Aguilas,Ind. Medellin,5.5,2.2,2.3,1.44,2.63,3.0,1.36,9.0,1.07,4.5,3.5,1.8,1.06,10.0,1.33,3.25,2.05,1.75,3.75,1.25,8.0,1.08,2.0,1.73,2.05,1.29,1.18,9.0,6.5,7.5,13.0,12.0,7.0,8.5,15.0,23.0,17.0,17.0,29.0,51.0,41.0,41.0,51.0,351.0
nRmLztMU,BRAZIL 1,ROUND 14,2025-10-08,19:00,Atletico-MG,Sport Recife,2.25,2.2,5.5,1.4,2.75,3.0,1.36,8.0,1.08,1.65,3.75,5.5,1.06,10.0,1.33,3.4,2.05,1.8,3.5,1.3,7.0,1.1,1.95,1.8,1.14,1.25,2.2,9.5,13.0,26.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,51.0,12.0,15.0,29.0,51.0,351.0
WMmUR6ck,BRAZIL 2,ROUND 31,2025-10-08,19:00,Operario-PR,Athletic Club,2.75,1.95,5.0,1.57,2.25,3.75,1.25,13.0,1.04,1.91,3.1,4.5,1.13,6.0,1.53,2.38,2.7,1.44,5.5,1.14,13.0,1.04,2.25,1.57,1.2,1.36,1.8,6.0,9.0,21.0,51.0,5.5,6.0,17.0,41.0,8.0,9.5,21.0,51.0,17.0,21.0,41.0,81.0,251.0
h8AsyBz3,BRAZIL 2,ROUND 31,2025-10-08,19:00,Cuiaba,Novorizontino,3.2,1.91,4.33,1.62,2.2,4.0,1.22,13.0,1.04,2.25,3.0,3.4,1.14,5.5,1.57,2.25,2.88,1.4,6.0,1.13,15.0,1.03,2.25,1.57,1.3,1.36,1.57,5.5,7.5,15.0,41.0,5.5,6.0,13.0,34.0,9.5,11.0,21.0,51.0,23.0,23.0,41.0,81.0,251.0
zi2bXSZR,BRAZIL 2,ROUND 31,2025-10-08,21:00,Avai,Volta Redonda,2.38,2.2,5.0,1.44,2.63,3.0,1.36,9.0,1.07,1.68,3.6,4.75,1.06,10.0,1.33,3.25,2.1,1.7,3.75,1.25,8.0,1.08,2.0,1.73,1.18,1.29,2.05,9.0,12.0,23.0,51.0,6.5,7.0,17.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
GtMnQX1e,BRAZIL 1,ROUND 13,2025-10-08,21:00,Mirassol,Fluminense,3.25,2.0,3.6,1.5,2.5,3.5,1.29,11.0,1.05,2.55,3.1,3.0,1.1,7.0,1.44,2.75,2.4,1.53,4.5,1.2,10.0,1.06,2.0,1.75,1.36,1.36,1.5,7.0,7.5,13.0,29.0,7.0,6.0,12.0,26.0,11.0,10.0,17.0,41.0,26.0,23.0,41.0,51.0,401.0
hSYOmlK8,BRAZIL 2,ROUND 31,2025-10-08,21:30,America MG,Vila Nova FC,2.63,2.0,5.0,1.53,2.38,3.75,1.25,11.0,1.05,1.86,3.25,4.2,1.11,6.5,1.5,2.5,2.5,1.5,5.0,1.17,11.0,1.05,2.2,1.62,1.22,1.33,1.83,6.5,9.0,21.0,51.0,5.5,6.5,17.0,41.0,7.5,9.5,21.0,51.0,15.0,19.0,41.0,81.0,251.0
fPUMc603,USA 1,-,2025-10-08,23:30,Los Angeles FC,Toronto FC,1.95,2.5,6.0,1.29,3.5,2.38,1.53,6.0,1.13,1.45,4.75,6.25,1.03,15.0,1.2,4.33,1.65,2.2,2.63,1.44,4.5,1.18,1.8,1.95,1.13,1.18,2.63,15.0,17.0,34.0,67.0,8.0,8.5,19.0,41.0,7.5,8.5,17.0,41.0,11.0,12.0,23.0,51.0,201.0
