Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
d8FZeOnI,MEXICO 1,APERTURA,2025-09-24,00:00,Juarez,UNAM Pumas,3.25,2.0,3.6,1.5,2.5,3.4,1.3,10.0,1.06,2.32,3.2,2.75,1.08,8.0,1.44,2.63,2.35,1.57,4.33,1.2,10.0,1.06,2.0,1.75,1.4,1.36,1.53,8.0,7.5,13.0,29.0,7.0,6.5,11.0,26.0,11.0,10.0,17.0,41.0,23.0,23.0,34.0,67.0,451.0
AiHRcpI5,MEXICO 1,APERTURA,2025-09-24,00:05,Club Leon,Mazatlan FC,2.25,2.38,4.75,1.3,3.4,2.5,1.5,6.0,1.13,1.66,3.9,4.0,1.03,15.0,1.22,4.0,1.7,2.1,2.75,1.4,5.0,1.17,1.7,2.05,1.22,1.25,2.1,15.0,13.0,23.0,41.0,8.5,7.5,13.0,34.0,9.0,8.5,15.0,34.0,15.0,13.0,23.0,41.0,201.0
YFmPsXrH,TURKEY 2,ROUND 7,2025-09-24,08:30,Bandirmaspor,Manisa FK,2.2,2.25,5.5,1.36,3.0,2.75,1.4,8.0,1.08,1.62,3.75,5.0,1.06,10.0,1.29,3.5,1.95,1.85,3.4,1.3,6.5,1.11,1.91,1.8,1.17,1.25,2.25,10.0,13.0,26.0,51.0,6.5,7.5,17.0,41.0,7.5,8.5,17.0,41.0,12.0,13.0,29.0,51.0,351.0
jTXXjAY1,EGYPT 1,ROUND 8,2025-09-24,11:00,Enppi,El Ismaily,2.57,1.85,5.6,1.62,2.18,3.5,1.26,7.7,1.05,1.88,2.8,5.2,1.15,4.75,1.62,2.15,2.8,1.38,5.2,1.13,8.75,1.04,2.37,1.52,1.17,1.38,1.9,4.75,9.25,28.0,120.0,4.6,5.9,18.0,75.0,7.2,9.25,22.0,90.0,16.0,21.0,50.0,175.0,101.0
txa1JPs3,PORTUGAL 3,ROUND 5,2025-09-24,11:00,Sao Joao Ver,AD Marco 09,3.05,1.98,3.5,1.45,2.37,2.65,1.27,6.4,1.04,2.4,3.15,2.82,1.05,7.4,1.36,2.67,2.05,1.62,3.4,1.23,5.8,1.06,1.8,1.8,1.36,1.31,1.55,8.25,7.4,12.5,30.0,6.9,5.8,9.75,24.0,10.5,9.0,14.0,35.0,23.0,19.5,30.0,70.0,600.0
QVLZWFUb,TURKEY 2,ROUND 7,2025-09-24,11:00,Erzurumspor,Keciorengucu,2.3,2.2,5.0,1.4,2.75,3.0,1.36,8.0,1.08,1.7,3.6,4.33,1.06,9.5,1.33,3.25,2.03,1.78,3.5,1.29,7.0,1.1,1.91,1.8,1.18,1.25,2.0,9.5,11.0,23.0,51.0,6.5,7.0,15.0,41.0,7.5,8.5,17.0,41.0,13.0,15.0,29.0,51.0,351.0
zkDulBXF,ESTONIA 1,ROUND 25,2025-09-24,12:00,Harju JK Laagri,Kalju,4.5,2.57,1.85,1.14,3.75,1.9,1.75,3.25,1.15,4.75,4.33,1.45,1.01,18.0,1.09,4.9,1.34,2.65,1.86,1.72,2.85,1.3,1.5,2.42,2.16,1.13,1.1,21.0,10.0,8.5,10.0,21.0,8.5,7.0,9.0,36.0,15.0,12.0,15.0,41.0,36.0,31.0,36.0,41.0
Iq9hlu4F,SPAIN 3,GROUP 2,2025-09-24,12:00,Sabadell,FC Cartagena SAD,2.88,2.0,3.6,1.44,2.63,3.25,1.33,7.5,1.07,2.2,3.0,3.1,1.08,7.0,1.4,2.75,2.3,1.6,4.33,1.2,8.0,1.06,1.91,1.8,1.29,1.3,1.55,8.0,9.0,15.0,34.0,7.0,6.0,12.0,29.0,10.0,10.0,15.0,41.0,21.0,21.0,34.0,51.0,500.0
nZ19H3CF,PORTUGAL 3,ROUND 5,2025-09-24,13:00,Braga B,Sanjoanense,2.75,1.98,3.95,1.4,2.52,2.5,1.4,5.6,1.04,2.25,2.77,3.55,1.06,7.2,1.35,2.7,2.02,1.62,3.3,1.24,5.6,1.06,1.72,1.9,1.26,1.37,1.62,7.5,8.75,17.5,50.0,6.7,5.2,11.0,32.0,10.25,8.0,12.0,35.0,22.0,17.5,26.0,55.0,450.0
SjCrkwRj,CYPRUS 1,ROUND 1,2025-09-24,13:00,Pafos,Paralimni,1.57,2.5,14.0,1.37,2.95,2.57,1.47,5.7,1.12,1.17,6.1,19.5,1.05,8.5,1.25,3.7,1.75,2.02,2.8,1.4,4.8,1.16,2.92,1.35,1.03,1.11,5.4,8.5,28.0,200.0,800.0,5.2,14.5,80.0,600.0,5.0,12.0,60.0,450.0,6.0,14.5,65.0,500.0,101.0
bROuNsTa,ESTONIA 1,ROUND 23,2025-09-24,13:00,Flora,Levadia,3.8,2.22,2.28,1.25,2.75,2.4,1.45,4.5,1.07,3.5,3.5,1.78,1.03,10.0,1.2,3.5,1.67,1.92,2.6,1.36,4.3,1.12,1.59,2.13,1.56,1.21,1.24,11.0,7.5,9.0,16.0,10.0,5.66,7.5,13.0,16.0,10.0,11.0,21.0,41.0,26.0,26.0,41.0,41.0
W8tDS3N5,ITALY 3,GROUP C,2025-09-24,13:30,Sorrento,Casarano,2.83,2.14,3.33,1.36,2.9,2.54,1.45,6.5,1.1,2.33,3.4,2.8,1.04,11.0,1.25,3.6,1.8,1.9,3.0,1.33,6.5,1.1,1.66,2.1,1.37,1.27,1.5,10.0,8.5,13.0,31.0,8.0,5.66,9.5,21.0,11.0,8.5,12.0,31.0,21.0,17.0,26.0,61.0,151.0
Wf1vE48C,ITALY 3,GROUP C,2025-09-24,13:30,Foggia,Casertana,3.66,2.0,2.9,1.45,2.54,3.2,1.3,7.06,1.05,3.1,3.2,2.25,1.06,7.0,1.4,2.71,2.2,1.6,4.0,1.2,9.0,1.06,1.9,1.8,1.52,1.3,1.32,7.0,6.0,9.5,21.0,7.5,5.33,8.5,20.0,13.0,10.0,15.0,36.0,36.0,31.0,46.0,101.0,151.0
pv3WFQw0,ITALY 3,GROUP C,2025-09-24,13:30,Cosenza,Giugliano,2.05,2.22,5.5,1.36,2.9,2.54,1.45,5.7,1.09,1.55,3.66,6.0,1.04,11.0,1.27,3.4,1.83,1.83,3.0,1.33,6.5,1.1,1.9,1.8,1.13,1.22,2.08,9.5,13.0,31.0,101.0,6.0,6.33,17.0,61.0,6.5,7.5,16.0,61.0,10.0,12.0,26.0,91.0,151.0
OOENHn9m,ITALY 3,GROUP C,2025-09-24,13:30,Cavese,Latina,2.33,2.08,4.75,1.4,2.71,2.9,1.36,6.54,1.07,1.8,3.4,4.33,1.06,9.0,1.33,3.0,2.05,1.7,3.6,1.25,8.0,1.07,1.95,1.75,1.2,1.26,1.8,8.0,9.5,21.0,71.0,5.66,5.75,13.0,46.0,7.0,7.5,16.0,61.0,13.0,14.0,31.0,101.0,151.0
v1O5UPhg,ITALY 3,GROUP C,2025-09-24,13:30,Siracusa,Potenza,3.33,2.1,2.9,1.4,2.71,2.9,1.36,6.5,1.08,2.85,3.25,2.36,1.04,11.0,1.33,3.0,1.95,1.75,3.4,1.27,6.5,1.1,1.8,1.9,1.5,1.28,1.36,8.5,7.0,10.0,21.0,7.5,5.66,8.5,19.0,13.0,9.5,14.0,31.0,31.0,26.0,36.0,81.0,151.0
rZUdWoOt,ITALY 3,GROUP C,2025-09-24,13:30,Salernitana,Audace Cerignola,2.12,2.16,5.33,1.36,2.9,2.71,1.4,5.94,1.08,1.62,3.8,5.0,1.05,10.0,1.28,3.33,1.9,1.8,3.2,1.3,6.5,1.1,1.9,1.8,1.14,1.22,2.05,9.5,12.0,26.0,91.0,5.75,6.33,15.0,51.0,6.5,7.5,16.0,61.0,11.0,12.0,31.0,101.0,151.0
fms1jjWP,EUROPA LEAGUE,LEAGUE PHASE,2025-09-24,13:45,Midtjylland,Sturm Graz,2.2,2.5,4.33,1.25,3.75,2.2,1.62,5.0,1.17,1.7,4.0,4.5,1.03,17.0,1.17,5.0,1.53,2.5,2.3,1.62,4.0,1.25,1.53,2.38,1.18,1.22,2.1,17.0,17.0,26.0,41.0,10.0,8.0,15.0,29.0,10.0,8.5,12.0,29.0,15.0,12.0,19.0,34.0,126.0
C4uXF9fD,EUROPA LEAGUE,LEAGUE PHASE,2025-09-24,13:45,PAOK,Maccabi Tel Aviv,2.25,2.3,5.0,1.33,3.25,2.63,1.44,6.5,1.11,1.7,3.9,4.5,1.04,13.0,1.25,4.0,1.8,2.0,3.0,1.4,5.5,1.14,1.75,2.0,1.18,1.25,2.1,13.0,13.0,23.0,51.0,7.5,7.5,15.0,34.0,8.5,8.5,15.0,41.0,13.0,13.0,23.0,51.0,201.0
G4OWqacd,POLAND 1,ROUND 6,2025-09-24,13:45,Rakow,Lech Poznan,2.75,2.2,3.75,1.36,3.0,2.75,1.4,7.0,1.1,2.1,3.3,3.2,1.05,11.0,1.29,3.5,1.9,1.9,3.25,1.33,6.5,1.11,1.7,2.05,1.36,1.33,1.7,11.0,11.0,17.0,34.0,8.0,6.5,12.0,26.0,11.0,9.0,13.0,34.0,21.0,17.0,26.0,41.0,201.0
hdAv4PfA,SWEDEN 2,ROUND 24,2025-09-24,14:00,Landskrona,Kalmar,4.33,2.25,2.5,1.36,3.0,2.63,1.44,7.0,1.1,3.6,3.5,1.85,1.04,12.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.75,2.0,1.8,1.25,1.25,12.0,8.0,9.5,17.0,12.0,7.0,8.5,15.0,21.0,13.0,15.0,23.0,41.0,29.0,34.0,41.0,201.0
WtMV5oQc,SWEDEN 2,ROUND 24,2025-09-24,14:00,Oddevold,Falkenberg,3.1,2.2,3.4,1.36,3.0,2.75,1.4,7.0,1.1,2.4,3.3,2.7,1.05,11.0,1.25,3.75,1.88,1.93,3.25,1.33,6.5,1.11,1.7,2.05,1.44,1.33,1.53,11.0,9.5,15.0,29.0,9.0,6.5,10.0,21.0,12.0,9.5,13.0,29.0,23.0,19.0,26.0,41.0,201.0
