Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X,Odd_12,Odd_X2,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4,Goals_H_HT,Goals_A_HT,Goals_H_FT,Goals_A_FT,Goals_Min_H,Goals_Min_A,xG_H,xG_A
UcJSDkho,UKRAINE 2,RELEGATION GROUP,2025-05-30,07:00,Minaj,FSC Mariupol,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,"[48, 80]",[],0,0
IJaNZWE4,UKRAINE 2,RELEGATION GROUP,2025-05-30,07:00,Podillya Khmelnytskyi,Dinaz Vyshgorod,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,[],[],0,0
d4BEygph,UKRAINE 2,RELEGATION GROUP,2025-05-30,07:00,Prykarpattya,MFC Metalurh,2.7,2.05,3.65,1.37,2.52,2.47,1.38,0.0,0.0,2.07,3.15,3.2,0.0,0.0,0.0,0.0,1.78,1.83,0.0,0.0,0.0,0.0,0.0,0.0,1.29,1.29,1.7,10.25,9.5,15.5,35.0,6.7,5.5,9.25,21.0,8.75,7.3,10.25,23.0,16.0,13.5,19.5,37.0,250.0,2,1,4,1,"[39, 44, 65, 74]",[35],0,0
pIgM4oJj,URUGUAY 2,ROUND 3,2025-05-30,10:00,Colon,Tacuarembo,2.75,1.98,4.05,1.47,2.32,2.55,1.39,0.0,0.0,2.07,3.1,3.5,0.0,0.0,1.4,2.52,2.15,1.55,3.65,1.2,0.0,0.0,1.91,1.7,1.26,1.31,1.72,7.5,8.75,17.5,50.0,6.1,6.1,12.5,35.0,9.0,9.0,16.5,50.0,19.0,19.5,37.0,90.0,900.0,1,0,2,0,"[34, 73]",[],0,0
8dSEg8Ft,BOSNIA 1,ROUND 33,2025-05-30,12:00,GOSK Gabela,Zrinjski,13.5,3.3,1.34,0.0,0.0,1.7,1.93,0.0,0.0,23.0,7.8,1.09,0.0,0.0,0.0,0.0,1.25,3.25,1.62,2.05,2.32,1.47,2.05,1.62,4.1,1.05,1.02,25.0,12.5,7.6,6.7,100.0,21.0,12.5,11.0,350.0,90.0,37.0,32.0,800.0,450.0,200.0,150.0,900.0,1,1,3,2,"[45, 72, 77]","[32, 63]",0,0
OEe2lDw1,BOSNIA 1,ROUND 33,2025-05-30,12:00,Igman K.,Borac Banja Luka,3.65,2.07,2.75,1.38,2.57,2.55,1.39,0.0,0.0,3.1,3.25,2.18,0.0,0.0,1.27,3.1,1.8,1.8,2.82,1.32,3.7,1.19,1.65,2.0,1.65,1.29,1.31,10.25,8.25,11.0,21.0,10.0,6.4,8.75,17.0,17.0,10.75,13.0,25.0,40.0,26.0,32.0,55.0,400.0,0,0,0,1,[],[77],0,0
4rIqE1Z1,CROATIA 2,ROUND 33,2025-05-30,12:30,Bijelo Brdo,Dubrava,2.05,2.38,5.0,1.39,2.57,2.37,1.45,6.5,1.1,1.55,4.1,4.5,1.02,11.0,1.21,3.55,1.62,2.02,2.47,1.42,3.75,1.19,1.83,1.83,1.1,1.13,2.2,15.0,15.0,26.0,51.0,8.0,8.5,15.0,41.0,8.0,8.5,17.0,41.0,12.0,13.0,23.0,51.0,151.0,1,1,2,1,"[24, 82]",[17],0,0
MLyXMmkB,BULGARIA 1,RELEGATION,2025-05-30,13:00,Lok. Plovdiv,Marek,1.85,2.18,8.75,1.45,2.55,2.92,1.36,6.4,1.08,1.34,4.3,9.75,1.07,6.9,1.34,3.0,1.98,1.75,3.35,1.28,5.8,1.1,2.42,1.5,1.07,1.18,3.25,6.9,18.0,65.0,350.0,5.2,9.0,32.0,175.0,5.3,9.0,30.0,175.0,7.7,13.0,40.0,200.0,0.0,2,0,3,0,"[25, 29, 50]",[],0,0
KOB1T3Xr,ESTONIA 1,ROUND 15,2025-05-30,14:00,Flora,Tammeka,1.5,2.95,8.25,0.0,0.0,1.83,1.7,0.0,0.0,1.16,6.4,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,1.85,0.0,0.0,0.0,0.0,1.04,1.08,3.4,22.0,32.0,80.0,250.0,9.25,12.5,30.0,110.0,6.5,8.75,21.0,75.0,6.4,8.75,21.0,75.0,400.0,0,1,3,1,"[54, 60, 90]",[32],0,0
n7gbGDMO,NORWAY 2,ROUND 9,2025-05-30,14:00,Skeid,Hodd,3.4,2.2,3.0,1.42,2.65,2.75,1.4,6.0,1.1,2.8,3.5,2.38,1.07,7.1,1.31,3.2,1.91,1.8,3.15,1.32,5.4,1.12,1.73,2.0,1.53,1.29,1.4,11.0,8.5,12.0,23.0,9.5,6.5,9.5,19.0,15.0,11.0,15.0,29.0,29.0,21.0,29.0,41.0,201.0,1,0,1,1,[25],[80],0,0
