Id,League,Round,Date,Time,Home,Away,Odd_H_HT,Odd_D_HT,Odd_A_HT,Odd_Over05_HT,Odd_Under05_HT,Odd_Over15_HT,Odd_Under15_HT,Odd_Over25_HT,Odd_Under25_HT,Odd_H_FT,Odd_D_FT,Odd_A_FT,Odd_Over05_FT,Odd_Under05_FT,Odd_Over15_FT,Odd_Under15_FT,Odd_Over25_FT,Odd_Under25_FT,Odd_Over35_FT,Odd_Under35_FT,Odd_Over45_FT,Odd_Under45_FT,Odd_BTTS_Yes,Odd_BTTS_No,Odd_1X_FT,Odd_12_FT,Odd_X2_FT,Odd_0x0,Odd_0x1,Odd_0x2,Odd_0x3,Odd_1x0,Odd_1x1,Odd_1x2,Odd_1x3,Odd_2x0,Odd_2x1,Odd_2x2,Odd_2x3,Odd_3x0,Odd_3x1,Odd_3x2,Odd_3x3,Odd_4x4
rLBXRn3F,UKRAINE 1,ROUND 6,2025-09-22,07:00,Obolon,Karpaty Lviv,4.55,1.98,2.55,1.5,2.27,2.9,1.26,7.2,1.04,3.95,3.3,1.87,1.06,6.6,1.4,2.5,2.18,1.53,3.7,1.19,6.2,1.04,2.02,1.62,1.88,1.28,1.22,7.6,5.4,7.3,14.0,8.5,6.2,8.25,16.0,18.0,13.0,17.5,35.0,55.0,40.0,55.0,100.0,81.0
Gjk1TvNM,UKRAINE 1,ROUND 6,2025-09-22,09:30,Dyn. Kyiv,Oleksandriya,1.75,2.37,7.8,1.27,2.95,2.47,1.42,5.0,1.09,1.29,4.85,9.0,1.03,10.0,1.24,3.3,1.72,1.9,2.67,1.36,4.5,1.11,2.2,1.53,1.07,1.14,3.45,11.25,19.0,55.0,250.0,5.8,9.25,27.0,120.0,5.3,8.5,25.0,110.0,6.9,11.25,32.0,150.0,800.0
8pGstgKq,EGYPT 1,ROUND 8,2025-09-22,11:00,Pharco,Al Masry,6.1,2.15,2.07,1.44,2.6,2.87,1.36,6.3,1.08,6.0,3.7,1.55,1.08,6.4,1.39,2.77,2.15,1.62,3.7,1.23,6.5,1.08,2.22,1.6,2.42,1.24,1.14,6.4,5.3,6.2,10.5,12.5,7.4,8.5,14.5,35.0,20.0,23.0,37.0,150.0,80.0,90.0,150.0,101.0
joqEtj6j,ROMANIA 1,ROUND 10,2025-09-22,12:00,Csikszereda M. Ciuc,Metaloglobus Bucharest,2.5,2.1,4.5,1.44,2.63,3.0,1.36,9.0,1.07,1.9,3.4,4.1,1.07,9.0,1.33,3.25,2.08,1.73,3.75,1.25,8.0,1.08,1.83,1.83,1.22,1.3,1.91,9.0,11.0,21.0,41.0,6.5,6.5,15.0,34.0,8.5,9.0,17.0,41.0,15.0,17.0,29.0,51.0,301.0
dUr69JVj,UKRAINE 1,ROUND 6,2025-09-22,12:00,Shakhtar Donetsk,FK Zorya Luhansk,1.7,2.47,8.0,1.23,3.2,2.32,1.47,4.5,1.11,1.26,5.2,9.5,1.02,12.0,1.19,3.7,1.57,2.1,2.4,1.45,3.75,1.19,2.1,1.57,1.06,1.13,2.87,13.5,22.0,60.0,250.0,6.6,10.0,29.0,120.0,5.6,8.5,24.0,100.0,6.8,10.5,30.0,120.0,800.0
UFYzMdJP,CYPRUS 1,ROUND 4,2025-09-22,13:00,Omonia,AEL Limassol,1.87,2.32,6.9,1.36,2.95,2.57,1.47,5.6,1.12,1.38,4.55,8.0,1.05,8.75,1.23,3.85,1.7,2.07,2.67,1.44,4.6,1.17,1.95,1.75,1.1,1.18,3.15,8.75,18.0,60.0,250.0,6.5,9.5,26.0,100.0,6.9,8.75,22.0,90.0,9.25,12.0,30.0,110.0,1000.0
ETROAWAO,CYPRUS 1,ROUND 4,2025-09-22,13:00,AEK Larnaca,Aris,2.9,2.07,3.55,1.4,2.8,2.65,1.45,5.9,1.11,2.4,3.05,3.05,1.08,6.8,1.36,2.95,2.07,1.7,3.5,1.27,6.3,1.1,1.78,1.93,1.39,1.35,1.6,6.8,8.5,17.0,45.0,7.4,6.1,11.5,30.0,12.5,9.75,14.5,40.0,28.0,22.0,32.0,75.0,600.0
ETJvZ6Np,CROATIA 1,ROUND 7,2025-09-22,13:00,Vukovar 1991,Rijeka,6.5,2.2,2.1,1.44,2.63,3.0,1.36,9.0,1.07,5.75,3.6,1.5,1.07,8.5,1.36,3.0,2.1,1.7,3.75,1.25,8.0,1.08,2.2,1.62,2.38,1.25,1.13,8.5,5.5,6.5,11.0,13.0,7.5,9.0,15.0,29.0,21.0,21.0,34.0,67.0,51.0,51.0,81.0,151.0
tbEkvXld,EGYPT 1,ROUND 8,2025-09-22,14:00,Petrojet,Ghazl El Mahallah,3.0,1.88,4.05,1.52,2.37,3.0,1.34,6.7,1.08,2.42,2.65,3.5,1.13,5.2,1.5,2.42,2.42,1.5,4.3,1.18,7.5,1.06,1.95,1.75,1.31,1.4,1.57,5.2,7.8,17.5,55.0,6.3,5.2,12.0,40.0,11.0,9.25,15.0,50.0,27.0,23.0,37.0,90.0,900.0
d6dx2zs3,EGYPT 1,ROUND 8,2025-09-22,14:00,ZED,Al Ittihad,3.3,1.72,4.35,1.72,2.0,4.05,1.2,8.75,1.04,2.5,2.6,3.4,1.18,4.3,1.75,1.98,3.15,1.31,5.9,1.1,9.5,1.03,2.42,1.5,1.32,1.44,1.53,4.3,6.3,15.5,55.0,5.2,5.6,14.0,50.0,10.25,11.0,23.0,80.0,28.0,30.0,60.0,200.0,101.0
0nJftmz1,TURKEY 1,ROUND 6,2025-09-22,14:00,Galatasaray,Konyaspor,1.57,3.0,8.5,1.2,4.33,2.03,1.78,4.0,1.22,1.19,6.5,9.5,1.01,23.0,1.11,6.5,1.4,2.88,2.0,1.73,3.25,1.33,1.83,1.83,1.07,1.11,4.0,23.0,29.0,51.0,126.0,10.0,13.0,26.0,51.0,7.5,9.5,21.0,51.0,8.0,10.0,23.0,51.0,251.0
fF5uduvm,SWEDEN 1,ROUND 24,2025-09-22,14:00,Varnamo,Halmstad,2.75,2.25,3.75,1.33,3.25,2.63,1.44,6.5,1.11,2.1,3.6,3.2,1.04,12.0,1.22,4.0,1.8,2.0,3.0,1.36,5.5,1.14,1.67,2.1,1.36,1.29,1.67,12.0,11.0,17.0,34.0,9.0,7.0,11.0,23.0,11.0,9.0,13.0,29.0,21.0,17.0,23.0,41.0,151.0
W6NvAC53,DENMARK 1,ROUND 9,2025-09-22,14:00,Randers FC,Nordsjaelland,2.88,2.3,3.25,1.3,3.4,2.5,1.5,6.0,1.13,2.25,3.5,2.85,1.04,13.0,1.2,4.33,1.7,2.1,2.63,1.44,5.0,1.17,1.57,2.25,1.4,1.29,1.57,15.0,12.0,17.0,29.0,11.0,7.0,11.0,21.0,13.0,9.5,12.0,26.0,23.0,17.0,23.0,41.0,126.0
n5vD1J0J,SWEDEN 1,ROUND 24,2025-09-22,14:10,Norrkoping,AIK,4.33,2.2,2.63,1.4,2.75,2.75,1.4,8.0,1.08,3.7,3.4,1.96,1.06,10.0,1.3,3.4,2.0,1.8,3.5,1.29,7.0,1.1,1.8,1.95,1.8,1.3,1.29,10.0,7.5,9.5,17.0,11.0,6.5,9.0,17.0,19.0,13.0,15.0,29.0,41.0,29.0,41.0,51.0,251.0
nq9ZSUjJ,NETHERLANDS 2,ROUND 7,2025-09-22,15:00,Jong PSV,Den Bosch,2.63,2.6,3.2,1.22,4.0,2.0,1.73,4.33,1.2,2.15,3.6,3.0,1.02,19.0,1.11,6.5,1.44,2.7,2.0,1.73,3.4,1.3,1.4,2.75,1.36,1.29,1.67,21.0,17.0,21.0,34.0,15.0,7.5,12.0,21.0,15.0,10.0,10.0,21.0,23.0,15.0,19.0,26.0,67.0
Um6upPCr,ROMANIA 1,ROUND 10,2025-09-22,15:00,Din. Bucuresti,Farul Constanta,2.5,2.25,4.33,1.36,3.0,2.63,1.44,7.0,1.1,1.91,3.3,4.0,1.05,11.0,1.25,3.75,1.83,1.98,3.0,1.36,6.0,1.13,1.73,2.0,1.22,1.33,1.83,11.0,13.0,21.0,41.0,8.0,6.5,13.0,34.0,9.5,8.5,13.0,34.0,17.0,15.0,23.0,41.0,201.0
2iiMjYrQ,NETHERLANDS 2,ROUND 7,2025-09-22,15:00,Jong Utrecht,Cambuur,5.0,2.5,2.1,1.29,3.5,2.25,1.57,5.5,1.14,4.5,4.5,1.56,1.03,17.0,1.17,5.0,1.57,2.35,2.38,1.53,4.33,1.2,1.67,2.1,2.3,1.18,1.18,17.0,9.0,9.0,13.0,15.0,9.0,8.5,12.0,26.0,15.0,15.0,21.0,51.0,34.0,34.0,41.0,151.0
lp7T56x2,FRANCE 1,ROUND 5,2025-09-22,15:00,Marseille,PSG,4.33,2.5,2.3,1.29,3.5,2.25,1.57,5.5,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.57,2.25,2.0,1.22,1.22,17.0,10.0,10.0,15.0,15.0,8.0,8.5,13.0,23.0,13.0,13.0,19.0,41.0,29.0,29.0,41.0,126.0
bNxhoC6m,NETHERLANDS 2,ROUND 7,2025-09-22,15:00,Jong AZ,De Graafschap,2.88,2.5,3.0,1.22,4.0,2.1,1.67,4.5,1.18,2.35,3.8,2.57,1.02,19.0,1.13,6.0,1.44,2.7,2.1,1.67,3.5,1.29,1.4,2.75,1.44,1.25,1.53,21.0,15.0,17.0,29.0,15.0,8.0,11.0,19.0,17.0,10.0,11.0,21.0,26.0,17.0,19.0,29.0,81.0
EPeOwwBE,SPAIN 2,ROUND 6,2025-09-22,15:30,Burgos CF,Granada CF,2.75,2.0,4.5,1.5,2.5,3.5,1.29,11.0,1.05,2.05,3.1,3.75,1.1,7.0,1.44,2.63,2.35,1.57,4.5,1.18,11.0,1.05,2.0,1.73,1.25,1.36,1.7,7.0,9.0,17.0,41.0,6.0,6.0,13.0,34.0,9.0,9.5,17.0,41.0,19.0,19.0,34.0,67.0,351.0
Gzqs4dx8,IRELAND 1,ROUND 30,2025-09-22,15:45,Drogheda,Shelbourne,3.85,1.91,3.05,1.55,2.3,3.3,1.28,7.3,1.06,3.15,3.05,2.3,1.1,5.9,1.45,2.57,2.32,1.55,4.1,1.2,7.1,1.06,1.98,1.75,1.6,1.34,1.36,5.9,6.3,10.0,23.0,7.8,5.9,9.5,22.0,15.0,11.5,16.5,37.0,40.0,32.0,45.0,100.0,1000.0
